,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
727,1194828,21017A501,CENTRE DE WATERMAEL,1194828,20,0,male,child,664118,1,couple_with_child,,,21017A501,Watermael-Boitsfort,21017A501,CENTRE DE WATERMAEL,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
728,1277088,21019A131,KONKEL,1277088,20,0,male,child,710965,1,couple_with_child,,,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
729,1193721,21017A624,PECHERIES,1193721,20,0,male,parent,663375,2,couple_no_child,,,21017A624,Watermael-Boitsfort,21017A624,PECHERIES,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
730,1199913,21017A12-,LE LOGIS-NORD,1199913,20,0,male,parent,666772,1,couple_with_child,,,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
731,575649,21008A10-,PLATEAU,575649,20,0,male,parent,319491,3,single,,,21008A10-,Ganshoren,21008A10-,PLATEAU,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
732,1288277,21019A001,CENTRE,1288277,20,0,male,child,717055,1,couple_with_child,,,21019A001,Woluwe Saint-Pierre,21019A001,CENTRE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
733,1288208,21019A001,CENTRE,1288208,20,0,male,child,717024,1,couple_with_child,,,21019A001,Woluwe Saint-Pierre,21019A001,CENTRE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
734,554669,21008A220,VILLAS DE GANSHOREN (OUEST),554669,20,0,male,child,308097,4,single_with_child,,,21008A220,Ganshoren,21008A220,VILLAS DE GANSHOREN (OUEST),Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
735,421176,21005A031,MAELBEEK,421176,20,0,male,parent,234681,3,single,,,21005A031,Etterbeek,21005A031,MAELBEEK,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
736,578056,21008A21-,MAIL,578056,20,0,male,parent,320772,1,couple_with_child,,,21008A21-,Ganshoren,21008A21-,MAIL,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
737,433420,21005A00-,HOTEL COMMUNAL,433420,20,0,male,parent,241795,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
738,932154,21014A01-,STEURS,932154,20,0,male,child,522275,1,couple_with_child,,,21014A01-,Saint-Josse-ten-Noode,21014A01-,STEURS,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
739,1277277,21019A131,KONKEL,1277277,20,0,male,child,711037,1,couple_with_child,,,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
740,937881,21014A05-,HOUWAERT,937881,20,0,male,child,525265,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
741,1202849,21017A212,AVENUE DE LA TENDERIE,1202849,20,0,male,child,668519,4,single_with_child,,,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
742,916996,21014A00-,PLACE SAINT-JOSSE,916996,20,0,male,child,513896,1,couple_with_child,,,21014A00-,Saint-Josse-ten-Noode,21014A00-,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
743,1297301,21019A31-,BEMEL,1297301,20,0,male,parent,721881,3,single,,,21019A31-,Woluwe Saint-Pierre,21019A31-,BEMEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
744,942185,21014A05-,HOUWAERT,942185,20,0,male,parent,526978,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
745,562220,21008A240,REFORME,562220,20,0,male,child,312305,1,couple_with_child,,,21008A240,Ganshoren,21008A240,REFORME,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
746,560347,21008A02-,SIPPELBERG,560347,20,0,male,parent,311154,3,single,,,21008A02-,Ganshoren,21008A02-,SIPPELBERG,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
747,933688,21014A04-,HAECHT (CHAUSSEE DE),933688,20,0,male,child,522991,1,couple_with_child,,,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,5,Unif off campus,21002A190,FORET DE SOIGNES
748,1311591,21019A40-,SAINTE-ALIX,1311591,20,0,male,child,729857,1,couple_with_child,,,21019A40-,Woluwe Saint-Pierre,21019A40-,SAINTE-ALIX,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
749,1298040,21019A32-,CHANT D'OISEAU,1298040,20,0,male,child,722372,1,couple_with_child,,,21019A32-,Woluwe Saint-Pierre,21019A32-,CHANT D'OISEAU,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
750,413960,21005A311,CASERNE (Etterbeek),413960,20,0,male,child,230520,4,single_with_child,,,21005A311,Etterbeek,21005A311,CASERNE (Etterbeek),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
751,1197320,21017A01-,COIN DU BALAI,1197320,20,0,male,child,665400,1,couple_with_child,,,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
752,1305068,21019A14-,VAL DE SEIGNEURS,1305068,20,0,male,parent,726056,1,couple_with_child,,,21019A14-,Woluwe Saint-Pierre,21019A14-,VAL DE SEIGNEURS,Woluwe Saint-Pierre,5,Unif off campus,21001C522,HOPITAL U.L.B.
753,917104,21014A00-,PLACE SAINT-JOSSE,917104,20,0,male,child,513941,4,single_with_child,,,21014A00-,Saint-Josse-ten-Noode,21014A00-,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
754,440358,21005A12-,SAINT-ANTOINE,440358,20,0,male,parent,246027,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
755,1308474,21019A10-,STOCKEL,1308474,20,0,male,parent,728144,3,single,,,21019A10-,Woluwe Saint-Pierre,21019A10-,STOCKEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
756,1199937,21017A12-,LE LOGIS-NORD,1199937,20,0,male,parent,666780,1,couple_with_child,,,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
757,1190582,21017A41-,AVENUE DE VISE,1190582,20,0,male,parent,661363,3,single,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
758,943466,21014A05-,HOUWAERT,943466,20,0,male,parent,528168,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
759,1201362,21017A13-,BOULEAUX,1201362,20,0,male,child,667690,1,couple_with_child,,,21017A13-,Watermael-Boitsfort,21017A13-,BOULEAUX,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
760,943475,21014A05-,HOUWAERT,943475,20,0,male,parent,528177,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
761,1185116,21017A240,SOUVERAIN-OUEST,1185116,20,0,male,child,658360,1,couple_with_child,,,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
762,413316,21005A322,NOUVELLE AVENUE-SUD,413316,20,0,male,parent,230184,1,couple_with_child,,,21005A322,Etterbeek,21005A322,NOUVELLE AVENUE-SUD,Etterbeek,5,Unif off campus,21001C5PA,MEERVELD
763,1189412,21017A41-,AVENUE DE VISE,1189412,20,0,male,child,660755,4,single_with_child,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
764,942191,21014A05-,HOUWAERT,942191,20,0,male,parent,526981,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
765,1198706,21017A12-,LE LOGIS-NORD,1198706,20,0,male,child,666266,4,single_with_child,,,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
766,440377,21005A12-,SAINT-ANTOINE,440377,20,0,male,parent,246046,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
767,400700,21005A02-,CHAMP DU ROI (RUE),400700,20,0,male,parent,222465,1,couple_with_child,,,21005A02-,Etterbeek,21005A02-,CHAMP DU ROI (RUE),Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
768,1205165,21017A000,CENTRE DE BOITSFORT,1205165,20,0,male,parent,669801,1,couple_with_child,,,21017A000,Watermael-Boitsfort,21017A000,CENTRE DE BOITSFORT,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
769,1186332,21017A230,BEGUINETTES,1186332,20,0,male,child,658999,1,couple_with_child,,,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
770,1311812,21019A40-,SAINTE-ALIX,1311812,20,0,male,child,729938,1,couple_with_child,,,21019A40-,Woluwe Saint-Pierre,21019A40-,SAINTE-ALIX,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
771,1197700,21017A01-,COIN DU BALAI,1197700,20,0,male,parent,665542,1,couple_with_child,,,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
772,417882,21005A15-,SAINT-MICHEL COLLEGE,417882,20,0,male,child,232761,1,couple_with_child,,,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
773,1296508,21019A31-,BEMEL,1296508,20,0,male,child,721464,4,single_with_child,,,21019A31-,Woluwe Saint-Pierre,21019A31-,BEMEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
774,442564,21005A22-,PORTE DE TERVUEREN - L. DE LAN,442564,20,0,male,parent,247418,3,single,,,21005A22-,Etterbeek,21005A22-,PORTE DE TERVUEREN - L. DE LAN,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
775,422354,21005A051,RINSDELLE,422354,20,0,male,child,235352,4,single_with_child,,,21005A051,Etterbeek,21005A051,RINSDELLE,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
776,938916,21014A05-,HOUWAERT,938916,20,0,male,child,525661,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
777,408446,21005A13-,LA CHASSE,408446,20,0,male,parent,227228,3,single,,,21005A13-,Etterbeek,21005A13-,LA CHASSE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
778,1197094,21017A01-,COIN DU BALAI,1197094,20,0,male,child,665308,1,couple_with_child,,,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
779,1272924,21019A231,KELLE,1272924,20,0,male,child,708631,1,couple_with_child,,,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
780,1312853,21019A40-,SAINTE-ALIX,1312853,20,0,male,parent,730324,1,couple_with_child,,,21019A40-,Woluwe Saint-Pierre,21019A40-,SAINTE-ALIX,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
781,1272930,21019A231,KELLE,1272930,20,0,male,child,708633,1,couple_with_child,,,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
782,938187,21014A05-,HOUWAERT,938187,20,0,male,child,525382,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
783,402918,21005A33-,CARDINAL LAVIGERIE (RUE),402918,20,0,male,parent,223920,2,couple_no_child,,,21005A33-,Etterbeek,21005A33-,CARDINAL LAVIGERIE (RUE),Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
784,419178,21005A15-,SAINT-MICHEL COLLEGE,419178,20,0,male,parent,233481,3,single,,,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
785,567431,21008A20-,CHARLES-QUINT,567431,20,0,male,parent,314887,1,couple_with_child,,,21008A20-,Ganshoren,21008A20-,CHARLES-QUINT,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
786,422805,21005A051,RINSDELLE,422805,20,0,male,child,235565,1,couple_with_child,,,21005A051,Etterbeek,21005A051,RINSDELLE,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
787,439004,21005A12-,SAINT-ANTOINE,439004,20,0,male,parent,244760,1,couple_with_child,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
788,394797,21005A042,PH. BAUCQ (RUE),394797,20,0,male,child,219070,1,couple_with_child,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
789,919419,21014A00-,PLACE SAINT-JOSSE,919419,20,0,male,parent,515205,3,single,,,21014A00-,Saint-Josse-ten-Noode,21014A00-,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
790,932832,21014A01-,STEURS,932832,20,0,male,parent,522480,1,couple_with_child,,,21014A01-,Saint-Josse-ten-Noode,21014A01-,STEURS,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
791,560348,21008A02-,SIPPELBERG,560348,20,0,male,parent,311155,3,single,,,21008A02-,Ganshoren,21008A02-,SIPPELBERG,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
792,1188419,21017A443,VILLE-ET-FORET - ELAN,1188419,20,0,male,child,660190,1,couple_with_child,,,21017A443,Watermael-Boitsfort,21017A443,VILLE-ET-FORET - ELAN,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
793,1208042,21017A041,DREVE DU DUC,1208042,20,0,male,parent,671516,3,single,,,21017A041,Watermael-Boitsfort,21017A041,DREVE DU DUC,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
794,441755,21005A22-,PORTE DE TERVUEREN - L. DE LAN,441755,20,0,male,child,246936,1,couple_with_child,,,21005A22-,Etterbeek,21005A22-,PORTE DE TERVUEREN - L. DE LAN,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
795,1303299,21019A20-,SAINT-PAUL,1303299,20,0,male,parent,725106,1,couple_with_child,,,21019A20-,Woluwe Saint-Pierre,21019A20-,SAINT-PAUL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
796,408105,21005A13-,LA CHASSE,408105,20,0,male,parent,226935,2,couple_no_child,,,21005A13-,Etterbeek,21005A13-,LA CHASSE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
797,562333,21008A240,REFORME,562333,20,0,male,child,312362,4,single_with_child,,,21008A240,Ganshoren,21008A240,REFORME,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
798,938815,21014A05-,HOUWAERT,938815,20,0,male,child,525622,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
799,552454,21008A30-,LE HOME,552454,20,0,male,parent,306724,3,single,,,21008A30-,Ganshoren,21008A30-,LE HOME,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
800,407420,21005A13-,LA CHASSE,407420,20,0,male,child,226623,4,single_with_child,,,21005A13-,Etterbeek,21005A13-,LA CHASSE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
801,573434,21008A10-,PLATEAU,573434,20,0,male,child,318371,1,couple_with_child,,,21008A10-,Ganshoren,21008A10-,PLATEAU,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
802,926283,21014A41-,BOSSUET,926283,20,0,male,parent,518800,1,couple_with_child,,,21014A41-,Saint-Josse-ten-Noode,21014A41-,BOSSUET,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
803,924546,21014A41-,BOSSUET,924546,20,0,male,child,518133,1,couple_with_child,,,21014A41-,Saint-Josse-ten-Noode,21014A41-,BOSSUET,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
804,1318291,21019A441,FAISANDERIE,1318291,20,0,male,child,733667,1,couple_with_child,,,21019A441,Woluwe Saint-Pierre,21019A441,FAISANDERIE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
805,943468,21014A05-,HOUWAERT,943468,20,0,male,parent,528170,3,single,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
806,564746,21008A20-,CHARLES-QUINT,564746,20,0,male,child,313850,4,single_with_child,,,21008A20-,Ganshoren,21008A20-,CHARLES-QUINT,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
807,1318440,21019A441,FAISANDERIE,1318440,20,0,male,parent,733727,1,couple_with_child,,,21019A441,Woluwe Saint-Pierre,21019A441,FAISANDERIE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
808,1201786,21017A13-,BOULEAUX,1201786,20,0,male,parent,667852,1,couple_with_child,,,21017A13-,Watermael-Boitsfort,21017A13-,BOULEAUX,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
809,920438,21014A02-,CHARITE,920438,20,0,male,child,515778,1,couple_with_child,,,21014A02-,Saint-Josse-ten-Noode,21014A02-,CHARITE,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
810,397785,21005A042,PH. BAUCQ (RUE),397785,20,0,male,parent,220823,3,single,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
811,1279100,21019A12-,ESCRIME (AVENUE DE L'),1279100,20,0,male,parent,711962,1,couple_with_child,,,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
812,1182452,21017A541,LOUTRIER - WIENER,1182452,20,0,male,parent,656801,3,single,,,21017A541,Watermael-Boitsfort,21017A541,LOUTRIER - WIENER,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
813,443351,21005A21-,PORTE DE TERVUEREN - BRAFFORT,443351,20,0,male,parent,247922,3,single,,,21005A21-,Etterbeek,21005A21-,PORTE DE TERVUEREN - BRAFFORT,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
814,1204727,21017A000,CENTRE DE BOITSFORT,1204727,20,0,male,child,669609,1,couple_with_child,,,21017A000,Watermael-Boitsfort,21017A000,CENTRE DE BOITSFORT,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
815,412454,21005A01-,SAINTE-GERTRUDE,412454,20,0,male,parent,229642,3,single,,,21005A01-,Etterbeek,21005A01-,SAINTE-GERTRUDE,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
816,440384,21005A12-,SAINT-ANTOINE,440384,20,0,male,parent,246053,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
817,1312851,21019A40-,SAINTE-ALIX,1312851,20,0,male,parent,730323,1,couple_with_child,,,21019A40-,Woluwe Saint-Pierre,21019A40-,SAINTE-ALIX,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
818,552172,21008A30-,LE HOME,552172,20,0,male,parent,306522,1,couple_with_child,,,21008A30-,Ganshoren,21008A30-,LE HOME,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
819,440376,21005A12-,SAINT-ANTOINE,440376,20,0,male,parent,246045,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
820,1289983,21019A34-,EUROPE (QUARTIER DE L'),1289983,20,0,male,child,717981,1,couple_with_child,,,21019A34-,Woluwe Saint-Pierre,21019A34-,EUROPE (QUARTIER DE L'),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
821,931726,21014A12-,SAINT-LAZARE,931726,20,0,male,child,522021,1,couple_with_child,,,21014A12-,Saint-Josse-ten-Noode,21014A12-,SAINT-LAZARE,Saint-Josse-ten-Noode,5,Unif off campus,21017A09-,FORET DE SOIGNES
822,1317580,21019A22-,PUTDAAL,1317580,20,0,male,child,733209,1,couple_with_child,,,21019A22-,Woluwe Saint-Pierre,21019A22-,PUTDAAL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
823,1299668,21019A32-,CHANT D'OISEAU,1299668,20,0,male,parent,723034,1,couple_with_child,,,21019A32-,Woluwe Saint-Pierre,21019A32-,CHANT D'OISEAU,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
824,1184278,21017A11-,FLOREAL,1184278,20,0,male,parent,657807,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
825,558053,21008A02-,SIPPELBERG,558053,20,0,male,child,310059,1,couple_with_child,,,21008A02-,Ganshoren,21008A02-,SIPPELBERG,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
826,434452,21005A12-,SAINT-ANTOINE,434452,20,0,male,child,242541,4,single_with_child,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
827,1183679,21017A11-,FLOREAL,1183679,20,0,male,child,657548,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
828,551751,21008A30-,LE HOME,551751,20,0,male,child,306363,1,couple_with_child,,,21008A30-,Ganshoren,21008A30-,LE HOME,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
829,434693,21005A12-,SAINT-ANTOINE,434693,20,0,male,child,242672,1,couple_with_child,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
830,443001,21005A21-,PORTE DE TERVUEREN - BRAFFORT,443001,20,0,male,child,247694,1,couple_with_child,,,21005A21-,Etterbeek,21005A21-,PORTE DE TERVUEREN - BRAFFORT,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
831,561667,21008A35-,CHARTE,561667,20,0,male,parent,311907,1,couple_with_child,,,21008A35-,Ganshoren,21008A35-,CHARTE,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
832,394232,21005A042,PH. BAUCQ (RUE),394232,20,0,male,child,218842,1,couple_with_child,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
833,426613,21005A11-,NOTRE-DAME DU SACRE-COEUR,426613,20,0,male,child,237912,4,single_with_child,,,21005A11-,Etterbeek,21005A11-,NOTRE-DAME DU SACRE-COEUR,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
834,409782,21005A01-,SAINTE-GERTRUDE,409782,20,0,male,child,227990,1,couple_with_child,,,21005A01-,Etterbeek,21005A01-,SAINTE-GERTRUDE,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
835,570418,21008A33-,VAN PAGE-NORD,570418,20,0,male,parent,316663,2,couple_no_child,,,21008A33-,Ganshoren,21008A33-,VAN PAGE-NORD,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
836,931446,21014A03-,MADOU,931446,20,0,male,parent,521865,3,single,,,21014A03-,Saint-Josse-ten-Noode,21014A03-,MADOU,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
837,394425,21005A042,PH. BAUCQ (RUE),394425,20,0,male,child,218916,1,couple_with_child,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
838,931968,21014A12-,SAINT-LAZARE,931968,20,0,male,parent,522185,3,single,,,21014A12-,Saint-Josse-ten-Noode,21014A12-,SAINT-LAZARE,Saint-Josse-ten-Noode,5,Unif off campus,21017A09-,FORET DE SOIGNES
839,1207594,21017A041,DREVE DU DUC,1207594,20,0,male,child,671299,1,couple_with_child,,,21017A041,Watermael-Boitsfort,21017A041,DREVE DU DUC,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
840,942187,21014A05-,HOUWAERT,942187,20,0,male,parent,526979,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
841,1273718,21019A231,KELLE,1273718,20,0,male,parent,709026,3,single,,,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
842,929490,21014A10-,SAINT-FRANCOIS,929490,20,0,male,parent,520642,3,single,,,21014A10-,Saint-Josse-ten-Noode,21014A10-,SAINT-FRANCOIS,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
843,1190583,21017A41-,AVENUE DE VISE,1190583,20,0,male,parent,661364,3,single,,,21017A41-,Watermael-Boitsfort,21017A41-,AVENUE DE VISE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
844,1274399,21019A242,VENELLES,1274399,20,0,male,child,709427,1,couple_with_child,,,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
845,1206849,21017A451,FUTAIE,1206849,20,0,male,parent,670757,3,single,,,21017A451,Watermael-Boitsfort,21017A451,FUTAIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
846,564054,21008A23-,DE MESMAEKER,564054,20,0,male,parent,313401,1,couple_with_child,,,21008A23-,Ganshoren,21008A23-,DE MESMAEKER,Ganshoren,5,Unif off campus,21017A09-,FORET DE SOIGNES
