,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
2194,1223996,21018A33-,NEERVELD,1223996,18,1,female,child,680827,4,single_with_child,,,21018A33-,Woluwe Saint-Lambert,21018A33-,NEERVELD,Woluwe Saint-Lambert,6,Worker
2195,1224231,21018A33-,NEERVELD,1224231,19,0,male,child,680939,4,single_with_child,,,21018A33-,Woluwe Saint-Lambert,21018A33-,NEERVELD,Woluwe Saint-Lambert,6,Worker
2199,1227513,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227513,18,1,female,parent,682816,1,couple_with_child,,,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,6,Worker
2200,1227559,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227559,18,1,female,parent,682839,3,single,,,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,6,Worker
2201,1227560,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227560,18,1,female,parent,682840,3,single,,,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,6,Worker
2202,1227561,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227561,18,1,female,parent,682841,3,single,,,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,6,Worker
2203,1226418,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1226418,18,1,female,child,682314,4,single_with_child,,,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,6,Worker
2204,1226564,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1226564,18,1,female,child,682379,4,single_with_child,,,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,6,Worker
2205,1226631,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1226631,18,1,female,child,682407,1,couple_with_child,,,21018A22-,Woluwe Saint-Lambert,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,Woluwe Saint-Lambert,6,Worker
2206,1229442,21018A512,QUARTIER DES PEINTRES,1229442,18,1,female,parent,683852,1,couple_with_child,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,6,Worker
2207,1229444,21018A512,QUARTIER DES PEINTRES,1229444,18,1,female,parent,683853,1,couple_with_child,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,6,Worker
2208,1229488,21018A512,QUARTIER DES PEINTRES,1229488,18,1,female,parent,683875,3,single,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,6,Worker
2209,1229489,21018A512,QUARTIER DES PEINTRES,1229489,18,1,female,parent,683876,3,single,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,6,Worker
2213,1228561,21018A512,QUARTIER DES PEINTRES,1228561,18,1,female,child,683463,1,couple_with_child,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,6,Worker
2214,1228760,21018A512,QUARTIER DES PEINTRES,1228760,18,1,female,child,683552,4,single_with_child,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,6,Worker
2215,1231232,21018A031,ABELOOS,1231232,19,0,male,parent,684899,2,couple_no_child,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,6,Worker
2216,1231298,21018A031,ABELOOS,1231298,18,1,female,parent,684936,1,couple_with_child,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,6,Worker
2217,1231300,21018A031,ABELOOS,1231300,18,1,female,parent,684937,1,couple_with_child,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,6,Worker
2218,1231356,21018A031,ABELOOS,1231356,18,1,female,parent,684965,3,single,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,6,Worker
2219,1231357,21018A031,ABELOOS,1231357,18,1,female,parent,684966,3,single,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,6,Worker
2223,1230669,21018A031,ABELOOS,1230669,18,1,female,child,684640,4,single_with_child,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,6,Worker
2225,1230804,21018A031,ABELOOS,1230804,18,1,female,child,684705,4,single_with_child,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,6,Worker
2226,1233490,21018A04-,BEETEPUT,1233490,18,1,female,parent,686087,1,couple_with_child,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2227,1233536,21018A04-,BEETEPUT,1233536,18,1,female,parent,686110,3,single,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2228,1233537,21018A04-,BEETEPUT,1233537,18,1,female,parent,686111,3,single,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2229,1233538,21018A04-,BEETEPUT,1233538,18,1,female,parent,686112,3,single,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2232,1232260,21018A04-,BEETEPUT,1232260,18,1,female,child,685562,1,couple_with_child,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2233,1232483,21018A04-,BEETEPUT,1232483,19,0,male,child,685651,4,single_with_child,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2234,1232636,21018A04-,BEETEPUT,1232636,19,0,male,child,685714,1,couple_with_child,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2235,1232689,21018A04-,BEETEPUT,1232689,19,0,male,child,685740,4,single_with_child,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2236,1232694,21018A04-,BEETEPUT,1232694,18,1,female,child,685742,1,couple_with_child,,,21018A04-,Woluwe Saint-Lambert,21018A04-,BEETEPUT,Woluwe Saint-Lambert,6,Worker
2237,1235006,21018A02-,SLEGERS (AVENUE),1235006,18,1,female,parent,686916,1,couple_with_child,,,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,6,Worker
2238,1235008,21018A02-,SLEGERS (AVENUE),1235008,18,1,female,parent,686917,1,couple_with_child,,,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,6,Worker
2239,1235058,21018A02-,SLEGERS (AVENUE),1235058,18,1,female,parent,686942,3,single,,,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,6,Worker
2241,1234316,21018A02-,SLEGERS (AVENUE),1234316,18,1,female,child,686608,1,couple_with_child,,,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,6,Worker
2242,1234361,21018A02-,SLEGERS (AVENUE),1234361,18,1,female,child,686626,1,couple_with_child,,,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,6,Worker
2243,1234408,21018A02-,SLEGERS (AVENUE),1234408,18,1,female,child,686649,1,couple_with_child,,,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,6,Worker
2244,1234453,21018A02-,SLEGERS (AVENUE),1234453,19,0,male,child,686668,1,couple_with_child,,,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,6,Worker
2246,1237159,21018A63-,CONSTELLATIONS,1237159,18,1,female,parent,688088,1,couple_with_child,,,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,6,Worker
2247,1237161,21018A63-,CONSTELLATIONS,1237161,18,1,female,parent,688089,1,couple_with_child,,,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,6,Worker
2248,1237163,21018A63-,CONSTELLATIONS,1237163,18,1,female,parent,688090,1,couple_with_child,,,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,6,Worker
2249,1236130,21018A63-,CONSTELLATIONS,1236130,19,0,male,child,687666,4,single_with_child,,,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,6,Worker
2251,1236306,21018A63-,CONSTELLATIONS,1236306,18,1,female,child,687741,4,single_with_child,,,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,6,Worker
2252,1236365,21018A63-,CONSTELLATIONS,1236365,18,1,female,child,687765,1,couple_with_child,,,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,6,Worker
2256,1238763,21018A05-,DRIES,1238763,18,1,female,parent,688995,1,couple_with_child,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,6,Worker
2257,1238765,21018A05-,DRIES,1238765,18,1,female,parent,688996,1,couple_with_child,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,6,Worker
2258,1238809,21018A05-,DRIES,1238809,18,1,female,parent,689018,3,single,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,6,Worker
2260,1238043,21018A05-,DRIES,1238043,18,1,female,child,688691,1,couple_with_child,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,6,Worker
2261,1238095,21018A05-,DRIES,1238095,19,0,male,child,688711,1,couple_with_child,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,6,Worker
2262,1238111,21018A05-,DRIES,1238111,18,1,female,child,688718,1,couple_with_child,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,6,Worker
2264,1238150,21018A05-,DRIES,1238150,18,1,female,child,688734,1,couple_with_child,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,6,Worker
2271,1240760,21018A61-,HEYDENBERG-EST,1240760,18,1,female,parent,690018,1,couple_with_child,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,6,Worker
2272,1240764,21018A61-,HEYDENBERG-EST,1240764,18,1,female,parent,690020,1,couple_with_child,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,6,Worker
2273,1240834,21018A61-,HEYDENBERG-EST,1240834,18,1,female,parent,690055,3,single,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,6,Worker
2274,1240835,21018A61-,HEYDENBERG-EST,1240835,18,1,female,parent,690056,3,single,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,6,Worker
2276,1239932,21018A61-,HEYDENBERG-EST,1239932,18,1,female,child,689671,1,couple_with_child,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,6,Worker
2277,1240152,21018A61-,HEYDENBERG-EST,1240152,18,1,female,child,689762,1,couple_with_child,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,6,Worker
2278,1244212,21018A62-,HEYDENBERG-OUEST,1244212,18,1,female,parent,691876,1,couple_with_child,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2279,1244214,21018A62-,HEYDENBERG-OUEST,1244214,18,1,female,parent,691877,1,couple_with_child,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2280,1244306,21018A62-,HEYDENBERG-OUEST,1244306,18,1,female,parent,691923,3,single,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2281,1244307,21018A62-,HEYDENBERG-OUEST,1244307,18,1,female,parent,691924,3,single,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2282,1244308,21018A62-,HEYDENBERG-OUEST,1244308,18,1,female,parent,691925,3,single,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2283,1244309,21018A62-,HEYDENBERG-OUEST,1244309,18,1,female,parent,691926,3,single,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2287,1242081,21018A62-,HEYDENBERG-OUEST,1242081,18,1,female,child,690908,1,couple_with_child,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2290,1242979,21018A62-,HEYDENBERG-OUEST,1242979,18,1,female,child,691321,1,couple_with_child,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,6,Worker
2291,1246970,21018A24-,LAMBEAU (AVENUE),1246970,18,1,female,parent,693481,1,couple_with_child,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2292,1247026,21018A24-,LAMBEAU (AVENUE),1247026,18,1,female,parent,693509,3,single,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2293,1247028,21018A24-,LAMBEAU (AVENUE),1247028,18,1,female,parent,693511,3,single,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2296,1245656,21018A24-,LAMBEAU (AVENUE),1245656,18,1,female,child,692923,1,couple_with_child,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2297,1245761,21018A24-,LAMBEAU (AVENUE),1245761,18,1,female,child,692965,1,couple_with_child,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2299,1245959,21018A24-,LAMBEAU (AVENUE),1245959,18,1,female,child,693045,1,couple_with_child,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2302,1246061,21018A24-,LAMBEAU (AVENUE),1246061,18,1,female,child,693087,1,couple_with_child,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2303,1246142,21018A24-,LAMBEAU (AVENUE),1246142,18,1,female,child,693120,1,couple_with_child,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,6,Worker
2304,1248011,21018A09-,RASANTE,1248011,18,1,female,parent,694186,1,couple_with_child,,,21018A09-,Woluwe Saint-Lambert,21018A09-,RASANTE,Woluwe Saint-Lambert,6,Worker
2306,1247862,21018A09-,RASANTE,1247862,18,1,female,child,694119,1,couple_with_child,,,21018A09-,Woluwe Saint-Lambert,21018A09-,RASANTE,Woluwe Saint-Lambert,6,Worker
2307,1249144,21018A30-,SAINTE-FAMILLE,1249144,18,1,female,parent,694766,1,couple_with_child,,,21018A30-,Woluwe Saint-Lambert,21018A30-,SAINTE-FAMILLE,Woluwe Saint-Lambert,6,Worker
2308,1249188,21018A30-,SAINTE-FAMILLE,1249188,18,1,female,parent,694788,3,single,,,21018A30-,Woluwe Saint-Lambert,21018A30-,SAINTE-FAMILLE,Woluwe Saint-Lambert,6,Worker
2312,1248587,21018A30-,SAINTE-FAMILLE,1248587,18,1,female,child,694510,4,single_with_child,,,21018A30-,Woluwe Saint-Lambert,21018A30-,SAINTE-FAMILLE,Woluwe Saint-Lambert,6,Worker
2313,1248591,21018A30-,SAINTE-FAMILLE,1248591,18,1,female,child,694511,1,couple_with_child,,,21018A30-,Woluwe Saint-Lambert,21018A30-,SAINTE-FAMILLE,Woluwe Saint-Lambert,6,Worker
2314,1248641,21018A30-,SAINTE-FAMILLE,1248641,18,1,female,child,694533,1,couple_with_child,,,21018A30-,Woluwe Saint-Lambert,21018A30-,SAINTE-FAMILLE,Woluwe Saint-Lambert,6,Worker
2315,1251314,21018A643,DEUX MAISONS,1251314,18,1,female,parent,696049,1,couple_with_child,,,21018A643,Woluwe Saint-Lambert,21018A643,DEUX MAISONS,Woluwe Saint-Lambert,6,Worker
2316,1251316,21018A643,DEUX MAISONS,1251316,18,1,female,parent,696050,1,couple_with_child,,,21018A643,Woluwe Saint-Lambert,21018A643,DEUX MAISONS,Woluwe Saint-Lambert,6,Worker
2317,1251362,21018A643,DEUX MAISONS,1251362,18,1,female,parent,696073,3,single,,,21018A643,Woluwe Saint-Lambert,21018A643,DEUX MAISONS,Woluwe Saint-Lambert,6,Worker
2318,1250295,21018A643,DEUX MAISONS,1250295,19,0,male,child,695559,1,couple_with_child,,,21018A643,Woluwe Saint-Lambert,21018A643,DEUX MAISONS,Woluwe Saint-Lambert,6,Worker
2320,1252282,21018A60-,ROODEBEEK PARC,1252282,18,1,female,parent,696675,1,couple_with_child,,,21018A60-,Woluwe Saint-Lambert,21018A60-,ROODEBEEK PARC,Woluwe Saint-Lambert,6,Worker
2321,1252294,21018A60-,ROODEBEEK PARC,1252294,18,1,female,parent,696681,3,single,,,21018A60-,Woluwe Saint-Lambert,21018A60-,ROODEBEEK PARC,Woluwe Saint-Lambert,6,Worker
2322,1252444,21018A60-,ROODEBEEK PARC,1252444,19,0,male,parent,696819,3,single,,,21018A60-,Woluwe Saint-Lambert,21018A60-,ROODEBEEK PARC,Woluwe Saint-Lambert,6,Worker
2323,1253034,21018A81-,KAPELLEVELD-SUD,1253034,18,1,female,parent,697159,1,couple_with_child,,,21018A81-,Woluwe Saint-Lambert,21018A81-,KAPELLEVELD-SUD,Woluwe Saint-Lambert,6,Worker
2324,1252817,21018A81-,KAPELLEVELD-SUD,1252817,18,1,female,child,697064,4,single_with_child,,,21018A81-,Woluwe Saint-Lambert,21018A81-,KAPELLEVELD-SUD,Woluwe Saint-Lambert,6,Worker
2325,1252835,21018A81-,KAPELLEVELD-SUD,1252835,18,1,female,child,697072,4,single_with_child,,,21018A81-,Woluwe Saint-Lambert,21018A81-,KAPELLEVELD-SUD,Woluwe Saint-Lambert,6,Worker
2326,1252906,21018A81-,KAPELLEVELD-SUD,1252906,18,1,female,child,697106,1,couple_with_child,,,21018A81-,Woluwe Saint-Lambert,21018A81-,KAPELLEVELD-SUD,Woluwe Saint-Lambert,6,Worker
2327,1253956,21018A84-,KAPELLEVELD-NORD-EST,1253956,18,1,female,parent,697699,1,couple_with_child,,,21018A84-,Woluwe Saint-Lambert,21018A84-,KAPELLEVELD-NORD-EST,Woluwe Saint-Lambert,6,Worker
2328,1253958,21018A84-,KAPELLEVELD-NORD-EST,1253958,18,1,female,parent,697700,1,couple_with_child,,,21018A84-,Woluwe Saint-Lambert,21018A84-,KAPELLEVELD-NORD-EST,Woluwe Saint-Lambert,6,Worker
2329,1253984,21018A84-,KAPELLEVELD-NORD-EST,1253984,18,1,female,parent,697713,3,single,,,21018A84-,Woluwe Saint-Lambert,21018A84-,KAPELLEVELD-NORD-EST,Woluwe Saint-Lambert,6,Worker
2330,1255590,21018A00-,TOMBERG,1255590,18,1,female,parent,698568,1,couple_with_child,,,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,6,Worker
2331,1255592,21018A00-,TOMBERG,1255592,18,1,female,parent,698569,1,couple_with_child,,,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,6,Worker
2332,1255650,21018A00-,TOMBERG,1255650,18,1,female,parent,698598,3,single,,,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,6,Worker
2333,1255651,21018A00-,TOMBERG,1255651,18,1,female,parent,698599,3,single,,,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,6,Worker
2338,1254937,21018A00-,TOMBERG,1254937,18,1,female,child,698264,1,couple_with_child,,,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,6,Worker
2339,1257107,21018A43-,ROODEBEEK,1257107,18,1,female,parent,699379,1,couple_with_child,,,21018A43-,Woluwe Saint-Lambert,21018A43-,ROODEBEEK,Woluwe Saint-Lambert,6,Worker
2340,1257109,21018A43-,ROODEBEEK,1257109,18,1,female,parent,699380,1,couple_with_child,,,21018A43-,Woluwe Saint-Lambert,21018A43-,ROODEBEEK,Woluwe Saint-Lambert,6,Worker
2341,1257145,21018A43-,ROODEBEEK,1257145,18,1,female,parent,699398,3,single,,,21018A43-,Woluwe Saint-Lambert,21018A43-,ROODEBEEK,Woluwe Saint-Lambert,6,Worker
2344,1256426,21018A43-,ROODEBEEK,1256426,18,1,female,child,699097,1,couple_with_child,,,21018A43-,Woluwe Saint-Lambert,21018A43-,ROODEBEEK,Woluwe Saint-Lambert,6,Worker
2345,1256483,21018A43-,ROODEBEEK,1256483,19,0,male,child,699118,1,couple_with_child,,,21018A43-,Woluwe Saint-Lambert,21018A43-,ROODEBEEK,Woluwe Saint-Lambert,6,Worker
2346,1258754,21018A41-,EUROPE,1258754,18,1,female,parent,700320,3,single,,,21018A41-,Woluwe Saint-Lambert,21018A41-,EUROPE,Woluwe Saint-Lambert,6,Worker
2347,1258755,21018A41-,EUROPE,1258755,18,1,female,parent,700321,3,single,,,21018A41-,Woluwe Saint-Lambert,21018A41-,EUROPE,Woluwe Saint-Lambert,6,Worker
2349,1259049,21018A41-,EUROPE,1259049,19,0,male,parent,700567,3,single,,,21018A41-,Woluwe Saint-Lambert,21018A41-,EUROPE,Woluwe Saint-Lambert,6,Worker
2351,1260387,21018A42-,VERVLOESEM,1260387,18,1,female,parent,701325,3,single,,,21018A42-,Woluwe Saint-Lambert,21018A42-,VERVLOESEM,Woluwe Saint-Lambert,6,Worker
2354,1259598,21018A42-,VERVLOESEM,1259598,18,1,female,child,700945,1,couple_with_child,,,21018A42-,Woluwe Saint-Lambert,21018A42-,VERVLOESEM,Woluwe Saint-Lambert,6,Worker
2355,1259673,21018A42-,VERVLOESEM,1259673,18,1,female,child,700984,4,single_with_child,,,21018A42-,Woluwe Saint-Lambert,21018A42-,VERVLOESEM,Woluwe Saint-Lambert,6,Worker
2357,1259769,21018A42-,VERVLOESEM,1259769,18,1,female,child,701030,1,couple_with_child,,,21018A42-,Woluwe Saint-Lambert,21018A42-,VERVLOESEM,Woluwe Saint-Lambert,6,Worker
2358,1261505,21018A01-,SAINT-LAMBERT,1261505,18,1,female,parent,701983,1,couple_with_child,,,21018A01-,Woluwe Saint-Lambert,21018A01-,SAINT-LAMBERT,Woluwe Saint-Lambert,6,Worker
2359,1261529,21018A01-,SAINT-LAMBERT,1261529,18,1,female,parent,701995,3,single,,,21018A01-,Woluwe Saint-Lambert,21018A01-,SAINT-LAMBERT,Woluwe Saint-Lambert,6,Worker
2360,1261530,21018A01-,SAINT-LAMBERT,1261530,18,1,female,parent,701996,3,single,,,21018A01-,Woluwe Saint-Lambert,21018A01-,SAINT-LAMBERT,Woluwe Saint-Lambert,6,Worker
2362,1261149,21018A01-,SAINT-LAMBERT,1261149,18,1,female,child,701824,4,single_with_child,,,21018A01-,Woluwe Saint-Lambert,21018A01-,SAINT-LAMBERT,Woluwe Saint-Lambert,6,Worker
2363,1262095,21018A15-,LES SOURCES,1262095,18,1,female,parent,702335,1,couple_with_child,,,21018A15-,Woluwe Saint-Lambert,21018A15-,LES SOURCES,Woluwe Saint-Lambert,6,Worker
2364,1263072,21018A14-,CHANCELLERIE,1263072,18,1,female,parent,702858,1,couple_with_child,,,21018A14-,Woluwe Saint-Lambert,21018A14-,CHANCELLERIE,Woluwe Saint-Lambert,6,Worker
2365,1263074,21018A14-,CHANCELLERIE,1263074,18,1,female,parent,702859,1,couple_with_child,,,21018A14-,Woluwe Saint-Lambert,21018A14-,CHANCELLERIE,Woluwe Saint-Lambert,6,Worker
2367,1262488,21018A14-,CHANCELLERIE,1262488,18,1,female,child,702574,1,couple_with_child,,,21018A14-,Woluwe Saint-Lambert,21018A14-,CHANCELLERIE,Woluwe Saint-Lambert,6,Worker
2368,1262555,21018A14-,CHANCELLERIE,1262555,19,0,male,child,702610,1,couple_with_child,,,21018A14-,Woluwe Saint-Lambert,21018A14-,CHANCELLERIE,Woluwe Saint-Lambert,6,Worker
2370,1262599,21018A14-,CHANCELLERIE,1262599,18,1,female,child,702629,1,couple_with_child,,,21018A14-,Woluwe Saint-Lambert,21018A14-,CHANCELLERIE,Woluwe Saint-Lambert,6,Worker
2371,1262678,21018A14-,CHANCELLERIE,1262678,18,1,female,child,702669,1,couple_with_child,,,21018A14-,Woluwe Saint-Lambert,21018A14-,CHANCELLERIE,Woluwe Saint-Lambert,6,Worker
2372,1262757,21018A14-,CHANCELLERIE,1262757,18,1,female,child,702709,1,couple_with_child,,,21018A14-,Woluwe Saint-Lambert,21018A14-,CHANCELLERIE,Woluwe Saint-Lambert,6,Worker
2373,1263899,21018A13-,GROOTVELD,1263899,18,1,female,parent,703367,1,couple_with_child,,,21018A13-,Woluwe Saint-Lambert,21018A13-,GROOTVELD,Woluwe Saint-Lambert,6,Worker
2375,1265168,21018A12-,STOCKEL (CHAUSSEE DE),1265168,18,1,female,parent,703989,1,couple_with_child,,,21018A12-,Woluwe Saint-Lambert,21018A12-,STOCKEL (CHAUSSEE DE),Woluwe Saint-Lambert,6,Worker
2376,1265170,21018A12-,STOCKEL (CHAUSSEE DE),1265170,18,1,female,parent,703990,1,couple_with_child,,,21018A12-,Woluwe Saint-Lambert,21018A12-,STOCKEL (CHAUSSEE DE),Woluwe Saint-Lambert,6,Worker
2377,1265212,21018A12-,STOCKEL (CHAUSSEE DE),1265212,18,1,female,parent,704011,3,single,,,21018A12-,Woluwe Saint-Lambert,21018A12-,STOCKEL (CHAUSSEE DE),Woluwe Saint-Lambert,6,Worker
2380,1266016,21018A82-,MARIE LA MISERABLE,1266016,18,1,female,parent,704512,1,couple_with_child,,,21018A82-,Woluwe Saint-Lambert,21018A82-,MARIE LA MISERABLE,Woluwe Saint-Lambert,6,Worker
2381,1266018,21018A82-,MARIE LA MISERABLE,1266018,18,1,female,parent,704513,1,couple_with_child,,,21018A82-,Woluwe Saint-Lambert,21018A82-,MARIE LA MISERABLE,Woluwe Saint-Lambert,6,Worker
2383,1265843,21018A82-,MARIE LA MISERABLE,1265843,18,1,female,child,704446,1,couple_with_child,,,21018A82-,Woluwe Saint-Lambert,21018A82-,MARIE LA MISERABLE,Woluwe Saint-Lambert,6,Worker
