,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune,WorkerID,WorkerType
15442,1240898,1241284,21018A61-,HEYDENBERG-EST,1241284,83,1,female,parent,690334,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15443,1258788,1259176,21018A41-,EUROPE,1259176,74,1,female,parent,700645,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15444,1257011,1257399,21018A43-,ROODEBEEK,1257399,75,1,female,parent,699552,6,collectif,,,21018A43-,Woluwe Saint-Lambert,8,Nursing Home
15445,1233611,1233994,21018A04-,BEETEPUT,1233994,87,0,male,parent,686427,6,collectif,,,21018A04-,Woluwe Saint-Lambert,8,Nursing Home
15446,1225342,1225725,21018A33-,NEERVELD,1225725,74,1,female,parent,681768,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15447,1225603,1225986,21018A33-,NEERVELD,1225986,70,0,male,parent,682029,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15448,1271949,1272342,21018A3MJ,GULLEDELLE,1272342,78,1,female,parent,708223,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15449,1244889,1245275,21018A62-,HEYDENBERG-OUEST,1245275,75,0,male,parent,692661,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15450,1244752,1245138,21018A62-,HEYDENBERG-OUEST,1245138,74,1,female,parent,692524,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15451,1238728,1239114,21018A05-,DRIES,1239114,77,1,female,parent,689222,6,collectif,,,21018A05-,Woluwe Saint-Lambert,8,Nursing Home
15452,1211174,1211552,21018A20-,GEORGES HENRI (AVENUE),1211552,79,1,female,parent,673408,6,collectif,,,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15453,1244701,1245087,21018A62-,HEYDENBERG-OUEST,1245087,79,1,female,parent,692473,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15454,1223168,1223551,21018A311,PARC SCHUMAN,1223551,75,0,male,parent,680534,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15455,1266893,1267284,21018A83-,KLAKKEDELLE,1267284,73,1,female,parent,705245,6,collectif,,,21018A83-,Woluwe Saint-Lambert,8,Nursing Home
15456,1244718,1245104,21018A62-,HEYDENBERG-OUEST,1245104,77,1,female,parent,692490,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15457,1258862,1259250,21018A41-,EUROPE,1259250,75,0,male,parent,700719,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15458,1229536,1229919,21018A512,QUARTIER DES PEINTRES,1229919,73,1,female,parent,684177,6,collectif,,,21018A512,Woluwe Saint-Lambert,8,Nursing Home
15459,1225229,1225612,21018A33-,NEERVELD,1225612,91,1,female,parent,681655,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15460,1223119,1223502,21018A311,PARC SCHUMAN,1223502,88,0,male,parent,680485,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15461,1238705,1239091,21018A05-,DRIES,1239091,88,1,female,parent,689199,6,collectif,,,21018A05-,Woluwe Saint-Lambert,8,Nursing Home
15462,1225228,1225611,21018A33-,NEERVELD,1225611,91,1,female,parent,681654,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15463,1258809,1259197,21018A41-,EUROPE,1259197,66,1,female,parent,700666,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15464,1237336,1237722,21018A63-,CONSTELLATIONS,1237722,84,0,male,parent,688493,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15465,1255684,1256071,21018A00-,TOMBERG,1256071,78,1,female,parent,698888,6,collectif,,,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15466,1247289,1247675,21018A24-,LAMBEAU (AVENUE),1247675,87,0,male,parent,693986,6,collectif,,,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15467,1272168,1272561,21018A3MJ,GULLEDELLE,1272561,74,0,male,parent,708442,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15468,1257058,1257446,21018A43-,ROODEBEEK,1257446,74,0,male,parent,699599,6,collectif,,,21018A43-,Woluwe Saint-Lambert,8,Nursing Home
15469,1258772,1259160,21018A41-,EUROPE,1259160,78,1,female,parent,700629,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15470,1225302,1225685,21018A33-,NEERVELD,1225685,79,1,female,parent,681728,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15471,1225241,1225624,21018A33-,NEERVELD,1225624,88,1,female,parent,681667,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15472,1231444,1231827,21018A031,ABELOOS,1231827,80,0,male,parent,685296,6,collectif,,,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15473,1225629,1226012,21018A33-,NEERVELD,1226012,66,0,male,parent,682055,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15474,1240921,1241307,21018A61-,HEYDENBERG-EST,1241307,77,1,female,parent,690357,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15475,1227675,1228058,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1228058,74,0,male,parent,683207,6,collectif,,,21018A22-,Woluwe Saint-Lambert,8,Nursing Home
15476,1251467,1251853,21018A643,DEUX MAISONS,1251853,72,1,female,parent,696422,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15477,1225527,1225910,21018A33-,NEERVELD,1225910,80,0,male,parent,681953,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15478,1225238,1225621,21018A33-,NEERVELD,1225621,89,1,female,parent,681664,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15479,1244729,1245115,21018A62-,HEYDENBERG-OUEST,1245115,76,1,female,parent,692501,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15480,1247184,1247570,21018A24-,LAMBEAU (AVENUE),1247570,75,1,female,parent,693881,6,collectif,,,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15481,1213817,1214196,21018A72-,ROGATIONS,1214196,67,0,male,parent,675058,6,collectif,,,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15482,1225519,1225902,21018A33-,NEERVELD,1225902,81,0,male,parent,681945,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15483,1237163,1237546,21018A63-,CONSTELLATIONS,1237546,90,1,female,parent,688317,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15484,1238711,1239097,21018A05-,DRIES,1239097,85,1,female,parent,689205,6,collectif,,,21018A05-,Woluwe Saint-Lambert,8,Nursing Home
15485,1225284,1225667,21018A33-,NEERVELD,1225667,82,1,female,parent,681710,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15486,1237224,1237607,21018A63-,CONSTELLATIONS,1237607,73,1,female,parent,688378,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15487,1263110,1263498,21018A14-,CHANCELLERIE,1263498,77,0,male,parent,703172,6,collectif,,,21018A14-,Woluwe Saint-Lambert,8,Nursing Home
15488,1237323,1237709,21018A63-,CONSTELLATIONS,1237709,88,0,male,parent,688480,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15489,1252882,1253269,21018A81-,KAPELLEVELD-SUD,1253269,80,1,female,parent,697282,6,collectif,,,21018A81-,Woluwe Saint-Lambert,8,Nursing Home
15490,1213627,1214006,21018A72-,ROGATIONS,1214006,66,1,female,parent,674868,6,collectif,,,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15491,1237159,1237542,21018A63-,CONSTELLATIONS,1237542,91,1,female,parent,688313,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15492,1244899,1245285,21018A62-,HEYDENBERG-OUEST,1245285,74,0,male,parent,692671,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15493,1237171,1237554,21018A63-,CONSTELLATIONS,1237554,89,1,female,parent,688325,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15494,1249197,1249583,21018A30-,SAINTE-FAMILLE,1249583,88,1,female,parent,695082,6,collectif,,,21018A30-,Woluwe Saint-Lambert,8,Nursing Home
15495,1265211,1265602,21018A12-,STOCKEL (CHAUSSEE DE),1265602,94,0,male,parent,704290,6,collectif,,,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15496,1251414,1251800,21018A643,DEUX MAISONS,1251800,84,1,female,parent,696369,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15497,1251570,1251957,21018A643,DEUX MAISONS,1251957,66,0,male,parent,696526,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15498,1211186,1211564,21018A20-,GEORGES HENRI (AVENUE),1211564,75,1,female,parent,673420,6,collectif,,,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15499,1255689,1256076,21018A00-,TOMBERG,1256076,76,1,female,parent,698893,6,collectif,,,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15500,1240937,1241323,21018A61-,HEYDENBERG-EST,1241323,74,1,female,parent,690373,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15501,1252141,1252528,21018A60-,ROODEBEEK PARC,1252528,95,1,female,parent,696856,6,collectif,,,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15502,1251434,1251820,21018A643,DEUX MAISONS,1251820,78,1,female,parent,696389,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15503,1217354,1217735,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1217735,76,0,male,parent,677227,6,collectif,,,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15504,1223051,1223434,21018A311,PARC SCHUMAN,1223434,74,1,female,parent,680417,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15505,1253847,1254234,21018A84-,KAPELLEVELD-NORD-EST,1254234,88,1,female,parent,697828,6,collectif,,,21018A84-,Woluwe Saint-Lambert,8,Nursing Home
15506,1220189,1220572,21018A32-,CLOS DES PEUPLIERS,1220572,83,1,female,parent,678669,6,collectif,,,21018A32-,Woluwe Saint-Lambert,8,Nursing Home
15507,1241016,1241402,21018A61-,HEYDENBERG-EST,1241402,80,0,male,parent,690452,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15508,1235010,1235393,21018A02-,SLEGERS (AVENUE),1235393,89,1,female,parent,687161,6,collectif,,,21018A02-,Woluwe Saint-Lambert,8,Nursing Home
15509,1240891,1241277,21018A61-,HEYDENBERG-EST,1241277,88,1,female,parent,690327,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15510,1237314,1237700,21018A63-,CONSTELLATIONS,1237700,91,0,male,parent,688471,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15511,1260395,1260783,21018A42-,VERVLOESEM,1260783,66,1,female,parent,701615,6,collectif,,,21018A42-,Woluwe Saint-Lambert,8,Nursing Home
15512,1258752,1259140,21018A41-,EUROPE,1259140,82,1,female,parent,700609,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15513,1217349,1217730,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1217730,79,0,male,parent,677222,6,collectif,,,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15514,1237229,1237612,21018A63-,CONSTELLATIONS,1237612,71,1,female,parent,688383,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15515,1244843,1245229,21018A62-,HEYDENBERG-OUEST,1245229,89,0,male,parent,692615,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15516,1244891,1245277,21018A62-,HEYDENBERG-OUEST,1245277,75,0,male,parent,692663,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15517,1272173,1272566,21018A3MJ,GULLEDELLE,1272566,74,0,male,parent,708447,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15518,1252885,1253272,21018A81-,KAPELLEVELD-SUD,1253272,78,1,female,parent,697285,6,collectif,,,21018A81-,Woluwe Saint-Lambert,8,Nursing Home
15519,1251431,1251817,21018A643,DEUX MAISONS,1251817,79,1,female,parent,696386,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15520,1225566,1225949,21018A33-,NEERVELD,1225949,74,0,male,parent,681992,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15521,1213614,1213993,21018A72-,ROGATIONS,1213993,69,1,female,parent,674855,6,collectif,,,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15522,1265172,1265563,21018A12-,STOCKEL (CHAUSSEE DE),1265563,71,1,female,parent,704251,6,collectif,,,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15523,1217229,1217610,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1217610,93,1,female,parent,677102,6,collectif,,,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15524,1263040,1263428,21018A14-,CHANCELLERIE,1263428,75,1,female,parent,703102,6,collectif,,,21018A14-,Woluwe Saint-Lambert,8,Nursing Home
15525,1252174,1252561,21018A60-,ROODEBEEK PARC,1252561,89,1,female,parent,696889,6,collectif,,,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15526,1222979,1223362,21018A311,PARC SCHUMAN,1223362,84,1,female,parent,680345,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15527,1223155,1223538,21018A311,PARC SCHUMAN,1223538,77,0,male,parent,680521,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15528,1223035,1223418,21018A311,PARC SCHUMAN,1223418,75,1,female,parent,680401,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15529,1225532,1225915,21018A33-,NEERVELD,1225915,79,0,male,parent,681958,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15530,1251425,1251811,21018A643,DEUX MAISONS,1251811,81,1,female,parent,696380,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15531,1235365,1235748,21018A37-,COMMUNAUTES,1235748,99,1,female,parent,687376,6,collectif,,,21018A37-,Woluwe Saint-Lambert,8,Nursing Home
15532,1253851,1254238,21018A84-,KAPELLEVELD-NORD-EST,1254238,84,1,female,parent,697832,6,collectif,,,21018A84-,Woluwe Saint-Lambert,8,Nursing Home
15533,1237350,1237736,21018A63-,CONSTELLATIONS,1237736,77,0,male,parent,688507,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15534,1229524,1229907,21018A512,QUARTIER DES PEINTRES,1229907,77,1,female,parent,684165,6,collectif,,,21018A512,Woluwe Saint-Lambert,8,Nursing Home
15535,1258746,1259134,21018A41-,EUROPE,1259134,83,1,female,parent,700603,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15536,1258843,1259231,21018A41-,EUROPE,1259231,84,0,male,parent,700700,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15537,1235403,1235786,21018A37-,COMMUNAUTES,1235786,76,1,female,parent,687414,6,collectif,,,21018A37-,Woluwe Saint-Lambert,8,Nursing Home
15538,1233627,1234010,21018A04-,BEETEPUT,1234010,77,0,male,parent,686443,6,collectif,,,21018A04-,Woluwe Saint-Lambert,8,Nursing Home
15539,1265219,1265610,21018A12-,STOCKEL (CHAUSSEE DE),1265610,86,0,male,parent,704298,6,collectif,,,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15540,1265850,1266241,21018A82-,MARIE LA MISERABLE,1266241,82,0,male,parent,704662,6,collectif,,,21018A82-,Woluwe Saint-Lambert,8,Nursing Home
15541,1265146,1265537,21018A12-,STOCKEL (CHAUSSEE DE),1265537,78,1,female,parent,704225,6,collectif,,,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15542,1244743,1245129,21018A62-,HEYDENBERG-OUEST,1245129,75,1,female,parent,692515,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15543,1253853,1254240,21018A84-,KAPELLEVELD-NORD-EST,1254240,83,1,female,parent,697834,6,collectif,,,21018A84-,Woluwe Saint-Lambert,8,Nursing Home
15544,1219765,1220148,21018A34-,HOF TEN BERG-SUD,1220148,82,1,female,parent,678468,6,collectif,,,21018A34-,Woluwe Saint-Lambert,8,Nursing Home
15545,1235036,1235419,21018A02-,SLEGERS (AVENUE),1235419,74,1,female,parent,687187,6,collectif,,,21018A02-,Woluwe Saint-Lambert,8,Nursing Home
15546,1227597,1227980,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227980,79,1,female,parent,683129,6,collectif,,,21018A22-,Woluwe Saint-Lambert,8,Nursing Home
15547,1258799,1259187,21018A41-,EUROPE,1259187,71,1,female,parent,700656,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15548,1225533,1225916,21018A33-,NEERVELD,1225916,79,0,male,parent,681959,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15549,1271990,1272383,21018A3MJ,GULLEDELLE,1272383,71,1,female,parent,708264,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15550,1227589,1227972,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227972,82,1,female,parent,683121,6,collectif,,,21018A22-,Woluwe Saint-Lambert,8,Nursing Home
15551,1265258,1265649,21018A12-,STOCKEL (CHAUSSEE DE),1265649,68,0,male,parent,704337,6,collectif,,,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15552,1271954,1272347,21018A3MJ,GULLEDELLE,1272347,76,1,female,parent,708228,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15553,1252218,1252605,21018A60-,ROODEBEEK PARC,1252605,68,1,female,parent,696933,6,collectif,,,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15554,1225309,1225692,21018A33-,NEERVELD,1225692,78,1,female,parent,681735,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15555,1211378,1211757,21018A20-,GEORGES HENRI (AVENUE),1211757,66,0,male,parent,673613,6,collectif,,,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15556,1255679,1256066,21018A00-,TOMBERG,1256066,79,1,female,parent,698883,6,collectif,,,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15557,1255755,1256143,21018A00-,TOMBERG,1256143,66,0,male,parent,698960,6,collectif,,,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15558,1217340,1217721,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1217721,82,0,male,parent,677213,6,collectif,,,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15559,1217260,1217641,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1217641,78,1,female,parent,677133,6,collectif,,,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15560,1255634,1256021,21018A00-,TOMBERG,1256021,89,1,female,parent,698838,6,collectif,,,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15561,1223038,1223421,21018A311,PARC SCHUMAN,1223421,75,1,female,parent,680404,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15562,1235088,1235471,21018A02-,SLEGERS (AVENUE),1235471,84,0,male,parent,687239,6,collectif,,,21018A02-,Woluwe Saint-Lambert,8,Nursing Home
15563,1231383,1231766,21018A031,ABELOOS,1231766,84,1,female,parent,685235,6,collectif,,,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15564,1225355,1225738,21018A33-,NEERVELD,1225738,72,1,female,parent,681781,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15565,1241026,1241412,21018A61-,HEYDENBERG-EST,1241412,78,0,male,parent,690462,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15566,1272150,1272543,21018A3MJ,GULLEDELLE,1272543,80,0,male,parent,708424,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15567,1213610,1213989,21018A72-,ROGATIONS,1213989,71,1,female,parent,674851,6,collectif,,,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15568,1261390,1261778,21018A01-,SAINT-LAMBERT,1261778,77,1,female,parent,702151,6,collectif,,,21018A01-,Woluwe Saint-Lambert,8,Nursing Home
15569,1211223,1211601,21018A20-,GEORGES HENRI (AVENUE),1211601,65,1,female,parent,673457,6,collectif,,,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15570,1235370,1235753,21018A37-,COMMUNAUTES,1235753,94,1,female,parent,687381,6,collectif,,,21018A37-,Woluwe Saint-Lambert,8,Nursing Home
15571,1222993,1223376,21018A311,PARC SCHUMAN,1223376,82,1,female,parent,680359,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15572,1217366,1217747,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1217747,74,0,male,parent,677239,6,collectif,,,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15573,1223151,1223534,21018A311,PARC SCHUMAN,1223534,78,0,male,parent,680517,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15574,1244903,1245289,21018A62-,HEYDENBERG-OUEST,1245289,74,0,male,parent,692675,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15575,1223135,1223518,21018A311,PARC SCHUMAN,1223518,82,0,male,parent,680501,6,collectif,,,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15576,1249223,1249609,21018A30-,SAINTE-FAMILLE,1249609,80,1,female,parent,695108,6,collectif,,,21018A30-,Woluwe Saint-Lambert,8,Nursing Home
15577,1229515,1229898,21018A512,QUARTIER DES PEINTRES,1229898,80,1,female,parent,684156,6,collectif,,,21018A512,Woluwe Saint-Lambert,8,Nursing Home
15578,1225538,1225921,21018A33-,NEERVELD,1225921,78,0,male,parent,681964,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15579,1265847,1266238,21018A82-,MARIE LA MISERABLE,1266238,85,0,male,parent,704659,6,collectif,,,21018A82-,Woluwe Saint-Lambert,8,Nursing Home
15580,1257005,1257393,21018A43-,ROODEBEEK,1257393,81,1,female,parent,699546,6,collectif,,,21018A43-,Woluwe Saint-Lambert,8,Nursing Home
15581,1260333,1260721,21018A42-,VERVLOESEM,1260721,86,1,female,parent,701553,6,collectif,,,21018A42-,Woluwe Saint-Lambert,8,Nursing Home
15582,1252969,1253356,21018A81-,KAPELLEVELD-SUD,1253356,72,0,male,parent,697369,6,collectif,,,21018A81-,Woluwe Saint-Lambert,8,Nursing Home
15583,1255668,1256055,21018A00-,TOMBERG,1256055,81,1,female,parent,698872,6,collectif,,,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15584,1272144,1272537,21018A3MJ,GULLEDELLE,1272537,82,0,male,parent,708418,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15585,1263730,1264120,21018A13-,GROOTVELD,1264120,85,0,male,parent,703491,6,collectif,,,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15586,1271979,1272372,21018A3MJ,GULLEDELLE,1272372,72,1,female,parent,708253,6,collectif,,,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15587,1247740,1248126,21018A09-,RASANTE,1248126,85,1,female,parent,694257,6,collectif,,,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15588,1251489,1251875,21018A643,DEUX MAISONS,1251875,67,1,female,parent,696444,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15589,1235397,1235780,21018A37-,COMMUNAUTES,1235780,82,1,female,parent,687408,6,collectif,,,21018A37-,Woluwe Saint-Lambert,8,Nursing Home
15590,1238750,1239136,21018A05-,DRIES,1239136,72,1,female,parent,689244,6,collectif,,,21018A05-,Woluwe Saint-Lambert,8,Nursing Home
15591,1263058,1263446,21018A14-,CHANCELLERIE,1263446,71,1,female,parent,703120,6,collectif,,,21018A14-,Woluwe Saint-Lambert,8,Nursing Home
15592,1249195,1249581,21018A30-,SAINTE-FAMILLE,1249581,90,1,female,parent,695080,6,collectif,,,21018A30-,Woluwe Saint-Lambert,8,Nursing Home
15593,1211362,1211741,21018A20-,GEORGES HENRI (AVENUE),1211741,71,0,male,parent,673597,6,collectif,,,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15594,1244910,1245296,21018A62-,HEYDENBERG-OUEST,1245296,72,0,male,parent,692682,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15595,1249226,1249612,21018A30-,SAINTE-FAMILLE,1249612,79,1,female,parent,695111,6,collectif,,,21018A30-,Woluwe Saint-Lambert,8,Nursing Home
15596,1263734,1264124,21018A13-,GROOTVELD,1264124,81,0,male,parent,703495,6,collectif,,,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15597,1217396,1217777,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1217777,65,0,male,parent,677269,6,collectif,,,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15598,1241010,1241396,21018A61-,HEYDENBERG-EST,1241396,82,0,male,parent,690446,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15599,1255675,1256062,21018A00-,TOMBERG,1256062,80,1,female,parent,698879,6,collectif,,,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15600,1258836,1259224,21018A41-,EUROPE,1259224,88,0,male,parent,700693,6,collectif,,,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15601,1227584,1227967,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1227967,84,1,female,parent,683116,6,collectif,,,21018A22-,Woluwe Saint-Lambert,8,Nursing Home
15602,1247158,1247544,21018A24-,LAMBEAU (AVENUE),1247544,85,1,female,parent,693855,6,collectif,,,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15603,1261391,1261779,21018A01-,SAINT-LAMBERT,1261779,76,1,female,parent,702152,6,collectif,,,21018A01-,Woluwe Saint-Lambert,8,Nursing Home
15604,1211175,1211553,21018A20-,GEORGES HENRI (AVENUE),1211553,79,1,female,parent,673409,6,collectif,,,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15605,1240934,1241320,21018A61-,HEYDENBERG-EST,1241320,75,1,female,parent,690370,6,collectif,,,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15606,1237328,1237714,21018A63-,CONSTELLATIONS,1237714,86,0,male,parent,688485,6,collectif,,,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15607,1244671,1245057,21018A62-,HEYDENBERG-OUEST,1245057,87,1,female,parent,692443,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15608,1231372,1231755,21018A031,ABELOOS,1231755,88,1,female,parent,685224,6,collectif,,,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15609,1251524,1251911,21018A643,DEUX MAISONS,1251911,84,0,male,parent,696480,6,collectif,,,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15610,1244759,1245145,21018A62-,HEYDENBERG-OUEST,1245145,72,1,female,parent,692531,6,collectif,,,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15611,1225507,1225890,21018A33-,NEERVELD,1225890,84,0,male,parent,681933,6,collectif,,,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
