,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName,long,lat
2020,2020,21001A041,VEEWEYDE-SUD,2020,23,1,female,parent,812,1,couple_with_child,4.301314966817025,50.83016044162608
2021,2021,21001A041,VEEWEYDE-SUD,2021,21,0,male,parent,812,1,couple_with_child,4.301314966817025,50.83016044162608
2022,2022,21001A041,VEEWEYDE-SUD,2022,2,1,female,child,812,1,couple_with_child,4.301314966817025,50.83016044162608
2023,2023,21001A041,VEEWEYDE-SUD,2023,23,1,female,parent,813,1,couple_with_child,4.301314966817025,50.83016044162608
2024,2024,21001A041,VEEWEYDE-SUD,2024,30,0,male,parent,813,1,couple_with_child,4.301314966817025,50.83016044162608
2025,2025,21001A041,VEEWEYDE-SUD,2025,7,0,male,child,813,1,couple_with_child,4.301314966817025,50.83016044162608
2026,2026,21001A041,VEEWEYDE-SUD,2026,3,0,male,child,813,1,couple_with_child,4.301314966817025,50.83016044162608
2027,2027,21001A041,VEEWEYDE-SUD,2027,4,0,male,child,813,1,couple_with_child,4.301314966817025,50.83016044162608
2028,2028,21001A041,VEEWEYDE-SUD,2028,23,1,female,parent,814,1,couple_with_child,4.301314966817025,50.83016044162608
2029,2029,21001A041,VEEWEYDE-SUD,2029,19,0,male,parent,814,1,couple_with_child,4.301314966817025,50.83016044162608
2030,2030,21001A041,VEEWEYDE-SUD,2030,6,1,female,child,814,1,couple_with_child,4.301314966817025,50.83016044162608
2031,2031,21001A041,VEEWEYDE-SUD,2031,23,1,female,parent,815,1,couple_with_child,4.301314966817025,50.83016044162608
2032,2032,21001A041,VEEWEYDE-SUD,2032,19,0,male,parent,815,1,couple_with_child,4.301314966817025,50.83016044162608
2033,2033,21001A041,VEEWEYDE-SUD,2033,6,1,female,child,815,1,couple_with_child,4.301314966817025,50.83016044162608
2034,2034,21001A041,VEEWEYDE-SUD,2034,3,0,male,child,815,1,couple_with_child,4.301314966817025,50.83016044162608
2035,2035,21001A041,VEEWEYDE-SUD,2035,23,1,female,parent,816,1,couple_with_child,4.301314966817025,50.83016044162608
2036,2036,21001A041,VEEWEYDE-SUD,2036,17,0,male,parent,816,1,couple_with_child,4.301314966817025,50.83016044162608
2037,2037,21001A041,VEEWEYDE-SUD,2037,6,1,female,child,816,1,couple_with_child,4.301314966817025,50.83016044162608
2038,2038,21001A041,VEEWEYDE-SUD,2038,7,1,female,child,816,1,couple_with_child,4.301314966817025,50.83016044162608
2039,2039,21001A041,VEEWEYDE-SUD,2039,23,1,female,parent,817,1,couple_with_child,4.301314966817025,50.83016044162608
2040,2040,21001A041,VEEWEYDE-SUD,2040,20,0,male,parent,817,1,couple_with_child,4.301314966817025,50.83016044162608
2041,2041,21001A041,VEEWEYDE-SUD,2041,4,1,female,child,817,1,couple_with_child,4.301314966817025,50.83016044162608
2042,2042,21001A041,VEEWEYDE-SUD,2042,4,1,female,child,817,1,couple_with_child,4.301314966817025,50.83016044162608
2043,2043,21001A041,VEEWEYDE-SUD,2043,23,1,female,parent,818,1,couple_with_child,4.301314966817025,50.83016044162608
2044,2044,21001A041,VEEWEYDE-SUD,2044,19,0,male,parent,818,1,couple_with_child,4.301314966817025,50.83016044162608
2045,2045,21001A041,VEEWEYDE-SUD,2045,0,1,female,child,818,1,couple_with_child,4.301314966817025,50.83016044162608
2046,2046,21001A041,VEEWEYDE-SUD,2046,0,1,female,child,818,1,couple_with_child,4.301314966817025,50.83016044162608
2047,2047,21001A041,VEEWEYDE-SUD,2047,23,1,female,parent,819,1,couple_with_child,4.301314966817025,50.83016044162608
2048,2048,21001A041,VEEWEYDE-SUD,2048,17,0,male,parent,819,1,couple_with_child,4.301314966817025,50.83016044162608
2049,2049,21001A041,VEEWEYDE-SUD,2049,4,1,female,child,819,1,couple_with_child,4.301314966817025,50.83016044162608
2050,2050,21001A041,VEEWEYDE-SUD,2050,3,1,female,child,819,1,couple_with_child,4.301314966817025,50.83016044162608
2051,2051,21001A041,VEEWEYDE-SUD,2051,1,1,female,child,819,1,couple_with_child,4.301314966817025,50.83016044162608
2052,2052,21001A041,VEEWEYDE-SUD,2052,23,1,female,parent,820,2,couple_no_child,4.301314966817025,50.83016044162608
2053,2053,21001A041,VEEWEYDE-SUD,2053,22,0,male,parent,820,2,couple_no_child,4.301314966817025,50.83016044162608
2054,2054,21001A041,VEEWEYDE-SUD,2054,23,1,female,parent,821,2,couple_no_child,4.301314966817025,50.83016044162608
2055,2055,21001A041,VEEWEYDE-SUD,2055,26,0,male,parent,821,2,couple_no_child,4.301314966817025,50.83016044162608
2056,2056,21001A041,VEEWEYDE-SUD,2056,23,1,female,parent,822,3,single,4.301314966817025,50.83016044162608
2057,2057,21001A041,VEEWEYDE-SUD,2057,23,1,female,parent,823,3,single,4.301314966817025,50.83016044162608
2058,2058,21001A041,VEEWEYDE-SUD,2058,23,1,female,parent,824,4,single_with_child,4.301314966817025,50.83016044162608
2059,2059,21001A041,VEEWEYDE-SUD,2059,0,1,female,child,824,4,single_with_child,4.301314966817025,50.83016044162608
2060,2060,21001A041,VEEWEYDE-SUD,2060,7,1,female,child,824,4,single_with_child,4.301314966817025,50.83016044162608
2061,2061,21001A041,VEEWEYDE-SUD,2061,23,1,female,parent,825,4,single_with_child,4.301314966817025,50.83016044162608
2062,2062,21001A041,VEEWEYDE-SUD,2062,5,0,male,child,825,4,single_with_child,4.301314966817025,50.83016044162608
2063,2063,21001A041,VEEWEYDE-SUD,2063,2,1,female,child,825,4,single_with_child,4.301314966817025,50.83016044162608
2064,2064,21001A041,VEEWEYDE-SUD,2064,22,1,female,parent,826,1,couple_with_child,4.301314966817025,50.83016044162608
2065,2065,21001A041,VEEWEYDE-SUD,2065,16,0,male,parent,826,1,couple_with_child,4.301314966817025,50.83016044162608
2066,2066,21001A041,VEEWEYDE-SUD,2066,2,1,female,child,826,1,couple_with_child,4.301314966817025,50.83016044162608
2067,2067,21001A041,VEEWEYDE-SUD,2067,22,1,female,parent,827,1,couple_with_child,4.301314966817025,50.83016044162608
2068,2068,21001A041,VEEWEYDE-SUD,2068,24,0,male,parent,827,1,couple_with_child,4.301314966817025,50.83016044162608
2069,2069,21001A041,VEEWEYDE-SUD,2069,6,0,male,child,827,1,couple_with_child,4.301314966817025,50.83016044162608
2070,2070,21001A041,VEEWEYDE-SUD,2070,6,0,male,child,827,1,couple_with_child,4.301314966817025,50.83016044162608
2071,2071,21001A041,VEEWEYDE-SUD,2071,22,1,female,parent,828,1,couple_with_child,4.301314966817025,50.83016044162608
2072,2072,21001A041,VEEWEYDE-SUD,2072,16,0,male,parent,828,1,couple_with_child,4.301314966817025,50.83016044162608
2073,2073,21001A041,VEEWEYDE-SUD,2073,3,0,male,child,828,1,couple_with_child,4.301314966817025,50.83016044162608
2074,2074,21001A041,VEEWEYDE-SUD,2074,1,1,female,child,828,1,couple_with_child,4.301314966817025,50.83016044162608
2075,2075,21001A041,VEEWEYDE-SUD,2075,2,1,female,child,828,1,couple_with_child,4.301314966817025,50.83016044162608
2076,2076,21001A041,VEEWEYDE-SUD,2076,22,1,female,parent,829,1,couple_with_child,4.301314966817025,50.83016044162608
2077,2077,21001A041,VEEWEYDE-SUD,2077,28,0,male,parent,829,1,couple_with_child,4.301314966817025,50.83016044162608
2078,2078,21001A041,VEEWEYDE-SUD,2078,0,1,female,child,829,1,couple_with_child,4.301314966817025,50.83016044162608
2079,2079,21001A041,VEEWEYDE-SUD,2079,22,1,female,parent,830,1,couple_with_child,4.301314966817025,50.83016044162608
2080,2080,21001A041,VEEWEYDE-SUD,2080,21,0,male,parent,830,1,couple_with_child,4.301314966817025,50.83016044162608
2081,2081,21001A041,VEEWEYDE-SUD,2081,3,0,male,child,830,1,couple_with_child,4.301314966817025,50.83016044162608
2082,2082,21001A041,VEEWEYDE-SUD,2082,0,1,female,child,830,1,couple_with_child,4.301314966817025,50.83016044162608
2083,2083,21001A041,VEEWEYDE-SUD,2083,3,0,male,child,830,1,couple_with_child,4.301314966817025,50.83016044162608
2084,2084,21001A041,VEEWEYDE-SUD,2084,22,1,female,parent,831,1,couple_with_child,4.301314966817025,50.83016044162608
2085,2085,21001A041,VEEWEYDE-SUD,2085,28,0,male,parent,831,1,couple_with_child,4.301314966817025,50.83016044162608
2086,2086,21001A041,VEEWEYDE-SUD,2086,4,1,female,child,831,1,couple_with_child,4.301314966817025,50.83016044162608
2087,2087,21001A041,VEEWEYDE-SUD,2087,3,0,male,child,831,1,couple_with_child,4.301314966817025,50.83016044162608
2088,2088,21001A041,VEEWEYDE-SUD,2088,22,1,female,parent,832,1,couple_with_child,4.301314966817025,50.83016044162608
2089,2089,21001A041,VEEWEYDE-SUD,2089,20,0,male,parent,832,1,couple_with_child,4.301314966817025,50.83016044162608
2090,2090,21001A041,VEEWEYDE-SUD,2090,3,1,female,child,832,1,couple_with_child,4.301314966817025,50.83016044162608
2091,2091,21001A041,VEEWEYDE-SUD,2091,5,1,female,child,832,1,couple_with_child,4.301314966817025,50.83016044162608
2092,2092,21001A041,VEEWEYDE-SUD,2092,22,1,female,parent,833,1,couple_with_child,4.301314966817025,50.83016044162608
2093,2093,21001A041,VEEWEYDE-SUD,2093,28,0,male,parent,833,1,couple_with_child,4.301314966817025,50.83016044162608
2094,2094,21001A041,VEEWEYDE-SUD,2094,0,1,female,child,833,1,couple_with_child,4.301314966817025,50.83016044162608
2095,2095,21001A041,VEEWEYDE-SUD,2095,22,1,female,parent,834,2,couple_no_child,4.301314966817025,50.83016044162608
2096,2096,21001A041,VEEWEYDE-SUD,2096,29,0,male,parent,834,2,couple_no_child,4.301314966817025,50.83016044162608
2097,2097,21001A041,VEEWEYDE-SUD,2097,22,1,female,parent,835,2,couple_no_child,4.301314966817025,50.83016044162608
2098,2098,21001A041,VEEWEYDE-SUD,2098,28,0,male,parent,835,2,couple_no_child,4.301314966817025,50.83016044162608
2099,2099,21001A041,VEEWEYDE-SUD,2099,22,1,female,parent,836,3,single,4.301314966817025,50.83016044162608
2100,2100,21001A041,VEEWEYDE-SUD,2100,22,1,female,parent,837,3,single,4.301314966817025,50.83016044162608
2101,2101,21001A041,VEEWEYDE-SUD,2101,22,1,female,parent,838,4,single_with_child,4.301314966817025,50.83016044162608
2102,2102,21001A041,VEEWEYDE-SUD,2102,6,1,female,child,838,4,single_with_child,4.301314966817025,50.83016044162608
2103,2103,21001A041,VEEWEYDE-SUD,2103,5,1,female,child,838,4,single_with_child,4.301314966817025,50.83016044162608
2104,2104,21001A041,VEEWEYDE-SUD,2104,22,1,female,parent,839,4,single_with_child,4.301314966817025,50.83016044162608
2105,2105,21001A041,VEEWEYDE-SUD,2105,6,1,female,child,839,4,single_with_child,4.301314966817025,50.83016044162608
2106,2106,21001A041,VEEWEYDE-SUD,2106,21,1,female,parent,840,1,couple_with_child,4.301314966817025,50.83016044162608
2107,2107,21001A041,VEEWEYDE-SUD,2107,24,0,male,parent,840,1,couple_with_child,4.301314966817025,50.83016044162608
2108,2108,21001A041,VEEWEYDE-SUD,2108,1,1,female,child,840,1,couple_with_child,4.301314966817025,50.83016044162608
2109,2109,21001A041,VEEWEYDE-SUD,2109,0,1,female,child,840,1,couple_with_child,4.301314966817025,50.83016044162608
2110,2110,21001A041,VEEWEYDE-SUD,2110,21,1,female,parent,841,1,couple_with_child,4.301314966817025,50.83016044162608
2111,2111,21001A041,VEEWEYDE-SUD,2111,28,0,male,parent,841,1,couple_with_child,4.301314966817025,50.83016044162608
2112,2112,21001A041,VEEWEYDE-SUD,2112,3,1,female,child,841,1,couple_with_child,4.301314966817025,50.83016044162608
2113,2113,21001A041,VEEWEYDE-SUD,2113,5,0,male,child,841,1,couple_with_child,4.301314966817025,50.83016044162608
2114,2114,21001A041,VEEWEYDE-SUD,2114,3,0,male,child,841,1,couple_with_child,4.301314966817025,50.83016044162608
2115,2115,21001A041,VEEWEYDE-SUD,2115,21,1,female,parent,842,1,couple_with_child,4.301314966817025,50.83016044162608
2116,2116,21001A041,VEEWEYDE-SUD,2116,28,0,male,parent,842,1,couple_with_child,4.301314966817025,50.83016044162608
2117,2117,21001A041,VEEWEYDE-SUD,2117,3,0,male,child,842,1,couple_with_child,4.301314966817025,50.83016044162608
2118,2118,21001A041,VEEWEYDE-SUD,2118,5,0,male,child,842,1,couple_with_child,4.301314966817025,50.83016044162608
2119,2119,21001A041,VEEWEYDE-SUD,2119,3,0,male,child,842,1,couple_with_child,4.301314966817025,50.83016044162608
2120,2120,21001A041,VEEWEYDE-SUD,2120,21,1,female,parent,843,1,couple_with_child,4.301314966817025,50.83016044162608
2121,2121,21001A041,VEEWEYDE-SUD,2121,25,0,male,parent,843,1,couple_with_child,4.301314966817025,50.83016044162608
2122,2122,21001A041,VEEWEYDE-SUD,2122,3,0,male,child,843,1,couple_with_child,4.301314966817025,50.83016044162608
2123,2123,21001A041,VEEWEYDE-SUD,2123,3,0,male,child,843,1,couple_with_child,4.301314966817025,50.83016044162608
2124,2124,21001A041,VEEWEYDE-SUD,2124,3,0,male,child,843,1,couple_with_child,4.301314966817025,50.83016044162608
2125,2125,21001A041,VEEWEYDE-SUD,2125,21,1,female,parent,844,1,couple_with_child,4.301314966817025,50.83016044162608
2126,2126,21001A041,VEEWEYDE-SUD,2126,19,0,male,parent,844,1,couple_with_child,4.301314966817025,50.83016044162608
2127,2127,21001A041,VEEWEYDE-SUD,2127,0,0,male,child,844,1,couple_with_child,4.301314966817025,50.83016044162608
2128,2128,21001A041,VEEWEYDE-SUD,2128,5,0,male,child,844,1,couple_with_child,4.301314966817025,50.83016044162608
2129,2129,21001A041,VEEWEYDE-SUD,2129,5,0,male,child,844,1,couple_with_child,4.301314966817025,50.83016044162608
2130,2130,21001A041,VEEWEYDE-SUD,2130,21,1,female,parent,845,1,couple_with_child,4.301314966817025,50.83016044162608
2131,2131,21001A041,VEEWEYDE-SUD,2131,18,0,male,parent,845,1,couple_with_child,4.301314966817025,50.83016044162608
2132,2132,21001A041,VEEWEYDE-SUD,2132,0,1,female,child,845,1,couple_with_child,4.301314966817025,50.83016044162608
2133,2133,21001A041,VEEWEYDE-SUD,2133,0,1,female,child,845,1,couple_with_child,4.301314966817025,50.83016044162608
2134,2134,21001A041,VEEWEYDE-SUD,2134,21,1,female,parent,846,1,couple_with_child,4.301314966817025,50.83016044162608
2135,2135,21001A041,VEEWEYDE-SUD,2135,25,0,male,parent,846,1,couple_with_child,4.301314966817025,50.83016044162608
2136,2136,21001A041,VEEWEYDE-SUD,2136,3,0,male,child,846,1,couple_with_child,4.301314966817025,50.83016044162608
2137,2137,21001A041,VEEWEYDE-SUD,2137,21,1,female,parent,847,1,couple_with_child,4.301314966817025,50.83016044162608
2138,2138,21001A041,VEEWEYDE-SUD,2138,24,0,male,parent,847,1,couple_with_child,4.301314966817025,50.83016044162608
2139,2139,21001A041,VEEWEYDE-SUD,2139,3,0,male,child,847,1,couple_with_child,4.301314966817025,50.83016044162608
2140,2140,21001A041,VEEWEYDE-SUD,2140,21,1,female,parent,848,2,couple_no_child,4.301314966817025,50.83016044162608
2141,2141,21001A041,VEEWEYDE-SUD,2141,18,0,male,parent,848,2,couple_no_child,4.301314966817025,50.83016044162608
2142,2142,21001A041,VEEWEYDE-SUD,2142,21,1,female,parent,849,2,couple_no_child,4.301314966817025,50.83016044162608
2143,2143,21001A041,VEEWEYDE-SUD,2143,25,0,male,parent,849,2,couple_no_child,4.301314966817025,50.83016044162608
2144,2144,21001A041,VEEWEYDE-SUD,2144,21,1,female,parent,850,3,single,4.301314966817025,50.83016044162608
2145,2145,21001A041,VEEWEYDE-SUD,2145,21,1,female,parent,851,3,single,4.301314966817025,50.83016044162608
2146,2146,21001A041,VEEWEYDE-SUD,2146,21,1,female,parent,852,4,single_with_child,4.301314966817025,50.83016044162608
2147,2147,21001A041,VEEWEYDE-SUD,2147,5,0,male,child,852,4,single_with_child,4.301314966817025,50.83016044162608
2148,2148,21001A041,VEEWEYDE-SUD,2148,21,1,female,parent,853,4,single_with_child,4.301314966817025,50.83016044162608
2149,2149,21001A041,VEEWEYDE-SUD,2149,5,0,male,child,853,4,single_with_child,4.301314966817025,50.83016044162608
2150,2150,21001A041,VEEWEYDE-SUD,2150,5,0,male,child,853,4,single_with_child,4.301314966817025,50.83016044162608
2151,2151,21001A041,VEEWEYDE-SUD,2151,3,0,male,child,853,4,single_with_child,4.301314966817025,50.83016044162608
2152,2152,21001A041,VEEWEYDE-SUD,2152,20,1,female,parent,854,1,couple_with_child,4.301314966817025,50.83016044162608
2153,2153,21001A041,VEEWEYDE-SUD,2153,18,0,male,parent,854,1,couple_with_child,4.301314966817025,50.83016044162608
2154,2154,21001A041,VEEWEYDE-SUD,2154,3,0,male,child,854,1,couple_with_child,4.301314966817025,50.83016044162608
2155,2155,21001A041,VEEWEYDE-SUD,2155,20,1,female,parent,855,1,couple_with_child,4.301314966817025,50.83016044162608
2156,2156,21001A041,VEEWEYDE-SUD,2156,25,0,male,parent,855,1,couple_with_child,4.301314966817025,50.83016044162608
2157,2157,21001A041,VEEWEYDE-SUD,2157,20,1,female,parent,856,1,couple_with_child,4.301314966817025,50.83016044162608
2158,2158,21001A041,VEEWEYDE-SUD,2158,16,0,male,parent,856,1,couple_with_child,4.301314966817025,50.83016044162608
2159,2159,21001A041,VEEWEYDE-SUD,2159,20,1,female,parent,857,1,couple_with_child,4.301314966817025,50.83016044162608
2160,2160,21001A041,VEEWEYDE-SUD,2160,17,0,male,parent,857,1,couple_with_child,4.301314966817025,50.83016044162608
2161,2161,21001A041,VEEWEYDE-SUD,2161,20,1,female,parent,858,1,couple_with_child,4.301314966817025,50.83016044162608
2162,2162,21001A041,VEEWEYDE-SUD,2162,18,0,male,parent,858,1,couple_with_child,4.301314966817025,50.83016044162608
2163,2163,21001A041,VEEWEYDE-SUD,2163,20,1,female,parent,859,1,couple_with_child,4.301314966817025,50.83016044162608
2164,2164,21001A041,VEEWEYDE-SUD,2164,17,0,male,parent,859,1,couple_with_child,4.301314966817025,50.83016044162608
2165,2165,21001A041,VEEWEYDE-SUD,2165,20,1,female,parent,860,1,couple_with_child,4.301314966817025,50.83016044162608
2166,2166,21001A041,VEEWEYDE-SUD,2166,17,0,male,parent,860,1,couple_with_child,4.301314966817025,50.83016044162608
2167,2167,21001A041,VEEWEYDE-SUD,2167,20,1,female,parent,861,1,couple_with_child,4.301314966817025,50.83016044162608
2168,2168,21001A041,VEEWEYDE-SUD,2168,25,0,male,parent,861,1,couple_with_child,4.301314966817025,50.83016044162608
2169,2169,21001A041,VEEWEYDE-SUD,2169,20,1,female,parent,862,2,couple_no_child,4.301314966817025,50.83016044162608
2170,2170,21001A041,VEEWEYDE-SUD,2170,19,0,male,parent,862,2,couple_no_child,4.301314966817025,50.83016044162608
2171,2171,21001A041,VEEWEYDE-SUD,2171,20,1,female,parent,863,2,couple_no_child,4.301314966817025,50.83016044162608
2172,2172,21001A041,VEEWEYDE-SUD,2172,18,0,male,parent,863,2,couple_no_child,4.301314966817025,50.83016044162608
2173,2173,21001A041,VEEWEYDE-SUD,2173,20,1,female,parent,864,3,single,4.301314966817025,50.83016044162608
2174,2174,21001A041,VEEWEYDE-SUD,2174,20,1,female,parent,865,3,single,4.301314966817025,50.83016044162608
2175,2175,21001A041,VEEWEYDE-SUD,2175,20,1,female,parent,866,4,single_with_child,4.301314966817025,50.83016044162608
2176,2176,21001A041,VEEWEYDE-SUD,2176,20,1,female,parent,867,4,single_with_child,4.301314966817025,50.83016044162608
2177,2177,21001A041,VEEWEYDE-SUD,2177,19,1,female,parent,868,1,couple_with_child,4.301314966817025,50.83016044162608
2178,2178,21001A041,VEEWEYDE-SUD,2178,25,0,male,parent,868,1,couple_with_child,4.301314966817025,50.83016044162608
2179,2179,21001A041,VEEWEYDE-SUD,2179,19,1,female,parent,869,2,couple_no_child,4.301314966817025,50.83016044162608
2180,2180,21001A041,VEEWEYDE-SUD,2180,19,0,male,parent,869,2,couple_no_child,4.301314966817025,50.83016044162608
2181,2181,21001A041,VEEWEYDE-SUD,2181,19,1,female,parent,870,3,single,4.301314966817025,50.83016044162608
2182,2182,21001A041,VEEWEYDE-SUD,2182,19,1,female,parent,871,3,single,4.301314966817025,50.83016044162608
2183,2183,21001A041,VEEWEYDE-SUD,2183,19,1,female,parent,872,4,single_with_child,4.301314966817025,50.83016044162608
2184,2184,21001A041,VEEWEYDE-SUD,2184,19,1,female,parent,873,4,single_with_child,4.301314966817025,50.83016044162608
2185,2185,21001A041,VEEWEYDE-SUD,2185,18,1,female,parent,874,1,couple_with_child,4.301314966817025,50.83016044162608
2186,2186,21001A041,VEEWEYDE-SUD,2186,24,0,male,parent,874,1,couple_with_child,4.301314966817025,50.83016044162608
2187,2187,21001A041,VEEWEYDE-SUD,2187,18,1,female,parent,875,2,couple_no_child,4.301314966817025,50.83016044162608
2188,2188,21001A041,VEEWEYDE-SUD,2188,18,0,male,parent,875,2,couple_no_child,4.301314966817025,50.83016044162608
2189,2189,21001A041,VEEWEYDE-SUD,2189,18,1,female,parent,876,3,single,4.301314966817025,50.83016044162608
2190,2190,21001A041,VEEWEYDE-SUD,2190,18,1,female,parent,877,3,single,4.301314966817025,50.83016044162608
2191,2191,21001A041,VEEWEYDE-SUD,2191,18,1,female,parent,878,4,single_with_child,4.301314966817025,50.83016044162608
2192,2192,21001A041,VEEWEYDE-SUD,2192,18,1,female,parent,879,4,single_with_child,4.301314966817025,50.83016044162608
2193,2193,21001A041,VEEWEYDE-SUD,2193,17,1,female,parent,880,1,couple_with_child,4.301314966817025,50.83016044162608
2194,2194,21001A041,VEEWEYDE-SUD,2194,24,0,male,parent,880,1,couple_with_child,4.301314966817025,50.83016044162608
2195,2195,21001A041,VEEWEYDE-SUD,2195,17,1,female,parent,881,2,couple_no_child,4.301314966817025,50.83016044162608
2196,2196,21001A041,VEEWEYDE-SUD,2196,19,0,male,parent,881,2,couple_no_child,4.301314966817025,50.83016044162608
2197,2197,21001A041,VEEWEYDE-SUD,2197,17,1,female,parent,882,4,single_with_child,4.301314966817025,50.83016044162608
2198,2198,21001A041,VEEWEYDE-SUD,2198,17,1,female,parent,883,4,single_with_child,4.301314966817025,50.83016044162608
2199,2199,21001A041,VEEWEYDE-SUD,2199,16,1,female,parent,884,1,couple_with_child,4.301314966817025,50.83016044162608
2200,2200,21001A041,VEEWEYDE-SUD,2200,18,0,male,parent,884,1,couple_with_child,4.301314966817025,50.83016044162608
2201,2201,21001A041,VEEWEYDE-SUD,2201,16,1,female,parent,885,2,couple_no_child,4.301314966817025,50.83016044162608
2202,2202,21001A041,VEEWEYDE-SUD,2202,18,0,male,parent,885,2,couple_no_child,4.301314966817025,50.83016044162608
2203,2203,21001A041,VEEWEYDE-SUD,2203,16,1,female,parent,886,4,single_with_child,4.301314966817025,50.83016044162608
2204,2204,21001A041,VEEWEYDE-SUD,2204,16,1,female,parent,887,4,single_with_child,4.301314966817025,50.83016044162608
2205,2205,21001A041,VEEWEYDE-SUD,2205,94,0,male,parent,888,3,single,4.301314966817025,50.83016044162608
2206,2206,21001A041,VEEWEYDE-SUD,2206,93,0,male,parent,889,3,single,4.301314966817025,50.83016044162608
2207,2207,21001A041,VEEWEYDE-SUD,2207,92,0,male,parent,890,3,single,4.301314966817025,50.83016044162608
2208,2208,21001A041,VEEWEYDE-SUD,2208,91,0,male,parent,891,3,single,4.301314966817025,50.83016044162608
2209,2209,21001A041,VEEWEYDE-SUD,2209,90,0,male,parent,892,3,single,4.301314966817025,50.83016044162608
2210,2210,21001A041,VEEWEYDE-SUD,2210,89,0,male,parent,893,3,single,4.301314966817025,50.83016044162608
2211,2211,21001A041,VEEWEYDE-SUD,2211,88,0,male,parent,894,3,single,4.301314966817025,50.83016044162608
2212,2212,21001A041,VEEWEYDE-SUD,2212,87,0,male,parent,895,3,single,4.301314966817025,50.83016044162608
2213,2213,21001A041,VEEWEYDE-SUD,2213,86,0,male,parent,896,3,single,4.301314966817025,50.83016044162608
2214,2214,21001A041,VEEWEYDE-SUD,2214,85,0,male,parent,897,3,single,4.301314966817025,50.83016044162608
2215,2215,21001A041,VEEWEYDE-SUD,2215,84,0,male,parent,898,3,single,4.301314966817025,50.83016044162608
2216,2216,21001A041,VEEWEYDE-SUD,2216,83,0,male,parent,899,3,single,4.301314966817025,50.83016044162608
2217,2217,21001A041,VEEWEYDE-SUD,2217,82,0,male,parent,900,3,single,4.301314966817025,50.83016044162608
2218,2218,21001A041,VEEWEYDE-SUD,2218,81,0,male,parent,901,3,single,4.301314966817025,50.83016044162608
2219,2219,21001A041,VEEWEYDE-SUD,2219,80,0,male,parent,902,3,single,4.301314966817025,50.83016044162608
2220,2220,21001A041,VEEWEYDE-SUD,2220,79,0,male,parent,903,3,single,4.301314966817025,50.83016044162608
2221,2221,21001A041,VEEWEYDE-SUD,2221,78,0,male,parent,904,3,single,4.301314966817025,50.83016044162608
2222,2222,21001A041,VEEWEYDE-SUD,2222,77,0,male,parent,905,3,single,4.301314966817025,50.83016044162608
2223,2223,21001A041,VEEWEYDE-SUD,2223,76,0,male,parent,906,3,single,4.301314966817025,50.83016044162608
2224,2224,21001A041,VEEWEYDE-SUD,2224,75,0,male,parent,907,3,single,4.301314966817025,50.83016044162608
2225,2225,21001A041,VEEWEYDE-SUD,2225,74,0,male,parent,908,3,single,4.301314966817025,50.83016044162608
2226,2226,21001A041,VEEWEYDE-SUD,2226,73,0,male,parent,909,3,single,4.301314966817025,50.83016044162608
2227,2227,21001A041,VEEWEYDE-SUD,2227,72,0,male,parent,910,3,single,4.301314966817025,50.83016044162608
2228,2228,21001A041,VEEWEYDE-SUD,2228,71,0,male,parent,911,3,single,4.301314966817025,50.83016044162608
2229,2229,21001A041,VEEWEYDE-SUD,2229,70,0,male,parent,912,3,single,4.301314966817025,50.83016044162608
2230,2230,21001A041,VEEWEYDE-SUD,2230,69,0,male,parent,913,3,single,4.301314966817025,50.83016044162608
2231,2231,21001A041,VEEWEYDE-SUD,2231,68,0,male,parent,914,3,single,4.301314966817025,50.83016044162608
2232,2232,21001A041,VEEWEYDE-SUD,2232,67,0,male,parent,915,3,single,4.301314966817025,50.83016044162608
2233,2233,21001A041,VEEWEYDE-SUD,2233,66,0,male,parent,916,3,single,4.301314966817025,50.83016044162608
2234,2234,21001A041,VEEWEYDE-SUD,2234,65,0,male,parent,917,3,single,4.301314966817025,50.83016044162608
2235,2235,21001A041,VEEWEYDE-SUD,2235,64,0,male,parent,918,3,single,4.301314966817025,50.83016044162608
2236,2236,21001A041,VEEWEYDE-SUD,2236,64,0,male,parent,919,3,single,4.301314966817025,50.83016044162608
2237,2237,21001A041,VEEWEYDE-SUD,2237,64,0,male,parent,920,3,single,4.301314966817025,50.83016044162608
2238,2238,21001A041,VEEWEYDE-SUD,2238,64,0,male,parent,921,3,single,4.301314966817025,50.83016044162608
2239,2239,21001A041,VEEWEYDE-SUD,2239,64,0,male,parent,922,3,single,4.301314966817025,50.83016044162608
2240,2240,21001A041,VEEWEYDE-SUD,2240,64,0,male,parent,923,3,single,4.301314966817025,50.83016044162608
2241,2241,21001A041,VEEWEYDE-SUD,2241,63,0,male,parent,924,3,single,4.301314966817025,50.83016044162608
2242,2242,21001A041,VEEWEYDE-SUD,2242,63,0,male,parent,925,3,single,4.301314966817025,50.83016044162608
2243,2243,21001A041,VEEWEYDE-SUD,2243,63,0,male,parent,926,3,single,4.301314966817025,50.83016044162608
2244,2244,21001A041,VEEWEYDE-SUD,2244,63,0,male,parent,927,3,single,4.301314966817025,50.83016044162608
2245,2245,21001A041,VEEWEYDE-SUD,2245,63,0,male,parent,928,3,single,4.301314966817025,50.83016044162608
