,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType,WorkSectorStat,WorkSectorStatName
15583,21018A3MJ,GULLEDELLE,1177445,65,0,male,parent,640779,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home,21018A3MJ,GULLEDELLE
15584,21018A3MJ,GULLEDELLE,1177260,65,1,female,parent,640594,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home,21018A3MJ,GULLEDELLE
15585,21018A62-,HEYDENBERG-OUEST,1150867,65,1,female,parent,625041,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home,21018A62-,HEYDENBERG-OUEST
15586,21018A33-,NEERVELD,1132221,65,1,female,parent,614933,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15587,21018A13-,GROOTVELD,1168908,71,1,female,parent,635644,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home,21018A13-,GROOTVELD
15588,21018A33-,NEERVELD,1132305,72,0,male,parent,615017,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15589,21018A30-,SAINTE-FAMILLE,1155206,72,1,female,parent,627478,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home,21018A30-,SAINTE-FAMILLE
15590,21018A05-,DRIES,1144994,73,1,female,parent,621944,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home,21018A05-,DRIES
15591,21018A643,DEUX MAISONS,1157263,65,1,female,parent,628703,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home,21018A643,DEUX MAISONS
15592,21018A04-,BEETEPUT,1139979,70,0,male,parent,619204,6,collectif,21018A04-,Woluwe Saint-Lambert,8,Nursing Home,21018A04-,BEETEPUT
15593,21018A311,PARC SCHUMAN,1129986,66,0,male,parent,613697,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15594,21018A81-,KAPELLEVELD-SUD,1158739,65,0,male,parent,629736,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home,21018A81-,KAPELLEVELD-SUD
15595,21018A031,ABELOOS,1137971,74,0,male,parent,618158,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home,21018A031,ABELOOS
15596,21018A60-,ROODEBEEK PARC,1158040,73,0,male,parent,629288,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15597,21018A63-,CONSTELLATIONS,1143505,74,1,female,parent,621128,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home,21018A63-,CONSTELLATIONS
15598,21018A84-,KAPELLEVELD-NORD-EST,1159570,84,1,female,parent,630194,6,collectif,21018A84-,Woluwe Saint-Lambert,8,Nursing Home,21018A84-,KAPELLEVELD-NORD-EST
15599,21018A09-,RASANTE,1153708,78,1,female,parent,626609,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home,21018A09-,RASANTE
15600,21018A24-,LAMBEAU (AVENUE),1153259,84,1,female,parent,626311,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home,21018A24-,LAMBEAU (AVENUE)
15601,21018A031,ABELOOS,1137873,89,1,female,parent,618060,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home,21018A031,ABELOOS
15602,21018A04-,BEETEPUT,1139973,78,0,male,parent,619198,6,collectif,21018A04-,Woluwe Saint-Lambert,8,Nursing Home,21018A04-,BEETEPUT
15603,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124362,74,1,female,parent,610491,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15604,21018A63-,CONSTELLATIONS,1143467,90,1,female,parent,621090,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home,21018A63-,CONSTELLATIONS
15605,21018A60-,ROODEBEEK PARC,1157933,87,1,female,parent,629181,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15606,21018A33-,NEERVELD,1132136,77,1,female,parent,614848,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15607,21018A01-,SAINT-LAMBERT,1166873,66,1,female,parent,634479,6,collectif,21018A01-,Woluwe Saint-Lambert,8,Nursing Home,21018A01-,SAINT-LAMBERT
15608,21018A60-,ROODEBEEK PARC,1158042,71,0,male,parent,629290,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15609,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1134291,77,1,female,parent,616115,6,collectif,21018A22-,Woluwe Saint-Lambert,8,Nursing Home,21018A22-,DE BROQUEVILLE (AVENUE)-SUD
15610,21018A63-,CONSTELLATIONS,1143481,87,1,female,parent,621104,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home,21018A63-,CONSTELLATIONS
15611,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124458,66,0,male,parent,610587,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15612,21018A20-,GEORGES HENRI (AVENUE),1118444,69,0,male,parent,606991,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home,21018A20-,GEORGES HENRI (AVENUE)
15613,21018A24-,LAMBEAU (AVENUE),1153264,79,1,female,parent,626316,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home,21018A24-,LAMBEAU (AVENUE)
15614,21018A311,PARC SCHUMAN,1129978,73,0,male,parent,613689,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15615,21018A24-,LAMBEAU (AVENUE),1153255,88,1,female,parent,626307,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home,21018A24-,LAMBEAU (AVENUE)
15616,21018A72-,ROGATIONS,1120718,66,1,female,parent,608253,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home,21018A72-,ROGATIONS
15617,21018A33-,NEERVELD,1132145,75,1,female,parent,614857,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15618,21018A33-,NEERVELD,1132211,66,1,female,parent,614923,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15619,21018A09-,RASANTE,1153729,81,0,male,parent,626630,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home,21018A09-,RASANTE
15620,21018A61-,HEYDENBERG-EST,1147098,76,1,female,parent,622954,6,collectif,21018A61-,Woluwe Saint-Lambert,8,Nursing Home,21018A61-,HEYDENBERG-EST
15621,21018A33-,NEERVELD,1132131,77,1,female,parent,614843,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15622,21018A311,PARC SCHUMAN,1129838,81,1,female,parent,613549,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15623,21018A42-,VERVLOESEM,1165791,77,1,female,parent,633883,6,collectif,21018A42-,Woluwe Saint-Lambert,8,Nursing Home,21018A42-,VERVLOESEM
15624,21018A72-,ROGATIONS,1120711,71,1,female,parent,608246,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home,21018A72-,ROGATIONS
15625,21018A42-,VERVLOESEM,1165807,71,1,female,parent,633899,6,collectif,21018A42-,Woluwe Saint-Lambert,8,Nursing Home,21018A42-,VERVLOESEM
15626,21018A33-,NEERVELD,1132190,69,1,female,parent,614902,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15627,21018A62-,HEYDENBERG-OUEST,1150823,74,1,female,parent,624997,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home,21018A62-,HEYDENBERG-OUEST
15628,21018A12-,STOCKEL (CHAUSSEE DE),1170423,70,1,female,parent,636535,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home,21018A12-,STOCKEL (CHAUSSEE DE)
15629,21018A81-,KAPELLEVELD-SUD,1158642,67,1,female,parent,629639,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home,21018A81-,KAPELLEVELD-SUD
15630,21018A81-,KAPELLEVELD-SUD,1158635,71,1,female,parent,629632,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home,21018A81-,KAPELLEVELD-SUD
15631,21018A61-,HEYDENBERG-EST,1147114,71,1,female,parent,622970,6,collectif,21018A61-,Woluwe Saint-Lambert,8,Nursing Home,21018A61-,HEYDENBERG-EST
15632,21018A72-,ROGATIONS,1120689,79,1,female,parent,608224,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home,21018A72-,ROGATIONS
15633,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124335,87,1,female,parent,610464,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15634,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124451,71,0,male,parent,610580,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15635,21018A33-,NEERVELD,1132300,73,0,male,parent,615012,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15636,21018A05-,DRIES,1145002,71,1,female,parent,621952,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home,21018A05-,DRIES
15637,21018A60-,ROODEBEEK PARC,1158044,69,0,male,parent,629292,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15638,21018A62-,HEYDENBERG-OUEST,1150819,75,1,female,parent,624993,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home,21018A62-,HEYDENBERG-OUEST
15639,21018A311,PARC SCHUMAN,1129846,79,1,female,parent,613557,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15640,21018A09-,RASANTE,1153728,82,0,male,parent,626629,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home,21018A09-,RASANTE
15641,21018A12-,STOCKEL (CHAUSSEE DE),1170426,67,1,female,parent,636538,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home,21018A12-,STOCKEL (CHAUSSEE DE)
15642,21018A62-,HEYDENBERG-OUEST,1150820,75,1,female,parent,624994,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home,21018A62-,HEYDENBERG-OUEST
15643,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124344,79,1,female,parent,610473,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15644,21018A311,PARC SCHUMAN,1129962,77,0,male,parent,613673,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15645,21018A83-,KLAKKEDELLE,1172186,71,0,male,parent,637603,6,collectif,21018A83-,Woluwe Saint-Lambert,8,Nursing Home,21018A83-,KLAKKEDELLE
15646,21018A031,ABELOOS,1137972,73,0,male,parent,618159,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home,21018A031,ABELOOS
15647,21018A00-,TOMBERG,1161414,84,1,female,parent,631284,6,collectif,21018A00-,Woluwe Saint-Lambert,8,Nursing Home,21018A00-,TOMBERG
15648,21018A311,PARC SCHUMAN,1129887,73,1,female,parent,613598,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15649,21018A33-,NEERVELD,1132109,81,1,female,parent,614821,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15650,21018A311,PARC SCHUMAN,1129979,72,0,male,parent,613690,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15651,21018A41-,EUROPE,1164372,79,0,male,parent,633026,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home,21018A41-,EUROPE
15652,21018A32-,CLOS DES PEUPLIERS,1127193,72,1,female,parent,611949,6,collectif,21018A32-,Woluwe Saint-Lambert,8,Nursing Home,21018A32-,CLOS DES PEUPLIERS
15653,21018A43-,ROODEBEEK,1162726,76,0,male,parent,631980,6,collectif,21018A43-,Woluwe Saint-Lambert,8,Nursing Home,21018A43-,ROODEBEEK
15654,21018A33-,NEERVELD,1132093,85,1,female,parent,614805,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15655,21018A643,DEUX MAISONS,1157246,70,1,female,parent,628686,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home,21018A643,DEUX MAISONS
15656,21018A42-,VERVLOESEM,1165813,67,1,female,parent,633905,6,collectif,21018A42-,Woluwe Saint-Lambert,8,Nursing Home,21018A42-,VERVLOESEM
15657,21018A311,PARC SCHUMAN,1129883,73,1,female,parent,613594,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15658,21018A12-,STOCKEL (CHAUSSEE DE),1170493,73,0,male,parent,636605,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home,21018A12-,STOCKEL (CHAUSSEE DE)
15659,21018A33-,NEERVELD,1132075,88,1,female,parent,614787,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15660,21018A72-,ROGATIONS,1120860,70,0,male,parent,608395,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home,21018A72-,ROGATIONS
15661,21018A83-,KLAKKEDELLE,1172133,84,1,female,parent,637550,6,collectif,21018A83-,Woluwe Saint-Lambert,8,Nursing Home,21018A83-,KLAKKEDELLE
15662,21018A12-,STOCKEL (CHAUSSEE DE),1170486,78,0,male,parent,636598,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home,21018A12-,STOCKEL (CHAUSSEE DE)
15663,21018A84-,KAPELLEVELD-NORD-EST,1159657,79,0,male,parent,630281,6,collectif,21018A84-,Woluwe Saint-Lambert,8,Nursing Home,21018A84-,KAPELLEVELD-NORD-EST
15664,21018A02-,SLEGERS (AVENUE),1141340,83,0,male,parent,619971,6,collectif,21018A02-,Woluwe Saint-Lambert,8,Nursing Home,21018A02-,SLEGERS (AVENUE)
15665,21018A04-,BEETEPUT,1139968,80,0,male,parent,619193,6,collectif,21018A04-,Woluwe Saint-Lambert,8,Nursing Home,21018A04-,BEETEPUT
15666,21018A43-,ROODEBEEK,1162725,79,0,male,parent,631979,6,collectif,21018A43-,Woluwe Saint-Lambert,8,Nursing Home,21018A43-,ROODEBEEK
15667,21018A20-,GEORGES HENRI (AVENUE),1118307,68,1,female,parent,606854,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home,21018A20-,GEORGES HENRI (AVENUE)
15668,21018A41-,EUROPE,1164384,72,0,male,parent,633038,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home,21018A41-,EUROPE
15669,21018A512,QUARTIER DES PEINTRES,1136205,74,1,female,parent,617124,6,collectif,21018A512,Woluwe Saint-Lambert,8,Nursing Home,21018A512,QUARTIER DES PEINTRES
15670,21018A33-,NEERVELD,1132335,67,0,male,parent,615047,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15671,21018A33-,NEERVELD,1132290,74,0,male,parent,615002,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15672,21018A81-,KAPELLEVELD-SUD,1158636,71,1,female,parent,629633,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home,21018A81-,KAPELLEVELD-SUD
15673,21018A33-,NEERVELD,1132259,84,0,male,parent,614971,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15674,21018A24-,LAMBEAU (AVENUE),1153301,67,1,female,parent,626353,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home,21018A24-,LAMBEAU (AVENUE)
15675,21018A20-,GEORGES HENRI (AVENUE),1118266,82,1,female,parent,606813,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home,21018A20-,GEORGES HENRI (AVENUE)
15676,21018A60-,ROODEBEEK PARC,1157935,87,1,female,parent,629183,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15677,21018A00-,TOMBERG,1161448,72,1,female,parent,631318,6,collectif,21018A00-,Woluwe Saint-Lambert,8,Nursing Home,21018A00-,TOMBERG
15678,21018A05-,DRIES,1144989,74,1,female,parent,621939,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home,21018A05-,DRIES
15679,21018A12-,STOCKEL (CHAUSSEE DE),1170428,65,1,female,parent,636540,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home,21018A12-,STOCKEL (CHAUSSEE DE)
15680,21018A33-,NEERVELD,1132106,82,1,female,parent,614818,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15681,21018A30-,SAINTE-FAMILLE,1155205,73,1,female,parent,627477,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home,21018A30-,SAINTE-FAMILLE
15682,21018A33-,NEERVELD,1132289,74,0,male,parent,615001,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15683,21018A62-,HEYDENBERG-OUEST,1150809,76,1,female,parent,624983,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home,21018A62-,HEYDENBERG-OUEST
15684,21018A3MJ,GULLEDELLE,1177214,73,1,female,parent,640548,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home,21018A3MJ,GULLEDELLE
15685,21018A00-,TOMBERG,1161425,80,1,female,parent,631295,6,collectif,21018A00-,Woluwe Saint-Lambert,8,Nursing Home,21018A00-,TOMBERG
15686,21018A09-,RASANTE,1153717,89,0,male,parent,626618,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home,21018A09-,RASANTE
15687,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124391,71,1,female,parent,610520,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15688,21018A81-,KAPELLEVELD-SUD,1158720,74,0,male,parent,629717,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home,21018A81-,KAPELLEVELD-SUD
15689,21018A12-,STOCKEL (CHAUSSEE DE),1170379,87,1,female,parent,636491,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home,21018A12-,STOCKEL (CHAUSSEE DE)
15690,21018A30-,SAINTE-FAMILLE,1155184,81,1,female,parent,627456,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home,21018A30-,SAINTE-FAMILLE
15691,21018A311,PARC SCHUMAN,1129975,73,0,male,parent,613686,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15692,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124384,72,1,female,parent,610513,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15693,21018A01-,SAINT-LAMBERT,1166896,69,0,male,parent,634502,6,collectif,21018A01-,Woluwe Saint-Lambert,8,Nursing Home,21018A01-,SAINT-LAMBERT
15694,21018A13-,GROOTVELD,1169018,83,0,male,parent,635754,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home,21018A13-,GROOTVELD
15695,21018A41-,EUROPE,1164281,82,1,female,parent,632935,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home,21018A41-,EUROPE
15696,21018A33-,NEERVELD,1132132,77,1,female,parent,614844,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15697,21018A30-,SAINTE-FAMILLE,1155228,79,0,male,parent,627500,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home,21018A30-,SAINTE-FAMILLE
15698,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124399,66,1,female,parent,610528,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
15699,21018A512,QUARTIER DES PEINTRES,1136218,72,1,female,parent,617137,6,collectif,21018A512,Woluwe Saint-Lambert,8,Nursing Home,21018A512,QUARTIER DES PEINTRES
15700,21018A09-,RASANTE,1153716,89,0,male,parent,626617,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home,21018A09-,RASANTE
15701,21018A33-,NEERVELD,1132271,78,0,male,parent,614983,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15702,21018A37-,COMMUNAUTES,1141666,85,1,female,parent,620178,6,collectif,21018A37-,Woluwe Saint-Lambert,8,Nursing Home,21018A37-,COMMUNAUTES
15703,21018A60-,ROODEBEEK PARC,1157956,78,1,female,parent,629204,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15704,21018A311,PARC SCHUMAN,1129866,75,1,female,parent,613577,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15705,21018A24-,LAMBEAU (AVENUE),1153356,69,0,male,parent,626408,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home,21018A24-,LAMBEAU (AVENUE)
15706,21018A311,PARC SCHUMAN,1129841,80,1,female,parent,613552,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15707,21018A311,PARC SCHUMAN,1129968,75,0,male,parent,613679,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15708,21018A643,DEUX MAISONS,1157187,82,1,female,parent,628627,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home,21018A643,DEUX MAISONS
15709,21018A3MJ,GULLEDELLE,1177411,74,0,male,parent,640745,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home,21018A3MJ,GULLEDELLE
15710,21018A35-,HOF TEN BERG-NORD,1125575,72,0,male,parent,611174,6,collectif,21018A35-,Woluwe Saint-Lambert,8,Nursing Home,21018A35-,HOF TEN BERG-NORD
15711,21018A33-,NEERVELD,1132192,69,1,female,parent,614904,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15712,21018A13-,GROOTVELD,1169029,69,0,male,parent,635765,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home,21018A13-,GROOTVELD
15713,21018A01-,SAINT-LAMBERT,1166874,65,1,female,parent,634480,6,collectif,21018A01-,Woluwe Saint-Lambert,8,Nursing Home,21018A01-,SAINT-LAMBERT
15714,21018A41-,EUROPE,1164268,86,1,female,parent,632922,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home,21018A41-,EUROPE
15715,21018A32-,CLOS DES PEUPLIERS,1127189,81,1,female,parent,611945,6,collectif,21018A32-,Woluwe Saint-Lambert,8,Nursing Home,21018A32-,CLOS DES PEUPLIERS
15716,21018A72-,ROGATIONS,1120710,71,1,female,parent,608245,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home,21018A72-,ROGATIONS
15717,21018A05-,DRIES,1144979,80,1,female,parent,621929,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home,21018A05-,DRIES
15718,21018A33-,NEERVELD,1132143,75,1,female,parent,614855,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15719,21018A60-,ROODEBEEK PARC,1157940,85,1,female,parent,629188,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15720,21018A311,PARC SCHUMAN,1129905,71,1,female,parent,613616,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15721,21018A33-,NEERVELD,1132330,67,0,male,parent,615042,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home,21018A33-,NEERVELD
15722,21018A60-,ROODEBEEK PARC,1157897,94,1,female,parent,629145,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15723,21018A42-,VERVLOESEM,1165768,86,1,female,parent,633860,6,collectif,21018A42-,Woluwe Saint-Lambert,8,Nursing Home,21018A42-,VERVLOESEM
15724,21018A30-,SAINTE-FAMILLE,1155186,81,1,female,parent,627458,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home,21018A30-,SAINTE-FAMILLE
15725,21018A512,QUARTIER DES PEINTRES,1136232,71,0,male,parent,617151,6,collectif,21018A512,Woluwe Saint-Lambert,8,Nursing Home,21018A512,QUARTIER DES PEINTRES
15726,21018A643,DEUX MAISONS,1157243,71,1,female,parent,628683,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home,21018A643,DEUX MAISONS
15727,21018A62-,HEYDENBERG-OUEST,1150814,76,1,female,parent,624988,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home,21018A62-,HEYDENBERG-OUEST
15728,21018A031,ABELOOS,1137925,72,1,female,parent,618112,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home,21018A031,ABELOOS
15729,21018A05-,DRIES,1144987,74,1,female,parent,621937,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home,21018A05-,DRIES
15730,21018A41-,EUROPE,1164395,67,0,male,parent,633049,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home,21018A41-,EUROPE
15731,21018A643,DEUX MAISONS,1157202,76,1,female,parent,628642,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home,21018A643,DEUX MAISONS
15732,21018A41-,EUROPE,1164267,87,1,female,parent,632921,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home,21018A41-,EUROPE
15733,21018A30-,SAINTE-FAMILLE,1155193,79,1,female,parent,627465,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home,21018A30-,SAINTE-FAMILLE
15734,21018A02-,SLEGERS (AVENUE),1141342,82,0,male,parent,619973,6,collectif,21018A02-,Woluwe Saint-Lambert,8,Nursing Home,21018A02-,SLEGERS (AVENUE)
15735,21018A60-,ROODEBEEK PARC,1158036,85,0,male,parent,629284,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home,21018A60-,ROODEBEEK PARC
15736,21018A031,ABELOOS,1137924,73,1,female,parent,618111,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home,21018A031,ABELOOS
15737,21018A41-,EUROPE,1164288,80,1,female,parent,632942,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home,21018A41-,EUROPE
15738,21018A311,PARC SCHUMAN,1129885,73,1,female,parent,613596,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home,21018A311,PARC SCHUMAN
15739,21018A02-,SLEGERS (AVENUE),1141282,84,1,female,parent,619913,6,collectif,21018A02-,Woluwe Saint-Lambert,8,Nursing Home,21018A02-,SLEGERS (AVENUE)
15740,21018A031,ABELOOS,1137958,81,0,male,parent,618145,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home,21018A031,ABELOOS
