,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
23488,21015A811,TERDELT,880933,18,0,male,parent,481894,2,couple_no_child,21015A811,Schaerbeek,21015A811,TERDELT,Schaerbeek,6,Worker
23489,21015A811,TERDELT,880939,18,0,male,parent,481898,1,couple_with_child,21015A811,Schaerbeek,21015A811,TERDELT,Schaerbeek,6,Worker
23493,21015A811,TERDELT,881063,18,0,male,parent,482018,3,single,21015A811,Schaerbeek,21015A811,TERDELT,Schaerbeek,6,Worker
23498,21015A811,TERDELT,880239,18,0,male,child,481643,4,single_with_child,21015A811,Schaerbeek,21015A811,TERDELT,Schaerbeek,6,Worker
23504,21015A811,TERDELT,880583,18,0,male,child,481778,1,couple_with_child,21015A811,Schaerbeek,21015A811,TERDELT,Schaerbeek,6,Worker
23510,21015A831,LATINIS (AVENUE G.),884267,18,0,male,parent,483549,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23512,21015A831,LATINIS (AVENUE G.),884335,18,0,male,parent,483571,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23544,21015A831,LATINIS (AVENUE G.),884464,18,1,female,parent,483632,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23545,21015A831,LATINIS (AVENUE G.),884465,18,0,male,parent,483632,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23546,21015A831,LATINIS (AVENUE G.),884466,18,1,female,parent,483633,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23548,21015A831,LATINIS (AVENUE G.),884468,18,1,female,parent,483634,2,couple_no_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23549,21015A831,LATINIS (AVENUE G.),884469,18,0,male,parent,483634,2,couple_no_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23550,21015A831,LATINIS (AVENUE G.),884470,18,1,female,parent,483635,2,couple_no_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23551,21015A831,LATINIS (AVENUE G.),884471,18,0,male,parent,483635,2,couple_no_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23552,21015A831,LATINIS (AVENUE G.),884472,18,1,female,parent,483636,2,couple_no_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23553,21015A831,LATINIS (AVENUE G.),884473,18,0,male,parent,483636,2,couple_no_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23554,21015A831,LATINIS (AVENUE G.),884474,18,1,female,parent,483637,3,single,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23555,21015A831,LATINIS (AVENUE G.),884475,18,1,female,parent,483638,3,single,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23556,21015A831,LATINIS (AVENUE G.),884476,18,1,female,parent,483639,3,single,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23563,21015A831,LATINIS (AVENUE G.),884925,18,0,male,parent,484078,3,single,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23564,21015A831,LATINIS (AVENUE G.),884926,18,0,male,parent,484079,3,single,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23565,21015A831,LATINIS (AVENUE G.),884927,18,0,male,parent,484080,3,single,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23566,21015A831,LATINIS (AVENUE G.),884928,18,0,male,parent,484081,3,single,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23569,21015A831,LATINIS (AVENUE G.),881946,18,0,male,child,482602,4,single_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23572,21015A831,LATINIS (AVENUE G.),882130,18,0,male,child,482692,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23575,21015A831,LATINIS (AVENUE G.),882250,18,0,male,child,482741,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23579,21015A831,LATINIS (AVENUE G.),882449,18,0,male,child,482820,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23581,21015A831,LATINIS (AVENUE G.),882716,18,0,male,child,482930,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23593,21015A831,LATINIS (AVENUE G.),883328,18,0,male,child,483185,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23596,21015A831,LATINIS (AVENUE G.),883445,18,1,female,child,483233,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,6,Worker
23610,21015A03-,JOSAPHAT (RUE),889298,18,0,male,parent,485737,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23613,21015A03-,JOSAPHAT (RUE),889358,18,0,male,parent,485758,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23615,21015A03-,JOSAPHAT (RUE),889468,18,0,male,parent,485791,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23626,21015A03-,JOSAPHAT (RUE),889611,18,0,male,parent,485837,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23632,21015A03-,JOSAPHAT (RUE),889632,18,0,male,parent,485842,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23651,21015A03-,JOSAPHAT (RUE),889715,18,1,female,parent,485874,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23652,21015A03-,JOSAPHAT (RUE),889717,18,1,female,parent,485875,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23653,21015A03-,JOSAPHAT (RUE),889719,18,1,female,parent,485876,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23654,21015A03-,JOSAPHAT (RUE),889721,18,1,female,parent,485877,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23655,21015A03-,JOSAPHAT (RUE),889723,18,1,female,parent,485878,2,couple_no_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23656,21015A03-,JOSAPHAT (RUE),889725,18,1,female,parent,485879,2,couple_no_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23657,21015A03-,JOSAPHAT (RUE),889727,18,1,female,parent,485880,3,single,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23658,21015A03-,JOSAPHAT (RUE),889728,18,1,female,parent,485881,3,single,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23659,21015A03-,JOSAPHAT (RUE),889729,18,1,female,parent,485882,3,single,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23661,21015A03-,JOSAPHAT (RUE),889755,18,0,male,parent,485898,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23671,21015A03-,JOSAPHAT (RUE),890128,18,0,male,parent,486269,3,single,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23673,21015A03-,JOSAPHAT (RUE),890130,18,0,male,parent,486271,3,single,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23674,21015A03-,JOSAPHAT (RUE),890131,18,0,male,parent,486272,3,single,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23675,21015A03-,JOSAPHAT (RUE),890132,18,0,male,parent,486273,3,single,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23676,21015A03-,JOSAPHAT (RUE),890297,18,0,male,parent,486315,5,colloc,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23678,21015A03-,JOSAPHAT (RUE),885797,18,1,female,child,484577,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23682,21015A03-,JOSAPHAT (RUE),885915,18,0,male,child,484624,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23685,21015A03-,JOSAPHAT (RUE),886006,18,0,male,child,484660,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23686,21015A03-,JOSAPHAT (RUE),886136,18,0,male,child,484699,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23687,21015A03-,JOSAPHAT (RUE),886191,18,0,male,child,484720,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23693,21015A03-,JOSAPHAT (RUE),886594,18,0,male,child,484851,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23694,21015A03-,JOSAPHAT (RUE),886636,18,1,female,child,484870,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23696,21015A03-,JOSAPHAT (RUE),886661,18,1,female,child,484877,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23698,21015A03-,JOSAPHAT (RUE),886697,18,1,female,child,484885,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23706,21015A03-,JOSAPHAT (RUE),887145,18,1,female,child,485037,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23707,21015A03-,JOSAPHAT (RUE),887173,18,1,female,child,485051,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23712,21015A03-,JOSAPHAT (RUE),887308,18,1,female,child,485091,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23713,21015A03-,JOSAPHAT (RUE),887321,18,1,female,child,485094,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23718,21015A03-,JOSAPHAT (RUE),887464,18,1,female,child,485144,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23719,21015A03-,JOSAPHAT (RUE),887472,18,1,female,child,485146,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23722,21015A03-,JOSAPHAT (RUE),887633,18,1,female,child,485194,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23723,21015A03-,JOSAPHAT (RUE),887654,18,0,male,child,485206,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23730,21015A03-,JOSAPHAT (RUE),887844,18,0,male,child,485269,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23732,21015A03-,JOSAPHAT (RUE),887872,18,1,female,child,485277,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23733,21015A03-,JOSAPHAT (RUE),887886,18,0,male,child,485281,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23736,21015A03-,JOSAPHAT (RUE),887939,18,0,male,child,485302,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23740,21015A03-,JOSAPHAT (RUE),888022,18,1,female,child,485330,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23742,21015A03-,JOSAPHAT (RUE),888091,18,0,male,child,485349,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23743,21015A03-,JOSAPHAT (RUE),888117,18,0,male,child,485362,4,single_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23744,21015A03-,JOSAPHAT (RUE),888128,18,0,male,child,485365,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23748,21015A03-,JOSAPHAT (RUE),888252,18,1,female,child,485404,1,couple_with_child,21015A03-,Schaerbeek,21015A03-,JOSAPHAT (RUE),Schaerbeek,6,Worker
23751,21015A021,HOUFFALIZE (PLACE),893263,18,0,male,parent,487696,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23752,21015A021,HOUFFALIZE (PLACE),893272,18,0,male,parent,487698,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23753,21015A021,HOUFFALIZE (PLACE),893325,18,0,male,parent,487714,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23758,21015A021,HOUFFALIZE (PLACE),893424,18,0,male,parent,487746,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23760,21015A021,HOUFFALIZE (PLACE),893487,18,0,male,parent,487764,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23776,21015A021,HOUFFALIZE (PLACE),893604,18,0,male,parent,487799,2,couple_no_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23780,21015A021,HOUFFALIZE (PLACE),893614,18,1,female,parent,487805,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23781,21015A021,HOUFFALIZE (PLACE),893616,18,1,female,parent,487806,2,couple_no_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23782,21015A021,HOUFFALIZE (PLACE),893618,18,1,female,parent,487807,3,single,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23783,21015A021,HOUFFALIZE (PLACE),893619,18,1,female,parent,487808,3,single,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23784,21015A021,HOUFFALIZE (PLACE),893623,18,0,male,parent,487811,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23792,21015A021,HOUFFALIZE (PLACE),893912,18,0,male,parent,488095,3,single,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23793,21015A021,HOUFFALIZE (PLACE),893913,18,0,male,parent,488096,3,single,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23794,21015A021,HOUFFALIZE (PLACE),891222,18,1,female,child,487010,4,single_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23801,21015A021,HOUFFALIZE (PLACE),891622,18,0,male,child,487155,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23802,21015A021,HOUFFALIZE (PLACE),891625,18,1,female,child,487156,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23803,21015A021,HOUFFALIZE (PLACE),891667,18,0,male,child,487172,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23804,21015A021,HOUFFALIZE (PLACE),891685,18,0,male,child,487176,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23807,21015A021,HOUFFALIZE (PLACE),891721,18,0,male,child,487189,4,single_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23812,21015A021,HOUFFALIZE (PLACE),891945,18,1,female,child,487265,4,single_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23815,21015A021,HOUFFALIZE (PLACE),892120,18,1,female,child,487321,4,single_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23824,21015A021,HOUFFALIZE (PLACE),892435,18,0,male,child,487424,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23825,21015A021,HOUFFALIZE (PLACE),892439,18,0,male,child,487425,1,couple_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23826,21015A021,HOUFFALIZE (PLACE),892458,18,1,female,child,487434,4,single_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23835,21015A021,HOUFFALIZE (PLACE),894010,18,1,female,child,488130,4,single_with_child,21015A021,Schaerbeek,21015A021,HOUFFALIZE (PLACE),Schaerbeek,6,Worker
23839,21015A30-,GRANDE RUE AU BOIS,897221,18,0,male,parent,489697,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23840,21015A30-,GRANDE RUE AU BOIS,897225,18,0,male,parent,489698,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23846,21015A30-,GRANDE RUE AU BOIS,897475,18,0,male,parent,489791,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23848,21015A30-,GRANDE RUE AU BOIS,897493,18,0,male,parent,489797,2,couple_no_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23852,21015A30-,GRANDE RUE AU BOIS,897519,18,0,male,parent,489810,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23878,21015A30-,GRANDE RUE AU BOIS,897567,18,1,female,parent,489843,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23879,21015A30-,GRANDE RUE AU BOIS,897568,18,0,male,parent,489843,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23880,21015A30-,GRANDE RUE AU BOIS,897569,18,1,female,parent,489844,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23881,21015A30-,GRANDE RUE AU BOIS,897570,18,0,male,parent,489844,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23882,21015A30-,GRANDE RUE AU BOIS,897571,18,1,female,parent,489845,2,couple_no_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23883,21015A30-,GRANDE RUE AU BOIS,897573,18,1,female,parent,489846,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23884,21015A30-,GRANDE RUE AU BOIS,897574,18,1,female,parent,489847,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23885,21015A30-,GRANDE RUE AU BOIS,897575,18,1,female,parent,489848,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23887,21015A30-,GRANDE RUE AU BOIS,897577,18,1,female,parent,489850,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23889,21015A30-,GRANDE RUE AU BOIS,897584,18,0,male,parent,489855,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23899,21015A30-,GRANDE RUE AU BOIS,897997,18,0,male,parent,490264,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23900,21015A30-,GRANDE RUE AU BOIS,897998,18,0,male,parent,490265,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23901,21015A30-,GRANDE RUE AU BOIS,897999,18,0,male,parent,490266,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23902,21015A30-,GRANDE RUE AU BOIS,898000,18,0,male,parent,490267,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23903,21015A30-,GRANDE RUE AU BOIS,898001,18,0,male,parent,490268,3,single,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23905,21015A30-,GRANDE RUE AU BOIS,894926,18,1,female,child,488801,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23915,21015A30-,GRANDE RUE AU BOIS,895732,18,1,female,child,489124,4,single_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23916,21015A30-,GRANDE RUE AU BOIS,895864,18,1,female,child,489176,4,single_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23917,21015A30-,GRANDE RUE AU BOIS,895987,18,1,female,child,489225,4,single_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23928,21015A30-,GRANDE RUE AU BOIS,896374,18,1,female,child,489374,4,single_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23931,21015A30-,GRANDE RUE AU BOIS,896423,18,0,male,child,489386,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23936,21015A30-,GRANDE RUE AU BOIS,896555,18,1,female,child,489436,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23938,21015A30-,GRANDE RUE AU BOIS,896587,18,1,female,child,489453,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23939,21015A30-,GRANDE RUE AU BOIS,896612,18,1,female,child,489459,1,couple_with_child,21015A30-,Schaerbeek,21015A30-,GRANDE RUE AU BOIS,Schaerbeek,6,Worker
23965,21015A32-,CONSOLATION (RUE DE LA),900869,18,1,female,parent,491599,2,couple_no_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23966,21015A32-,CONSOLATION (RUE DE LA),900871,18,1,female,parent,491600,3,single,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23967,21015A32-,CONSOLATION (RUE DE LA),900872,18,1,female,parent,491601,3,single,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23968,21015A32-,CONSOLATION (RUE DE LA),900873,18,1,female,parent,491602,3,single,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23976,21015A32-,CONSOLATION (RUE DE LA),901172,18,0,male,parent,491897,3,single,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23977,21015A32-,CONSOLATION (RUE DE LA),901173,18,0,male,parent,491898,3,single,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23978,21015A32-,CONSOLATION (RUE DE LA),901174,18,0,male,parent,491899,3,single,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23982,21015A32-,CONSOLATION (RUE DE LA),898820,18,1,female,child,490807,4,single_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23983,21015A32-,CONSOLATION (RUE DE LA),898866,18,0,male,child,490831,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23985,21015A32-,CONSOLATION (RUE DE LA),899014,18,0,male,child,490889,4,single_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23986,21015A32-,CONSOLATION (RUE DE LA),899018,18,1,female,child,490890,4,single_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23987,21015A32-,CONSOLATION (RUE DE LA),899080,18,1,female,child,490913,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23988,21015A32-,CONSOLATION (RUE DE LA),899112,18,0,male,child,490929,4,single_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23991,21015A32-,CONSOLATION (RUE DE LA),899242,18,0,male,child,490976,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23995,21015A32-,CONSOLATION (RUE DE LA),899385,18,0,male,child,491031,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23996,21015A32-,CONSOLATION (RUE DE LA),899416,18,0,male,child,491038,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23998,21015A32-,CONSOLATION (RUE DE LA),899493,18,1,female,child,491072,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
23999,21015A32-,CONSOLATION (RUE DE LA),899510,18,0,male,child,491076,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
24001,21015A32-,CONSOLATION (RUE DE LA),899553,18,0,male,child,491094,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
24003,21015A32-,CONSOLATION (RUE DE LA),899660,18,0,male,child,491136,1,couple_with_child,21015A32-,Schaerbeek,21015A32-,CONSOLATION (RUE DE LA),Schaerbeek,6,Worker
