,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
14995,1127190,21018A32-,CLOS DES PEUPLIERS,1127190,80,1,female,parent,611946,6,collectif,21018A32-,Woluwe Saint-Lambert,8,Nursing Home
14996,1166868,21018A01-,SAINT-LAMBERT,1166868,71,1,female,parent,634474,6,collectif,21018A01-,Woluwe Saint-Lambert,8,Nursing Home
14997,1118309,21018A20-,GEORGES HENRI (AVENUE),1118309,68,1,female,parent,606856,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
14998,1127194,21018A32-,CLOS DES PEUPLIERS,1127194,71,1,female,parent,611950,6,collectif,21018A32-,Woluwe Saint-Lambert,8,Nursing Home
14999,1118303,21018A20-,GEORGES HENRI (AVENUE),1118303,70,1,female,parent,606850,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15000,1157203,21018A643,DEUX MAISONS,1157203,76,1,female,parent,628643,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15001,1157386,21018A643,DEUX MAISONS,1157386,65,0,male,parent,628826,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15002,1120700,21018A72-,ROGATIONS,1120700,74,1,female,parent,608235,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15003,1162727,21018A43-,ROODEBEEK,1162727,76,0,male,parent,631981,6,collectif,21018A43-,Woluwe Saint-Lambert,8,Nursing Home
15004,1118430,21018A20-,GEORGES HENRI (AVENUE),1118430,74,0,male,parent,606977,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15005,1118308,21018A20-,GEORGES HENRI (AVENUE),1118308,68,1,female,parent,606855,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15006,1120839,21018A72-,ROGATIONS,1120839,78,0,male,parent,608374,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15007,1141360,21018A02-,SLEGERS (AVENUE),1141360,68,0,male,parent,619991,6,collectif,21018A02-,Woluwe Saint-Lambert,8,Nursing Home
15008,1124360,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124360,75,1,female,parent,610489,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15009,1137969,21018A031,ABELOOS,1137969,74,0,male,parent,618156,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15010,1129916,21018A311,PARC SCHUMAN,1129916,68,1,female,parent,613627,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15011,1118293,21018A20-,GEORGES HENRI (AVENUE),1118293,72,1,female,parent,606840,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15012,1141356,21018A02-,SLEGERS (AVENUE),1141356,69,0,male,parent,619987,6,collectif,21018A02-,Woluwe Saint-Lambert,8,Nursing Home
15013,1159582,21018A84-,KAPELLEVELD-NORD-EST,1159582,69,1,female,parent,630206,6,collectif,21018A84-,Woluwe Saint-Lambert,8,Nursing Home
15014,1157926,21018A60-,ROODEBEEK PARC,1157926,89,1,female,parent,629174,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15015,1150838,21018A62-,HEYDENBERG-OUEST,1150838,72,1,female,parent,625012,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15016,1147102,21018A61-,HEYDENBERG-EST,1147102,74,1,female,parent,622958,6,collectif,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15017,1177251,21018A3MJ,GULLEDELLE,1177251,67,1,female,parent,640585,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15018,1132218,21018A33-,NEERVELD,1132218,66,1,female,parent,614930,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15019,1127186,21018A32-,CLOS DES PEUPLIERS,1127186,84,1,female,parent,611942,6,collectif,21018A32-,Woluwe Saint-Lambert,8,Nursing Home
15020,1143483,21018A63-,CONSTELLATIONS,1143483,87,1,female,parent,621106,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15021,1137954,21018A031,ABELOOS,1137954,82,0,male,parent,618141,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15022,1158722,21018A81-,KAPELLEVELD-SUD,1158722,74,0,male,parent,629719,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home
15023,1129836,21018A311,PARC SCHUMAN,1129836,82,1,female,parent,613547,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15024,1124444,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124444,73,0,male,parent,610573,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15025,1136220,21018A512,QUARTIER DES PEINTRES,1136220,71,1,female,parent,617139,6,collectif,21018A512,Woluwe Saint-Lambert,8,Nursing Home
15026,1124343,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124343,79,1,female,parent,610472,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15027,1168417,21018A14-,CHANCELLERIE,1168417,83,1,female,parent,635343,6,collectif,21018A14-,Woluwe Saint-Lambert,8,Nursing Home
15028,1150955,21018A62-,HEYDENBERG-OUEST,1150955,71,0,male,parent,625129,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15029,1147145,21018A61-,HEYDENBERG-EST,1147145,74,0,male,parent,623001,6,collectif,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15030,1164311,21018A41-,EUROPE,1164311,72,1,female,parent,632965,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15031,1143588,21018A63-,CONSTELLATIONS,1143588,82,0,male,parent,621211,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15032,1129879,21018A311,PARC SCHUMAN,1129879,73,1,female,parent,613590,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15033,1118432,21018A20-,GEORGES HENRI (AVENUE),1118432,73,0,male,parent,606979,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15034,1141296,21018A02-,SLEGERS (AVENUE),1141296,67,1,female,parent,619927,6,collectif,21018A02-,Woluwe Saint-Lambert,8,Nursing Home
15035,1164287,21018A41-,EUROPE,1164287,81,1,female,parent,632941,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15036,1157888,21018A60-,ROODEBEEK PARC,1157888,97,1,female,parent,629136,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15037,1157334,21018A643,DEUX MAISONS,1157334,78,0,male,parent,628774,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15038,1157947,21018A60-,ROODEBEEK PARC,1157947,83,1,female,parent,629195,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15039,1157364,21018A643,DEUX MAISONS,1157364,69,0,male,parent,628804,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15040,1129925,21018A311,PARC SCHUMAN,1129925,65,1,female,parent,613636,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15041,1153724,21018A09-,RASANTE,1153724,85,0,male,parent,626625,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15042,1141650,21018A37-,COMMUNAUTES,1141650,92,1,female,parent,620162,6,collectif,21018A37-,Woluwe Saint-Lambert,8,Nursing Home
15043,1165833,21018A42-,VERVLOESEM,1165833,86,0,male,parent,633925,6,collectif,21018A42-,Woluwe Saint-Lambert,8,Nursing Home
15044,1157972,21018A60-,ROODEBEEK PARC,1157972,70,1,female,parent,629220,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15045,1150861,21018A62-,HEYDENBERG-OUEST,1150861,66,1,female,parent,625035,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15046,1134293,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1134293,76,1,female,parent,616117,6,collectif,21018A22-,Woluwe Saint-Lambert,8,Nursing Home
15047,1150849,21018A62-,HEYDENBERG-OUEST,1150849,69,1,female,parent,625023,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15048,1157256,21018A643,DEUX MAISONS,1157256,67,1,female,parent,628696,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15049,1137889,21018A031,ABELOOS,1137889,83,1,female,parent,618076,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15050,1125492,21018A35-,HOF TEN BERG-NORD,1125492,75,1,female,parent,611091,6,collectif,21018A35-,Woluwe Saint-Lambert,8,Nursing Home
15051,1118282,21018A20-,GEORGES HENRI (AVENUE),1118282,74,1,female,parent,606829,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15052,1137928,21018A031,ABELOOS,1137928,72,1,female,parent,618115,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15053,1132214,21018A33-,NEERVELD,1132214,66,1,female,parent,614926,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15054,1155224,21018A30-,SAINTE-FAMILLE,1155224,83,0,male,parent,627496,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home
15055,1164388,21018A41-,EUROPE,1164388,71,0,male,parent,633042,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15056,1157961,21018A60-,ROODEBEEK PARC,1157961,76,1,female,parent,629209,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15057,1172124,21018A83-,KLAKKEDELLE,1172124,89,1,female,parent,637541,6,collectif,21018A83-,Woluwe Saint-Lambert,8,Nursing Home
15058,1150810,21018A62-,HEYDENBERG-OUEST,1150810,76,1,female,parent,624984,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15059,1129874,21018A311,PARC SCHUMAN,1129874,74,1,female,parent,613585,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15060,1139942,21018A04-,BEETEPUT,1139942,72,1,female,parent,619167,6,collectif,21018A04-,Woluwe Saint-Lambert,8,Nursing Home
15061,1169012,21018A13-,GROOTVELD,1169012,89,0,male,parent,635748,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15062,1132130,21018A33-,NEERVELD,1132130,78,1,female,parent,614842,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15063,1153345,21018A24-,LAMBEAU (AVENUE),1153345,74,0,male,parent,626397,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15064,1120867,21018A72-,ROGATIONS,1120867,66,0,male,parent,608402,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15065,1162690,21018A43-,ROODEBEEK,1162690,71,1,female,parent,631944,6,collectif,21018A43-,Woluwe Saint-Lambert,8,Nursing Home
15066,1157965,21018A60-,ROODEBEEK PARC,1157965,74,1,female,parent,629213,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15067,1120691,21018A72-,ROGATIONS,1120691,78,1,female,parent,608226,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15068,1150787,21018A62-,HEYDENBERG-OUEST,1150787,80,1,female,parent,624961,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15069,1157210,21018A643,DEUX MAISONS,1157210,74,1,female,parent,628650,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15070,1132165,21018A33-,NEERVELD,1132165,73,1,female,parent,614877,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15071,1120706,21018A72-,ROGATIONS,1120706,72,1,female,parent,608241,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15072,1118297,21018A20-,GEORGES HENRI (AVENUE),1118297,71,1,female,parent,606844,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15073,1161434,21018A00-,TOMBERG,1161434,76,1,female,parent,631304,6,collectif,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15074,1157347,21018A643,DEUX MAISONS,1157347,73,0,male,parent,628787,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15075,1132076,21018A33-,NEERVELD,1132076,87,1,female,parent,614788,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15076,1153288,21018A24-,LAMBEAU (AVENUE),1153288,71,1,female,parent,626340,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15077,1157205,21018A643,DEUX MAISONS,1157205,75,1,female,parent,628645,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15078,1157903,21018A60-,ROODEBEEK PARC,1157903,93,1,female,parent,629151,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15079,1132198,21018A33-,NEERVELD,1132198,69,1,female,parent,614910,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15080,1177225,21018A3MJ,GULLEDELLE,1177225,72,1,female,parent,640559,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15081,1170494,21018A12-,STOCKEL (CHAUSSEE DE),1170494,73,0,male,parent,636606,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15082,1153353,21018A24-,LAMBEAU (AVENUE),1153353,70,0,male,parent,626405,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15083,1157241,21018A643,DEUX MAISONS,1157241,71,1,female,parent,628681,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15084,1158627,21018A81-,KAPELLEVELD-SUD,1158627,73,1,female,parent,629624,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home
15085,1168893,21018A13-,GROOTVELD,1168893,83,1,female,parent,635629,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15086,1153714,21018A09-,RASANTE,1153714,72,1,female,parent,626615,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15087,1137909,21018A031,ABELOOS,1137909,79,1,female,parent,618096,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15088,1153733,21018A09-,RASANTE,1153733,78,0,male,parent,626634,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15089,1132311,21018A33-,NEERVELD,1132311,71,0,male,parent,615023,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15090,1153702,21018A09-,RASANTE,1153702,89,1,female,parent,626603,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15091,1170387,21018A12-,STOCKEL (CHAUSSEE DE),1170387,82,1,female,parent,636499,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15092,1153286,21018A24-,LAMBEAU (AVENUE),1153286,72,1,female,parent,626338,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15093,1118273,21018A20-,GEORGES HENRI (AVENUE),1118273,79,1,female,parent,606820,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15094,1166864,21018A01-,SAINT-LAMBERT,1166864,73,1,female,parent,634470,6,collectif,21018A01-,Woluwe Saint-Lambert,8,Nursing Home
15095,1153737,21018A09-,RASANTE,1153737,76,0,male,parent,626638,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15096,1158620,21018A81-,KAPELLEVELD-SUD,1158620,82,1,female,parent,629617,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home
15097,1134330,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1134330,75,0,male,parent,616154,6,collectif,21018A22-,Woluwe Saint-Lambert,8,Nursing Home
15098,1141652,21018A37-,COMMUNAUTES,1141652,91,1,female,parent,620164,6,collectif,21018A37-,Woluwe Saint-Lambert,8,Nursing Home
15099,1120701,21018A72-,ROGATIONS,1120701,74,1,female,parent,608236,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15100,1132083,21018A33-,NEERVELD,1132083,86,1,female,parent,614795,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15101,1157188,21018A643,DEUX MAISONS,1157188,82,1,female,parent,628628,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15102,1153718,21018A09-,RASANTE,1153718,88,0,male,parent,626619,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15103,1129865,21018A311,PARC SCHUMAN,1129865,75,1,female,parent,613576,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15104,1118435,21018A20-,GEORGES HENRI (AVENUE),1118435,72,0,male,parent,606982,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15105,1177406,21018A3MJ,GULLEDELLE,1177406,81,0,male,parent,640740,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15106,1124450,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124450,72,0,male,parent,610579,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15107,1168906,21018A13-,GROOTVELD,1168906,73,1,female,parent,635642,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15108,1153706,21018A09-,RASANTE,1153706,85,1,female,parent,626607,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15109,1134285,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,1134285,78,1,female,parent,616109,6,collectif,21018A22-,Woluwe Saint-Lambert,8,Nursing Home
15110,1161421,21018A00-,TOMBERG,1161421,81,1,female,parent,631291,6,collectif,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15111,1168438,21018A14-,CHANCELLERIE,1168438,73,1,female,parent,635364,6,collectif,21018A14-,Woluwe Saint-Lambert,8,Nursing Home
15112,1153369,21018A24-,LAMBEAU (AVENUE),1153369,67,0,male,parent,626421,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15113,1118305,21018A20-,GEORGES HENRI (AVENUE),1118305,69,1,female,parent,606852,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15114,1143488,21018A63-,CONSTELLATIONS,1143488,86,1,female,parent,621111,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15115,1132171,21018A33-,NEERVELD,1132171,72,1,female,parent,614883,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15116,1155174,21018A30-,SAINTE-FAMILLE,1155174,84,1,female,parent,627446,6,collectif,21018A30-,Woluwe Saint-Lambert,8,Nursing Home
15117,1159564,21018A84-,KAPELLEVELD-NORD-EST,1159564,89,1,female,parent,630188,6,collectif,21018A84-,Woluwe Saint-Lambert,8,Nursing Home
15118,1168892,21018A13-,GROOTVELD,1168892,83,1,female,parent,635628,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15119,1132084,21018A33-,NEERVELD,1132084,86,1,female,parent,614796,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15120,1118298,21018A20-,GEORGES HENRI (AVENUE),1118298,71,1,female,parent,606845,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15121,1143471,21018A63-,CONSTELLATIONS,1143471,89,1,female,parent,621094,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15122,1166867,21018A01-,SAINT-LAMBERT,1166867,72,1,female,parent,634473,6,collectif,21018A01-,Woluwe Saint-Lambert,8,Nursing Home
15123,1177447,21018A3MJ,GULLEDELLE,1177447,65,0,male,parent,640781,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15124,1118284,21018A20-,GEORGES HENRI (AVENUE),1118284,74,1,female,parent,606831,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15125,1177237,21018A3MJ,GULLEDELLE,1177237,70,1,female,parent,640571,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15126,1153346,21018A24-,LAMBEAU (AVENUE),1153346,74,0,male,parent,626398,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15127,1164374,21018A41-,EUROPE,1164374,78,0,male,parent,633028,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15128,1125490,21018A35-,HOF TEN BERG-NORD,1125490,76,1,female,parent,611089,6,collectif,21018A35-,Woluwe Saint-Lambert,8,Nursing Home
15129,1147141,21018A61-,HEYDENBERG-EST,1147141,77,0,male,parent,622997,6,collectif,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
15130,1137968,21018A031,ABELOOS,1137968,74,0,male,parent,618155,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15131,1120851,21018A72-,ROGATIONS,1120851,72,0,male,parent,608386,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15132,1139910,21018A04-,BEETEPUT,1139910,88,1,female,parent,619135,6,collectif,21018A04-,Woluwe Saint-Lambert,8,Nursing Home
15133,1172129,21018A83-,KLAKKEDELLE,1172129,86,1,female,parent,637546,6,collectif,21018A83-,Woluwe Saint-Lambert,8,Nursing Home
15134,1137920,21018A031,ABELOOS,1137920,74,1,female,parent,618107,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15135,1170368,21018A12-,STOCKEL (CHAUSSEE DE),1170368,94,1,female,parent,636480,6,collectif,21018A12-,Woluwe Saint-Lambert,8,Nursing Home
15136,1125484,21018A35-,HOF TEN BERG-NORD,1125484,79,1,female,parent,611083,6,collectif,21018A35-,Woluwe Saint-Lambert,8,Nursing Home
15137,1157186,21018A643,DEUX MAISONS,1157186,83,1,female,parent,628626,6,collectif,21018A643,Woluwe Saint-Lambert,8,Nursing Home
15138,1124392,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124392,71,1,female,parent,610521,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15139,1177256,21018A3MJ,GULLEDELLE,1177256,66,1,female,parent,640590,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15140,1161442,21018A00-,TOMBERG,1161442,73,1,female,parent,631312,6,collectif,21018A00-,Woluwe Saint-Lambert,8,Nursing Home
15141,1127187,21018A32-,CLOS DES PEUPLIERS,1127187,83,1,female,parent,611943,6,collectif,21018A32-,Woluwe Saint-Lambert,8,Nursing Home
15142,1129869,21018A311,PARC SCHUMAN,1129869,74,1,female,parent,613580,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15143,1139937,21018A04-,BEETEPUT,1139937,73,1,female,parent,619162,6,collectif,21018A04-,Woluwe Saint-Lambert,8,Nursing Home
15144,1164373,21018A41-,EUROPE,1164373,79,0,male,parent,633027,6,collectif,21018A41-,Woluwe Saint-Lambert,8,Nursing Home
15145,1158730,21018A81-,KAPELLEVELD-SUD,1158730,71,0,male,parent,629727,6,collectif,21018A81-,Woluwe Saint-Lambert,8,Nursing Home
15146,1132297,21018A33-,NEERVELD,1132297,73,0,male,parent,615009,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15147,1150833,21018A62-,HEYDENBERG-OUEST,1150833,73,1,female,parent,625007,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15148,1144998,21018A05-,DRIES,1144998,72,1,female,parent,621948,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home
15149,1137918,21018A031,ABELOOS,1137918,74,1,female,parent,618105,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15150,1168427,21018A14-,CHANCELLERIE,1168427,78,1,female,parent,635353,6,collectif,21018A14-,Woluwe Saint-Lambert,8,Nursing Home
15151,1177207,21018A3MJ,GULLEDELLE,1177207,74,1,female,parent,640541,6,collectif,21018A3MJ,Woluwe Saint-Lambert,8,Nursing Home
15152,1153742,21018A09-,RASANTE,1153742,72,0,male,parent,626643,6,collectif,21018A09-,Woluwe Saint-Lambert,8,Nursing Home
15153,1118279,21018A20-,GEORGES HENRI (AVENUE),1118279,76,1,female,parent,606826,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15154,1157962,21018A60-,ROODEBEEK PARC,1157962,75,1,female,parent,629210,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15155,1157887,21018A60-,ROODEBEEK PARC,1157887,98,1,female,parent,629135,6,collectif,21018A60-,Woluwe Saint-Lambert,8,Nursing Home
15156,1144975,21018A05-,DRIES,1144975,84,1,female,parent,621925,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home
15157,1137903,21018A031,ABELOOS,1137903,80,1,female,parent,618090,6,collectif,21018A031,Woluwe Saint-Lambert,8,Nursing Home
15158,1150868,21018A62-,HEYDENBERG-OUEST,1150868,65,1,female,parent,625042,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15159,1132159,21018A33-,NEERVELD,1132159,73,1,female,parent,614871,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15160,1132113,21018A33-,NEERVELD,1132113,81,1,female,parent,614825,6,collectif,21018A33-,Woluwe Saint-Lambert,8,Nursing Home
15161,1153297,21018A24-,LAMBEAU (AVENUE),1153297,68,1,female,parent,626349,6,collectif,21018A24-,Woluwe Saint-Lambert,8,Nursing Home
15162,1150816,21018A62-,HEYDENBERG-OUEST,1150816,75,1,female,parent,624990,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15163,1150936,21018A62-,HEYDENBERG-OUEST,1150936,74,0,male,parent,625110,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15164,1141641,21018A37-,COMMUNAUTES,1141641,96,1,female,parent,620153,6,collectif,21018A37-,Woluwe Saint-Lambert,8,Nursing Home
15165,1172125,21018A83-,KLAKKEDELLE,1172125,88,1,female,parent,637542,6,collectif,21018A83-,Woluwe Saint-Lambert,8,Nursing Home
15166,1120714,21018A72-,ROGATIONS,1120714,70,1,female,parent,608249,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15167,1129830,21018A311,PARC SCHUMAN,1129830,84,1,female,parent,613541,6,collectif,21018A311,Woluwe Saint-Lambert,8,Nursing Home
15168,1118445,21018A20-,GEORGES HENRI (AVENUE),1118445,69,0,male,parent,606992,6,collectif,21018A20-,Woluwe Saint-Lambert,8,Nursing Home
15169,1126741,21018A34-,HOF TEN BERG-SUD,1126741,79,1,female,parent,611721,6,collectif,21018A34-,Woluwe Saint-Lambert,8,Nursing Home
15170,1120713,21018A72-,ROGATIONS,1120713,71,1,female,parent,608248,6,collectif,21018A72-,Woluwe Saint-Lambert,8,Nursing Home
15171,1124333,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1124333,89,1,female,parent,610462,6,collectif,21018A21-,Woluwe Saint-Lambert,8,Nursing Home
15172,1168887,21018A13-,GROOTVELD,1168887,87,1,female,parent,635623,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15173,1145013,21018A05-,DRIES,1145013,79,0,male,parent,621963,6,collectif,21018A05-,Woluwe Saint-Lambert,8,Nursing Home
15174,1150790,21018A62-,HEYDENBERG-OUEST,1150790,79,1,female,parent,624964,6,collectif,21018A62-,Woluwe Saint-Lambert,8,Nursing Home
15175,1126744,21018A34-,HOF TEN BERG-SUD,1126744,78,1,female,parent,611724,6,collectif,21018A34-,Woluwe Saint-Lambert,8,Nursing Home
15176,1143509,21018A63-,CONSTELLATIONS,1143509,73,1,female,parent,621132,6,collectif,21018A63-,Woluwe Saint-Lambert,8,Nursing Home
15177,1168895,21018A13-,GROOTVELD,1168895,82,1,female,parent,635631,6,collectif,21018A13-,Woluwe Saint-Lambert,8,Nursing Home
15178,1147082,21018A61-,HEYDENBERG-EST,1147082,80,1,female,parent,622938,6,collectif,21018A61-,Woluwe Saint-Lambert,8,Nursing Home
