,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Name,Commune_x,Commune_y,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
3142,21013A242,BETHLEEM (PLACE DE),775354,15,0,male,child,422899,1,couple_with_child,3,Secondaires,BETHLEEM (PLACE DE),Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3143,21013A252,DANEMARK (RUE DE),798722,13,0,male,parent,435130,1,couple_with_child,3,Secondaires,DANEMARK (RUE DE),Saint-Gilles,Saint-Gilles,Porte de Hal,21002A190,FORET DE SOIGNES,Auderghem
3144,21013A201,ANGLETERRE (RUE D'),795009,15,1,female,child,433699,1,couple_with_child,3,Secondaires,ANGLETERRE (RUE D'),Saint-Gilles,Saint-Gilles,Porte de Hal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
3145,21013A101,PARVIS,778168,14,1,female,child,424391,1,couple_with_child,3,Secondaires,PARVIS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3146,21013A242,BETHLEEM (PLACE DE),776787,13,0,male,parent,423177,4,single_with_child,3,Secondaires,BETHLEEM (PLACE DE),Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3147,21013A211,FONTAINAS,810671,14,1,female,parent,442066,1,couple_with_child,3,Secondaires,FONTAINAS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3148,21013A201,ANGLETERRE (RUE D'),794958,15,1,female,child,433681,4,single_with_child,3,Secondaires,ANGLETERRE (RUE D'),Saint-Gilles,Saint-Gilles,Porte de Hal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
3149,21013A201,ANGLETERRE (RUE D'),794905,17,0,male,child,433659,1,couple_with_child,3,Secondaires,ANGLETERRE (RUE D'),Saint-Gilles,Saint-Gilles,Porte de Hal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
3150,21013A211,FONTAINAS,808887,12,1,female,child,441711,1,couple_with_child,3,Secondaires,FONTAINAS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3151,21013A13-,DETHY (RUE),780962,13,1,female,child,425891,1,couple_with_child,3,Secondaires,DETHY (RUE),Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3152,21013A201,ANGLETERRE (RUE D'),794562,12,1,female,child,433527,1,couple_with_child,3,Secondaires,ANGLETERRE (RUE D'),Saint-Gilles,Saint-Gilles,Porte de Hal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
3153,21013A211,FONTAINAS,810756,12,0,male,parent,441589,4,single_with_child,3,Secondaires,FONTAINAS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3154,21013A102,PARVIS,777236,14,1,female,parent,423760,1,couple_with_child,3,Secondaires,PARVIS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3155,21013A201,ANGLETERRE (RUE D'),795100,16,1,female,child,433734,1,couple_with_child,3,Secondaires,ANGLETERRE (RUE D'),Saint-Gilles,Saint-Gilles,Porte de Hal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
3156,21013A13-,DETHY (RUE),781129,19,1,female,child,425962,1,couple_with_child,3,Secondaires,DETHY (RUE),Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3157,21013A201,ANGLETERRE (RUE D'),794920,16,0,male,child,433667,4,single_with_child,3,Secondaires,ANGLETERRE (RUE D'),Saint-Gilles,Saint-Gilles,Porte de Hal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
3158,21013A211,FONTAINAS,809428,12,0,male,child,441949,4,single_with_child,3,Secondaires,FONTAINAS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3159,21013A13-,DETHY (RUE),780912,12,0,male,child,425872,1,couple_with_child,3,Secondaires,DETHY (RUE),Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3160,21013A252,DANEMARK (RUE DE),798559,13,1,female,parent,434916,1,couple_with_child,3,Secondaires,DANEMARK (RUE DE),Saint-Gilles,Saint-Gilles,Porte de Hal,21002A190,FORET DE SOIGNES,Auderghem
3161,21013A211,FONTAINAS,809687,12,0,male,child,442061,4,single_with_child,3,Secondaires,FONTAINAS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3162,21013A101,PARVIS,778764,14,1,female,child,424646,1,couple_with_child,3,Secondaires,PARVIS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3163,21013A101,PARVIS,777842,17,0,male,child,424253,1,couple_with_child,3,Secondaires,PARVIS,Saint-Gilles,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
3164,21013A252,DANEMARK (RUE DE),797260,15,1,female,child,434916,1,couple_with_child,3,Secondaires,DANEMARK (RUE DE),Saint-Gilles,Saint-Gilles,Porte de Hal,21002A190,FORET DE SOIGNES,Auderghem
3165,21013A252,DANEMARK (RUE DE),797539,17,1,female,child,435016,1,couple_with_child,3,Secondaires,DANEMARK (RUE DE),Saint-Gilles,Saint-Gilles,Porte de Hal,21002A190,FORET DE SOIGNES,Auderghem
3166,21014A00-,PLACE SAINT-JOSSE,832060,12,0,male,child,455563,4,single_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3167,21014A00-,PLACE SAINT-JOSSE,829413,14,0,male,child,454219,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3168,21014A05-,HOUWAERT,851062,12,1,female,child,465566,4,single_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3169,21014A41-,BOSSUET,836985,15,0,male,child,458369,1,couple_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3170,21014A05-,HOUWAERT,853088,12,1,female,child,466317,1,couple_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3171,21014A03-,MADOU,843260,12,1,female,child,461606,1,couple_with_child,3,Secondaires,MADOU,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3172,21014A02-,CHARITE,832891,13,0,male,child,456031,1,couple_with_child,3,Secondaires,CHARITE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3173,21014A41-,BOSSUET,836296,16,0,male,child,458129,1,couple_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3174,21014A05-,HOUWAERT,853425,14,0,male,child,466445,1,couple_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3175,21014A05-,HOUWAERT,852322,13,1,female,child,466031,1,couple_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3176,21014A02-,CHARITE,834466,15,0,male,parent,456787,4,single_with_child,3,Secondaires,CHARITE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3177,21014A00-,PLACE SAINT-JOSSE,829373,18,1,female,child,454202,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3178,21014A00-,PLACE SAINT-JOSSE,832520,13,0,male,parent,454554,4,single_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3179,21014A41-,BOSSUET,839735,12,1,female,parent,458027,4,single_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3180,21014A00-,PLACE SAINT-JOSSE,832504,15,0,male,parent,454400,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3181,21014A03-,MADOU,843386,13,1,female,child,461660,1,couple_with_child,3,Secondaires,MADOU,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3182,21014A05-,HOUWAERT,851828,17,1,female,child,465843,4,single_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3183,21014A02-,CHARITE,834468,15,0,male,parent,456343,1,couple_with_child,3,Secondaires,CHARITE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3184,21014A05-,HOUWAERT,856004,15,0,male,child,468121,4,single_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3185,21014A41-,BOSSUET,838046,14,0,male,child,458733,4,single_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3186,21014A01-,STEURS,845073,13,0,male,child,462494,1,couple_with_child,3,Secondaires,STEURS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3187,21014A01-,STEURS,845034,17,1,female,child,462484,1,couple_with_child,3,Secondaires,STEURS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3188,21014A00-,PLACE SAINT-JOSSE,832521,13,0,male,parent,454942,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3189,21014A00-,PLACE SAINT-JOSSE,830506,16,0,male,child,454642,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3190,21014A05-,HOUWAERT,853111,13,1,female,child,466322,1,couple_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3191,21014A00-,PLACE SAINT-JOSSE,830143,18,1,female,child,454502,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3192,21014A05-,HOUWAERT,853595,12,0,male,child,466504,1,couple_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3193,21014A00-,PLACE SAINT-JOSSE,830001,12,1,female,child,454453,4,single_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3194,21014A41-,BOSSUET,837450,17,1,female,child,458525,1,couple_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3195,21014A41-,BOSSUET,836318,14,1,female,child,458140,4,single_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3196,21014A00-,PLACE SAINT-JOSSE,830685,13,0,male,child,454715,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3197,21014A00-,PLACE SAINT-JOSSE,830527,14,1,female,child,454655,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3198,21014A41-,BOSSUET,837672,17,0,male,child,458605,1,couple_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3199,21014A41-,BOSSUET,837066,12,0,male,child,458394,1,couple_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3200,21014A03-,MADOU,843365,17,1,female,child,461651,4,single_with_child,3,Secondaires,MADOU,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3201,21014A41-,BOSSUET,839245,13,0,male,child,459395,4,single_with_child,3,Secondaires,BOSSUET,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3202,21014A01-,STEURS,844880,19,1,female,child,462438,1,couple_with_child,3,Secondaires,STEURS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3203,21014A00-,PLACE SAINT-JOSSE,832531,12,0,male,parent,454906,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3204,21014A05-,HOUWAERT,856774,14,1,female,parent,466820,4,single_with_child,3,Secondaires,HOUWAERT,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3205,21014A00-,PLACE SAINT-JOSSE,829677,18,0,male,child,454321,1,couple_with_child,3,Secondaires,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Saint-Josse Centre,21016A533,MOENSBERG,Uccle
3206,21015A22-,MARBOTIN A. (RUE),986780,14,1,female,parent,533617,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3207,21015A22-,MARBOTIN A. (RUE),987022,15,0,male,parent,533176,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3208,21015A22-,MARBOTIN A. (RUE),985507,13,1,female,child,533576,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3209,21015A831,LATINIS (AVENUE G.),882343,16,0,male,child,482773,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3210,21015A22-,MARBOTIN A. (RUE),983773,12,1,female,child,532962,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3211,21015A811,TERDELT,880196,17,0,male,child,481627,4,single_with_child,3,Secondaires,TERDELT,Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3212,21015A831,LATINIS (AVENUE G.),885268,15,1,female,parent,483586,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3213,21015A22-,MARBOTIN A. (RUE),987027,15,0,male,parent,533131,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3214,21015A22-,MARBOTIN A. (RUE),983689,19,1,female,child,532917,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3215,21015A22-,MARBOTIN A. (RUE),987045,14,0,male,parent,534025,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3216,21015A22-,MARBOTIN A. (RUE),985160,19,1,female,child,533454,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3217,21015A831,LATINIS (AVENUE G.),882812,17,1,female,child,482975,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3218,21015A811,TERDELT,880757,13,1,female,child,481846,4,single_with_child,3,Secondaires,TERDELT,Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3219,21015A22-,MARBOTIN A. (RUE),986757,15,1,female,parent,533730,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3220,21015A22-,MARBOTIN A. (RUE),986754,15,1,female,parent,533341,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3221,21015A22-,MARBOTIN A. (RUE),987063,12,0,male,parent,534032,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3222,21015A831,LATINIS (AVENUE G.),883675,12,1,female,child,483320,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3223,21015A22-,MARBOTIN A. (RUE),984179,12,0,male,child,533111,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3224,21015A22-,MARBOTIN A. (RUE),985104,13,1,female,child,533433,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3225,21015A831,LATINIS (AVENUE G.),883672,16,0,male,child,483319,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3226,21015A22-,MARBOTIN A. (RUE),984265,12,1,female,child,533137,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3227,21015A22-,MARBOTIN A. (RUE),987035,14,0,male,parent,533533,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3228,21015A22-,MARBOTIN A. (RUE),987031,14,0,male,parent,533619,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3229,21015A883,THEUNIS PIERRE (RUE),879532,16,1,female,child,481179,1,couple_with_child,3,Secondaires,THEUNIS PIERRE (RUE),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3230,21015A811,TERDELT,880436,17,1,female,child,481720,4,single_with_child,3,Secondaires,TERDELT,Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3231,21015A22-,MARBOTIN A. (RUE),985041,16,1,female,child,533410,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3232,21015A831,LATINIS (AVENUE G.),882013,14,0,male,child,482639,4,single_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3233,21015A22-,MARBOTIN A. (RUE),986432,13,1,female,child,534035,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3234,21015A811,TERDELT,881324,12,0,male,parent,481681,1,couple_with_child,3,Secondaires,TERDELT,Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3235,21015A22-,MARBOTIN A. (RUE),985088,14,0,male,child,533429,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3236,21015A22-,MARBOTIN A. (RUE),983975,17,1,female,child,533036,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3237,21015A22-,MARBOTIN A. (RUE),985062,16,1,female,child,533416,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3238,21015A22-,MARBOTIN A. (RUE),985100,14,1,female,child,533432,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3239,21015A831,LATINIS (AVENUE G.),883631,12,1,female,child,483309,4,single_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3240,21015A22-,MARBOTIN A. (RUE),985323,17,0,male,child,533512,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3241,21015A811,TERDELT,880216,17,1,female,child,481635,4,single_with_child,3,Secondaires,TERDELT,Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3242,21015A831,LATINIS (AVENUE G.),881860,15,1,female,child,482553,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3243,21015A831,LATINIS (AVENUE G.),883944,14,0,male,child,483439,4,single_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3244,21015A22-,MARBOTIN A. (RUE),984317,17,0,male,child,533155,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3245,21015A22-,MARBOTIN A. (RUE),984371,16,1,female,child,533174,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3246,21015A811,TERDELT,881320,13,0,male,parent,481834,1,couple_with_child,3,Secondaires,TERDELT,Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3247,21015A22-,MARBOTIN A. (RUE),986793,13,1,female,parent,532879,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3248,21015A22-,MARBOTIN A. (RUE),984644,16,0,male,child,533268,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3249,21015A831,LATINIS (AVENUE G.),883418,16,1,female,child,483216,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3250,21015A811,TERDELT,880583,18,0,male,child,481778,1,couple_with_child,3,Secondaires,TERDELT,Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3251,21015A831,LATINIS (AVENUE G.),883756,16,0,male,child,483361,4,single_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3252,21015A22-,MARBOTIN A. (RUE),986460,14,0,male,child,534046,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3253,21015A22-,MARBOTIN A. (RUE),986775,14,1,female,parent,533695,4,single_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3254,21015A22-,MARBOTIN A. (RUE),986787,13,1,female,parent,533745,1,couple_with_child,3,Secondaires,MARBOTIN A. (RUE),Schaerbeek,Schaerbeek,Terdelt,21001C5PA,MEERVELD,Anderlecht
3255,21015A831,LATINIS (AVENUE G.),885281,13,1,female,parent,483422,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3256,21015A831,LATINIS (AVENUE G.),885262,15,1,female,parent,483442,1,couple_with_child,3,Secondaires,LATINIS (AVENUE G.),Schaerbeek,Schaerbeek,Terdelt,21016A533,MOENSBERG,Uccle
3257,21015A54-,EMERAUDE (AVENUE),916749,15,1,female,child,499870,1,couple_with_child,3,Secondaires,EMERAUDE (AVENUE),Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3258,21015A54-,EMERAUDE (AVENUE),914392,15,0,male,child,498875,4,single_with_child,3,Secondaires,EMERAUDE (AVENUE),Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3259,21015A50-,OPALE,860324,15,0,male,child,470323,1,couple_with_child,3,Secondaires,OPALE,Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3260,21015A54-,EMERAUDE (AVENUE),916307,12,1,female,child,499680,1,couple_with_child,3,Secondaires,EMERAUDE (AVENUE),Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3261,21015A50-,OPALE,859091,16,0,male,child,469787,1,couple_with_child,3,Secondaires,OPALE,Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3262,21015A50-,OPALE,859713,13,0,male,child,470056,1,couple_with_child,3,Secondaires,OPALE,Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3263,21015A54-,EMERAUDE (AVENUE),915419,17,1,female,child,499301,1,couple_with_child,3,Secondaires,EMERAUDE (AVENUE),Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3264,21015A50-,OPALE,862413,15,1,female,child,471596,4,single_with_child,3,Secondaires,OPALE,Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3265,21015A50-,OPALE,860544,15,0,male,child,470426,4,single_with_child,3,Secondaires,OPALE,Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
3266,21015A50-,OPALE,860138,17,1,female,child,470244,1,couple_with_child,3,Secondaires,OPALE,Schaerbeek,Schaerbeek,Plasky,21001C522,HOPITAL U.L.B.,Anderlecht
