,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Commune,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
1719,21004G30-,SAINTE-ELISABETH,204372,8,0,male,child,108009,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1720,21004G30-,SAINTE-ELISABETH,203251,11,1,female,child,107671,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1721,21004G30-,SAINTE-ELISABETH,203015,7,1,female,child,107599,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1722,21004G30-,SAINTE-ELISABETH,203487,6,1,female,child,107742,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1723,21004G30-,SAINTE-ELISABETH,202629,11,0,male,child,107483,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1724,21004G30-,SAINTE-ELISABETH,204307,8,0,male,child,107990,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1725,21004G30-,SAINTE-ELISABETH,204563,9,1,female,child,108061,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1726,21004G321,HAREN-EST,208477,7,1,female,child,110324,1,couple_with_child,2,Primaires,Bruxelles,Haren,21016A533,MOENSBERG,Uccle
1727,21004G3MJ,DOBBELENBERG (RUE DE),233261,10,1,female,child,125171,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1728,21004G30-,SAINTE-ELISABETH,204507,8,1,female,child,108046,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1729,21004G30-,SAINTE-ELISABETH,202808,10,1,female,child,107538,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1730,21004G310,HAREN-SUD-OUEST,199230,8,0,male,parent,105337,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1731,21004G3MJ,DOBBELENBERG (RUE DE),233512,9,0,male,parent,125174,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1732,21004G30-,SAINTE-ELISABETH,205740,7,0,male,parent,108078,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1733,21004G30-,SAINTE-ELISABETH,205509,10,1,female,parent,107672,1,couple_with_child,2,Primaires,Bruxelles,Haren,21001C5PA,MEERVELD,Anderlecht
1734,21004F91-,CROIX DE GUERRE (AVENUE DES),234959,11,1,female,child,126045,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1735,21004F930,COIN DES CERISES,206927,10,0,male,child,109441,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1736,21004F531,RUE DES FAINES,232283,6,1,female,child,124565,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1737,21004F930,COIN DES CERISES,207659,12,1,female,parent,109166,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1738,21004F94-,VAL MARIA,199546,6,0,male,child,105820,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1739,21004F930,COIN DES CERISES,207910,7,0,male,parent,109369,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1740,21004F953,RUE DU WIMPELBERG,246575,11,1,female,child,132534,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1741,21004F91-,CROIX DE GUERRE (AVENUE DES),235732,7,0,male,child,126320,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1742,21004F94-,VAL MARIA,199408,7,1,female,child,105774,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1743,21004F901,PLACE PETER BENOIT,200986,9,0,male,child,106625,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1744,21004F94-,VAL MARIA,199628,6,1,female,child,105847,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1745,21004F930,COIN DES CERISES,206711,6,0,male,child,109345,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1746,21004F531,RUE DES FAINES,231787,9,1,female,child,124408,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1747,21004F531,RUE DES FAINES,230543,9,1,female,child,123953,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1748,21004F930,COIN DES CERISES,207678,10,1,female,parent,109480,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1749,21004F901,PLACE PETER BENOIT,201460,9,0,male,child,106807,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1750,21004F91-,CROIX DE GUERRE (AVENUE DES),235237,8,0,male,child,126154,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1751,21004F531,RUE DES FAINES,231031,7,1,female,child,124130,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1752,21004F531,RUE DES FAINES,232104,7,0,male,child,124510,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1753,21004F91-,CROIX DE GUERRE (AVENUE DES),235381,10,0,male,child,126209,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1754,21004F930,COIN DES CERISES,206397,8,1,female,child,109206,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1755,21004F922,RUE CHATEAU BEYAERD,238808,11,0,male,child,127767,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1756,21004F531,RUE DES FAINES,232108,6,1,female,child,124511,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1757,21004F91-,CROIX DE GUERRE (AVENUE DES),235384,11,1,female,child,126210,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1758,21004F922,RUE CHATEAU BEYAERD,238021,6,0,male,child,127500,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1759,21004F94-,VAL MARIA,199659,7,1,female,child,105857,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1760,21004F930,COIN DES CERISES,206570,7,1,female,child,109285,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1761,21004F531,RUE DES FAINES,233033,9,0,male,parent,124111,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1762,21004F922,RUE CHATEAU BEYAERD,237999,10,1,female,child,127494,4,single_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1763,21004F930,COIN DES CERISES,206966,7,0,male,child,109456,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1764,21004F922,RUE CHATEAU BEYAERD,237469,8,0,male,child,127307,1,couple_with_child,2,Primaires,Bruxelles,Heembeek,21016A521,VERREWINKEL,Uccle
1765,21004B10-,ORBAN (SQUARE),266212,8,0,male,child,144399,1,couple_with_child,2,Primaires,Bruxelles,Quartier Européen,21002A190,FORET DE SOIGNES,Auderghem
1766,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209290,8,1,female,child,110733,1,couple_with_child,2,Primaires,Bruxelles,Quartier Européen,21001C522,HOPITAL U.L.B.,Anderlecht
1767,21004A25-,BEGUINAGE (PLACE DU),211656,9,0,male,child,112265,4,single_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1768,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,228994,6,0,male,child,122867,1,couple_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1769,21004A811,QUAI DU COMMERCE,362065,8,1,female,child,197060,4,single_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1770,21004A811,QUAI DU COMMERCE,360102,7,1,female,child,195973,1,couple_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1771,21004A811,QUAI DU COMMERCE,360965,9,1,female,child,196316,1,couple_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1772,21004A25-,BEGUINAGE (PLACE DU),212213,7,0,male,child,112524,1,couple_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1773,21004A811,QUAI DU COMMERCE,360757,10,0,male,child,196229,1,couple_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1774,21004A25-,BEGUINAGE (PLACE DU),212136,6,1,female,child,112488,1,couple_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1775,21004A25-,BEGUINAGE (PLACE DU),212218,8,0,male,child,112525,1,couple_with_child,2,Primaires,Bruxelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1776,21004A23-,NOUVEAU MARCHE AU GRAIN,259665,7,0,male,child,140122,1,couple_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1777,21004A24-,MARCHE AU PORCS,223590,6,1,female,child,119499,1,couple_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1778,21004A23-,NOUVEAU MARCHE AU GRAIN,259123,11,0,male,child,139880,1,couple_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1779,21004A23-,NOUVEAU MARCHE AU GRAIN,261496,6,0,male,parent,139665,4,single_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1780,21004A23-,NOUVEAU MARCHE AU GRAIN,258639,7,1,female,child,139669,1,couple_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1781,21004A20-,BOURSE-NORD-OUEST,277824,11,0,male,child,152098,4,single_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1782,21004A20-,BOURSE-NORD-OUEST,278868,6,0,male,child,152907,4,single_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1783,21004A20-,BOURSE-NORD-OUEST,276883,8,1,female,child,151657,1,couple_with_child,2,Primaires,Bruxelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1784,21004A35-,AD. MAX (BOULEVARD),226965,9,1,female,child,121637,4,single_with_child,2,Primaires,Bruxelles,Martyrs,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1785,21004A32-,CONGRES - GARE,283518,11,1,female,parent,155620,1,couple_with_child,2,Primaires,Bruxelles,Martyrs,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1786,21004A32-,CONGRES - GARE,283525,10,1,female,parent,155508,1,couple_with_child,2,Primaires,Bruxelles,Martyrs,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1787,21004A35-,AD. MAX (BOULEVARD),228305,9,0,male,parent,121701,4,single_with_child,2,Primaires,Bruxelles,Martyrs,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1788,21004A32-,CONGRES - GARE,282936,7,0,male,child,155743,1,couple_with_child,2,Primaires,Bruxelles,Martyrs,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1789,21004A03-,BON SECOURS - PALAIS DU MIDI,256331,9,0,male,child,138092,4,single_with_child,2,Primaires,Bruxelles,Stalingrad,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1790,21004A02-,SAINT-FRANCOIS XAVIER,250559,10,1,female,parent,134225,1,couple_with_child,2,Primaires,Bruxelles,Stalingrad,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1791,21004A02-,SAINT-FRANCOIS XAVIER,249596,10,1,female,child,134046,4,single_with_child,2,Primaires,Bruxelles,Stalingrad,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1792,21004A70-,BLAES (RUE)-SUD,253787,6,1,female,child,136298,4,single_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1793,21004A70-,BLAES (RUE)-SUD,252756,11,0,male,child,135906,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1794,21004A72-,SAINT-THOMAS (INSTITUT),268354,8,0,male,parent,144954,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1795,21004A04-,NOTRE-DAME DE LA CHAPELLE,272709,10,0,male,child,148864,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1796,21004A72-,SAINT-THOMAS (INSTITUT),268261,6,1,female,parent,145063,4,single_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1797,21004A72-,SAINT-THOMAS (INSTITUT),268250,9,1,female,parent,144890,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1798,21004A71-,BLAES (RUE)-CENTRE,269923,8,1,female,parent,145802,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1799,21004A71-,BLAES (RUE)-CENTRE,268541,11,0,male,child,145857,4,single_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1800,21004A70-,BLAES (RUE)-SUD,255395,11,1,female,parent,136237,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1801,21004A72-,SAINT-THOMAS (INSTITUT),268227,11,1,female,parent,144866,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1802,21004A70-,BLAES (RUE)-SUD,255419,9,1,female,parent,136399,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1803,21004A70-,BLAES (RUE)-SUD,251700,9,0,male,child,135483,4,single_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1804,21004A72-,SAINT-THOMAS (INSTITUT),268358,7,0,male,parent,145097,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1805,21004A71-,BLAES (RUE)-CENTRE,268899,10,0,male,child,146025,4,single_with_child,2,Primaires,Bruxelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1806,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,276378,8,1,female,parent,149747,4,single_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1807,21004A70-,BLAES (RUE)-SUD,255698,11,0,male,parent,137203,4,single_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1808,21004A70-,BLAES (RUE)-SUD,255392,11,1,female,parent,135764,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1809,21004A70-,BLAES (RUE)-SUD,253422,9,1,female,child,136165,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1810,21004A70-,BLAES (RUE)-SUD,253853,8,0,male,child,136321,4,single_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1811,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,276520,7,0,male,parent,149821,1,couple_with_child,2,Primaires,Bruxelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1812,21004A14-,GRAND SABLON,281162,12,1,female,parent,153332,1,couple_with_child,2,Primaires,Bruxelles,Sablon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1813,21004A14-,GRAND SABLON,279911,8,1,female,child,153535,1,couple_with_child,2,Primaires,Bruxelles,Sablon,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1814,21004A13-,PETIT SABLON,299376,6,1,female,child,165942,1,couple_with_child,2,Primaires,Bruxelles,Sablon,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1815,21009A03-,ERMITAGE,524572,9,0,male,child,286785,4,single_with_child,2,Primaires,Ixelles,Louise - Longue Haie,21004F970,MARLY-NORD,Bruxelles
1816,21009A03-,ERMITAGE,525188,10,1,female,child,287269,4,single_with_child,2,Primaires,Ixelles,Louise - Longue Haie,21004F970,MARLY-NORD,Bruxelles
1817,21009A03-,ERMITAGE,525192,9,1,female,child,287270,4,single_with_child,2,Primaires,Ixelles,Louise - Longue Haie,21004F970,MARLY-NORD,Bruxelles
1818,21009A03-,ERMITAGE,524661,8,1,female,child,286827,1,couple_with_child,2,Primaires,Ixelles,Louise - Longue Haie,21004F970,MARLY-NORD,Bruxelles
1819,21009A43-,FERNAND NEURAY,549771,11,1,female,child,302618,4,single_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1820,21009A73-,BERCKENDAEL,588851,9,0,male,child,327457,4,single_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1821,21009A44-,PREVOT,559839,8,0,male,child,308755,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1822,21009A40-,MELEZES,535803,7,0,male,child,293907,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F970,MARLY-NORD,Bruxelles
1823,21009A41-,SAINT-GEORGES,550359,11,1,female,child,302972,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F970,MARLY-NORD,Bruxelles
1824,21009A44-,PREVOT,559068,10,1,female,child,308360,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1825,21009A44-,PREVOT,559866,9,0,male,child,308769,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1826,21009A40-,MELEZES,536085,11,1,female,child,294051,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F970,MARLY-NORD,Bruxelles
1827,21009A73-,BERCKENDAEL,590149,11,0,male,child,328222,4,single_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1828,21009A42-,RENIER CHALON,533849,6,1,female,child,292722,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F970,MARLY-NORD,Bruxelles
1829,21009A42-,RENIER CHALON,533896,11,1,female,child,292744,1,couple_with_child,2,Primaires,Ixelles,Brugmann - Lepoutre,21004F970,MARLY-NORD,Bruxelles
1830,21005A14-,ARMEE (AVENUE DE L'),397812,11,0,male,child,216938,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C522,HOPITAL U.L.B.,Anderlecht
1831,21005A14-,ARMEE (AVENUE DE L'),397909,8,0,male,child,216984,4,single_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C522,HOPITAL U.L.B.,Anderlecht
1832,21005A14-,ARMEE (AVENUE DE L'),397781,11,0,male,child,216919,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C522,HOPITAL U.L.B.,Anderlecht
1833,21019A51-,COLLEGE SAINT-MICHEL,1187162,7,1,female,child,646038,1,couple_with_child,2,Primaires,Woluwe Saint-Pierre,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1834,21005A15-,SAINT-MICHEL COLLEGE,410652,7,1,female,child,224423,4,single_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1835,21005A14-,ARMEE (AVENUE DE L'),397347,7,1,female,child,216723,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C522,HOPITAL U.L.B.,Anderlecht
1836,21019A51-,COLLEGE SAINT-MICHEL,1187592,7,0,male,child,646222,1,couple_with_child,2,Primaires,Woluwe Saint-Pierre,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1837,21019A51-,COLLEGE SAINT-MICHEL,1187142,7,0,male,child,646029,1,couple_with_child,2,Primaires,Woluwe Saint-Pierre,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1838,21005A14-,ARMEE (AVENUE DE L'),398343,10,0,male,child,217182,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C522,HOPITAL U.L.B.,Anderlecht
1839,21005A14-,ARMEE (AVENUE DE L'),396941,10,0,male,child,216535,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C522,HOPITAL U.L.B.,Anderlecht
1840,21019A51-,COLLEGE SAINT-MICHEL,1187618,9,1,female,child,646230,1,couple_with_child,2,Primaires,Woluwe Saint-Pierre,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1841,21005A15-,SAINT-MICHEL COLLEGE,412055,8,0,male,parent,224388,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1842,21005A15-,SAINT-MICHEL COLLEGE,411133,11,1,female,child,224645,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1843,21005A15-,SAINT-MICHEL COLLEGE,411144,10,1,female,child,224648,1,couple_with_child,2,Primaires,Etterbeek,Saint-Michel,21001C6PB,ZONE RURALE,Anderlecht
1844,21006A171,ANCIEN COMBATTANTS (AVENUE),467662,8,0,male,child,256341,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21001C522,HOPITAL U.L.B.,Anderlecht
1845,21006A323,GERMINAL II,480588,8,0,male,child,263042,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21016A533,MOENSBERG,Uccle
1846,21006A323,GERMINAL II,481280,11,0,male,parent,263194,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21016A533,MOENSBERG,Uccle
1847,21006A22-,SAINT-EXUPERY,470599,7,1,female,child,258112,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21001C522,HOPITAL U.L.B.,Anderlecht
1848,21006A22-,SAINT-EXUPERY,470669,8,0,male,child,258144,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21001C522,HOPITAL U.L.B.,Anderlecht
1849,21006A22-,SAINT-EXUPERY,471170,8,0,male,child,258355,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21001C522,HOPITAL U.L.B.,Anderlecht
1850,21006A414,P. DUPONT (RUE),467168,7,1,female,child,256012,4,single_with_child,2,Primaires,Evere,Avenue Léopold III,21001C522,HOPITAL U.L.B.,Anderlecht
1851,21006A11-,OASIS - PROVENCE - LANGUEDOC,437254,10,0,male,child,240126,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21016A533,MOENSBERG,Uccle
1852,21006A12-,GERMINAL I,436529,10,0,male,child,239673,4,single_with_child,2,Primaires,Evere,Avenue Léopold III,21016A533,MOENSBERG,Uccle
1853,21006A22-,SAINT-EXUPERY,471070,6,0,male,child,258317,1,couple_with_child,2,Primaires,Evere,Avenue Léopold III,21001C522,HOPITAL U.L.B.,Anderlecht
1854,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,444511,7,1,female,child,244149,4,single_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1855,21006A23-,DU BONHEUR,453635,10,0,male,child,248923,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1856,21006A23-,DU BONHEUR,453631,10,1,female,child,248922,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1857,21006A23-,DU BONHEUR,454016,9,0,male,child,249077,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1858,21006A201,HAUT-EVERE,449666,6,1,female,child,246757,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1859,21006A201,HAUT-EVERE,449378,7,1,female,child,246656,4,single_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1860,21006A474,COMMUNAUTES,447827,10,0,male,child,245875,4,single_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1861,21006A403,QUARTIER CICERO,445273,8,0,male,child,244578,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1862,21006A403,QUARTIER CICERO,446627,6,0,male,child,245225,4,single_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1863,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,444489,10,0,male,child,244143,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1864,21006A201,HAUT-EVERE,449245,7,1,female,child,246608,4,single_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1865,21006A403,QUARTIER CICERO,446112,7,1,female,child,244917,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1866,21006A403,QUARTIER CICERO,445979,10,0,male,child,244866,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1867,21006A23-,DU BONHEUR,453755,9,1,female,child,248976,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1868,21006A201,HAUT-EVERE,449386,9,0,male,child,246658,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1869,21006A201,HAUT-EVERE,450041,7,1,female,child,246872,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1870,21006A25-,GIBET,468819,7,0,male,child,257083,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
1871,21006A23-,DU BONHEUR,454242,7,0,male,child,249158,1,couple_with_child,2,Primaires,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
