,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
952,21019A52-,DUC (RUE),1185452,18,1,female,child,645082,1,couple_with_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
953,21019A15-,KAPELLEVELD,1218351,18,1,female,child,662790,1,couple_with_child,21019A15-,Woluwe Saint-Pierre,21019A15-,KAPELLEVELD,Woluwe Saint-Pierre,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
954,21019A31-,BEMEL,1200494,18,1,female,child,653383,1,couple_with_child,21019A31-,Woluwe Saint-Pierre,21019A31-,BEMEL,Woluwe Saint-Pierre,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
955,21019A52-,DUC (RUE),1186046,18,1,female,parent,645347,2,couple_no_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
956,21019A242,VENELLES,1179660,18,1,female,parent,641905,1,couple_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
957,21019A32-,CHANT D'OISEAU,1204075,18,1,female,parent,655108,3,single,21019A32-,Woluwe Saint-Pierre,21019A32-,CHANT D'OISEAU,Woluwe Saint-Pierre,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
958,21002A25-,WATERMAEL (CHAUSSEE DE),135940,18,1,female,child,71766,1,couple_with_child,21002A25-,Auderghem,21002A25-,WATERMAEL (CHAUSSEE DE),Auderghem,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
959,21002A21-,LEBON,144902,18,1,female,child,76676,1,couple_with_child,21002A21-,Auderghem,21002A21-,LEBON,Auderghem,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
960,21017A240,SOUVERAIN-OUEST,1093160,18,1,female,parent,592329,2,couple_no_child,21017A240,Watermael-Boitsfort,21017A240,SOUVERAIN-OUEST,Watermael-Boitsfort,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
961,21017A523,MARTIN-PECHEUR,1099769,18,1,female,parent,596204,3,single,21017A523,Watermael-Boitsfort,21017A523,MARTIN-PECHEUR,Watermael-Boitsfort,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
962,21017A512,VANDER ELST - BIEN FAIRE,1088313,18,1,female,child,589679,4,single_with_child,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
963,21017A230,BEGUINETTES,1093977,18,1,female,child,592816,1,couple_with_child,21017A230,Watermael-Boitsfort,21017A230,BEGUINETTES,Watermael-Boitsfort,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
964,21017A212,AVENUE DE LA TENDERIE,1110666,18,1,female,parent,602476,3,single,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
965,21016A610,ENGELAND,1081915,18,1,female,child,586312,1,couple_with_child,21016A610,Uccle,21016A610,ENGELAND,Uccle,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
966,21016A102,GROESELENBERG,1065343,18,1,female,parent,576948,2,couple_no_child,21016A102,Uccle,21016A102,GROESELENBERG,Uccle,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
967,21016A01-,DIEWEG,1056544,18,1,female,child,572380,1,couple_with_child,21016A01-,Uccle,21016A01-,DIEWEG,Uccle,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
968,21016A85-,BRUGMANN,1016827,18,1,female,parent,550620,2,couple_no_child,21016A85-,Uccle,21016A85-,BRUGMANN,Uccle,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
969,21007A03-,FOYER FORESTOIS - FAMILLE,481677,18,1,female,child,263647,4,single_with_child,21007A03-,Forest,21007A03-,FOYER FORESTOIS - FAMILLE,Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
970,21007A242,GLOBE,486716,18,1,female,parent,266514,1,couple_with_child,21007A242,Forest,21007A242,GLOBE,Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
971,21007A75-,TOURNOI (RUE DU),487253,18,1,female,child,266865,4,single_with_child,21007A75-,Forest,21007A75-,TOURNOI (RUE DU),Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
972,21007A50-,BERANGER,494460,18,1,female,child,270697,4,single_with_child,21007A50-,Forest,21007A50-,BERANGER,Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
973,21007A201,ROOSENDAEL (RUE),484924,18,1,female,parent,265310,2,couple_no_child,21007A201,Forest,21007A201,ROOSENDAEL (RUE),Forest,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
974,21007A111,MESSIDOR I,488549,18,1,female,parent,267483,1,couple_with_child,21007A111,Forest,21007A111,MESSIDOR I,Forest,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
975,21007A101,BOURGOGNE,511566,18,1,female,parent,279443,3,single,21007A101,Forest,21007A101,BOURGOGNE,Forest,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
976,21007A50-,BERANGER,496181,18,1,female,parent,271326,2,couple_no_child,21007A50-,Forest,21007A50-,BERANGER,Forest,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
977,21007A201,ROOSENDAEL (RUE),484920,18,1,female,parent,265308,2,couple_no_child,21007A201,Forest,21007A201,ROOSENDAEL (RUE),Forest,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
978,21007A541,LYCEE,498660,18,1,female,parent,272842,3,single,21007A541,Forest,21007A541,LYCEE,Forest,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
979,21007A61-,MONTENEGRO (RUE),499814,18,1,female,child,273514,1,couple_with_child,21007A61-,Forest,21007A61-,MONTENEGRO (RUE),Forest,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
980,21018A41-,EUROPE,1163677,18,1,female,child,632561,1,couple_with_child,21018A41-,Woluwe Saint-Lambert,21018A41-,EUROPE,Woluwe Saint-Lambert,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
981,21018A30-,SAINTE-FAMILLE,1154474,18,1,female,child,627020,1,couple_with_child,21018A30-,Woluwe Saint-Lambert,21018A30-,SAINTE-FAMILLE,Woluwe Saint-Lambert,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
982,21018A61-,HEYDENBERG-EST,1146739,18,1,female,parent,622717,1,couple_with_child,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
983,21018A02-,SLEGERS (AVENUE),1141031,18,1,female,parent,619734,2,couple_no_child,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
984,21018A43-,ROODEBEEK,1162105,18,1,female,child,631674,1,couple_with_child,21018A43-,Woluwe Saint-Lambert,21018A43-,ROODEBEEK,Woluwe Saint-Lambert,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
985,21004F9MJ,NEDER-HEEMBEEK-NORD,248752,18,0,male,parent,133520,3,single,21004F9MJ,Bruxelles,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
986,21004A01-,VIEILLE HALLE AUX BLES,262145,18,0,male,parent,141952,3,single,21004A01-,Bruxelles,21004A01-,VIEILLE HALLE AUX BLES,Bruxelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
987,21004A14-,GRAND SABLON,280918,18,0,male,parent,154315,3,single,21004A14-,Bruxelles,21004A14-,GRAND SABLON,Bruxelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
988,21004C52-,LOUISE (AVENUE)-NORD-OUEST,284405,18,0,male,parent,156729,1,couple_with_child,21004C52-,Bruxelles,21004C52-,LOUISE (AVENUE)-NORD-OUEST,Bruxelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
989,21004E101,PARVIS NOTRE DAME,359295,18,0,male,parent,195479,3,single,21004E101,Bruxelles,21004E101,PARVIS NOTRE DAME,Bruxelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
990,21004C54-,LOUISE (AVENUE)-SUD-EST,242066,18,0,male,child,129769,4,single_with_child,21004C54-,Bruxelles,21004C54-,LOUISE (AVENUE)-SUD-EST,Bruxelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
991,21004E82-,CITE MODELE,372266,18,0,male,parent,202268,1,couple_with_child,21004E82-,Bruxelles,21004E82-,CITE MODELE,Bruxelles,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
992,21004A14-,GRAND SABLON,280325,18,0,male,parent,153766,2,couple_no_child,21004A14-,Bruxelles,21004A14-,GRAND SABLON,Bruxelles,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
993,21004F511,AVENUE DES PAGODES,196401,18,0,male,parent,104109,1,couple_with_child,21004F511,Bruxelles,21004F511,AVENUE DES PAGODES,Bruxelles,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
994,21004E130,SACRE-COEUR,326825,18,0,male,child,179031,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
995,21004C54-,LOUISE (AVENUE)-SUD-EST,243484,18,0,male,parent,130664,3,single,21004C54-,Bruxelles,21004C54-,LOUISE (AVENUE)-SUD-EST,Bruxelles,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
996,21004E12-,PRINCE LEOPOLD (SQUARE),352250,18,0,male,parent,191283,2,couple_no_child,21004E12-,Bruxelles,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
997,21004A70-,BLAES (RUE)-SUD,253123,18,0,male,child,136047,1,couple_with_child,21004A70-,Bruxelles,21004A70-,BLAES (RUE)-SUD,Bruxelles,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
998,21004A71-,BLAES (RUE)-CENTRE,269611,18,0,male,parent,146561,3,single,21004A71-,Bruxelles,21004A71-,BLAES (RUE)-CENTRE,Bruxelles,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
999,21004A24-,MARCHE AU PORCS,225322,18,0,male,parent,120284,2,couple_no_child,21004A24-,Bruxelles,21004A24-,MARCHE AU PORCS,Bruxelles,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1000,21004D64-,MASUI (PLACE)-NORD,342011,18,0,male,parent,186385,1,couple_with_child,21004D64-,Bruxelles,21004D64-,MASUI (PLACE)-NORD,Bruxelles,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1001,21004B2MJ,SCHUMAN (ROND-POINT),213635,18,0,male,parent,113586,3,single,21004B2MJ,Bruxelles,21004B2MJ,SCHUMAN (ROND-POINT),Bruxelles,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1002,21004D610,ANVERS (CHAUSSEE D')-SUD,381628,18,0,male,parent,207545,1,couple_with_child,21004D610,Bruxelles,21004D610,ANVERS (CHAUSSEE D')-SUD,Bruxelles,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1003,21015A20-,HELMET,993069,18,0,male,parent,536901,1,couple_with_child,21015A20-,Schaerbeek,21015A20-,HELMET,Schaerbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1004,21015A612,BRICHAUT (RUE DE),964957,18,0,male,child,523761,1,couple_with_child,21015A612,Schaerbeek,21015A612,BRICHAUT (RUE DE),Schaerbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1005,21015A05-,ROYALE SAINTE-MARIE (RUE),927618,18,0,male,child,505577,4,single_with_child,21015A05-,Schaerbeek,21015A05-,ROYALE SAINTE-MARIE (RUE),Schaerbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1006,21015A00-,COLIGNON (PLACE),974919,18,0,male,parent,527965,1,couple_with_child,21015A00-,Schaerbeek,21015A00-,COLIGNON (PLACE),Schaerbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1007,21015A24-,WAELHEM (RUE),980117,18,0,male,parent,530903,2,couple_no_child,21015A24-,Schaerbeek,21015A24-,WAELHEM (RUE),Schaerbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1008,21015A05-,ROYALE SAINTE-MARIE (RUE),926682,18,0,male,parent,504927,1,couple_with_child,21015A05-,Schaerbeek,21015A05-,ROYALE SAINTE-MARIE (RUE),Schaerbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1009,21015A231,J. BLOCKX (RUE),987842,18,0,male,child,534948,1,couple_with_child,21015A231,Schaerbeek,21015A231,J. BLOCKX (RUE),Schaerbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1010,21015A00-,COLIGNON (PLACE),973111,18,0,male,child,527382,4,single_with_child,21015A00-,Schaerbeek,21015A00-,COLIGNON (PLACE),Schaerbeek,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1011,21015A24-,WAELHEM (RUE),980002,18,0,male,parent,530866,1,couple_with_child,21015A24-,Schaerbeek,21015A24-,WAELHEM (RUE),Schaerbeek,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1012,21015A53-,DAILLY (PLACE),912991,18,0,male,parent,497959,3,single,21015A53-,Schaerbeek,21015A53-,DAILLY (PLACE),Schaerbeek,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1013,21015A831,LATINIS (AVENUE G.),884176,18,0,male,parent,483517,1,couple_with_child,21015A831,Schaerbeek,21015A831,LATINIS (AVENUE G.),Schaerbeek,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1014,21015A811,TERDELT,880945,18,0,male,parent,481902,1,couple_with_child,21015A811,Schaerbeek,21015A811,TERDELT,Schaerbeek,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1015,21015A20-,HELMET,990199,18,0,male,child,536075,1,couple_with_child,21015A20-,Schaerbeek,21015A20-,HELMET,Schaerbeek,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1016,21015A20-,HELMET,994222,18,0,male,parent,537642,3,single,21015A20-,Schaerbeek,21015A20-,HELMET,Schaerbeek,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1017,21015A612,BRICHAUT (RUE DE),965018,18,0,male,child,523782,1,couple_with_child,21015A612,Schaerbeek,21015A612,BRICHAUT (RUE DE),Schaerbeek,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1018,21015A20-,HELMET,993689,18,0,male,parent,537110,2,couple_no_child,21015A20-,Schaerbeek,21015A20-,HELMET,Schaerbeek,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1019,21015A73-,H. EVENEPOEL (RUE),866053,18,0,male,child,473904,1,couple_with_child,21015A73-,Schaerbeek,21015A73-,H. EVENEPOEL (RUE),Schaerbeek,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1020,21015A31-,PATRIE,869443,18,0,male,parent,475578,1,couple_with_child,21015A31-,Schaerbeek,21015A31-,PATRIE,Schaerbeek,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1021,21015A111,MAETERLINCK,938432,18,0,male,child,510926,1,couple_with_child,21015A111,Schaerbeek,21015A111,MAETERLINCK,Schaerbeek,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1022,21005A33-,CARDINAL LAVIGERIE (RUE),395956,18,0,male,parent,215947,3,single,21005A33-,Etterbeek,21005A33-,CARDINAL LAVIGERIE (RUE),Etterbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1023,21005A042,PH. BAUCQ (RUE),388674,18,0,male,child,211453,1,couple_with_child,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1024,21005A00-,HOTEL COMMUNAL,425945,18,0,male,parent,233251,3,single,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1025,21005A14-,ARMEE (AVENUE DE L'),397753,18,0,male,child,216912,4,single_with_child,21005A14-,Etterbeek,21005A14-,ARMEE (AVENUE DE L'),Etterbeek,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1026,21005A00-,HOTEL COMMUNAL,423138,18,0,male,child,231663,4,single_with_child,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1027,21005A12-,SAINT-ANTOINE,431224,18,0,male,parent,235958,2,couple_no_child,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1028,21005A12-,SAINT-ANTOINE,431751,18,0,male,parent,236238,1,couple_with_child,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1029,21005A10-,GENERAL HENRI (RUE),385980,18,0,male,parent,210165,3,single,21005A10-,Etterbeek,21005A10-,GENERAL HENRI (RUE),Etterbeek,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1030,21005A051,RINSDELLE,417979,18,0,male,parent,228669,3,single,21005A051,Etterbeek,21005A051,RINSDELLE,Etterbeek,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1031,21005A12-,SAINT-ANTOINE,433059,18,0,male,parent,237536,3,single,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1032,21009A451,CHATELAIN (PLACE DU)-EST,593008,18,0,male,parent,329999,3,single,21009A451,Ixelles,21009A451,CHATELAIN (PLACE DU)-EST,Ixelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1033,21009A52-,GRAY (RUE),556353,18,0,male,parent,306117,1,couple_with_child,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1034,21009A922,CASERNE (Ixelles),587433,18,0,male,parent,326659,3,single,21009A922,Ixelles,21009A922,CASERNE (Ixelles),Ixelles,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1035,21009A21-,ETE,547325,18,0,male,parent,301182,3,single,21009A21-,Ixelles,21009A21-,ETE,Ixelles,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1036,21009A151,A. DELPORTE-NORD,587134,18,0,male,parent,326403,3,single,21009A151,Ixelles,21009A151,A. DELPORTE-NORD,Ixelles,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1037,21013A252,DANEMARK (RUE DE),798280,18,0,male,parent,435433,3,single,21013A252,Saint-Gilles,21013A252,DANEMARK (RUE DE),Saint-Gilles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1038,21013A00-,HOTEL DE VILLE,826376,18,0,male,parent,452278,3,single,21013A00-,Saint-Gilles,21013A00-,HOTEL DE VILLE,Saint-Gilles,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1039,21013A252,DANEMARK (RUE DE),797996,18,0,male,parent,435173,1,couple_with_child,21013A252,Saint-Gilles,21013A252,DANEMARK (RUE DE),Saint-Gilles,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1040,21013A11-,PARME (RUE DE),787484,18,0,male,child,429452,1,couple_with_child,21013A11-,Saint-Gilles,21013A11-,PARME (RUE DE),Saint-Gilles,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
1041,21013A121,GUILLAUME TELL-SUD,782888,18,0,male,child,426966,1,couple_with_child,21013A121,Saint-Gilles,21013A121,GUILLAUME TELL-SUD,Saint-Gilles,5,Unif off campus,21018A00-,"Name                    TOMBERG
Commune    Woluwe Saint-Lambert
Name: 21018A00-, dtype: object"
1042,21001B20-,CONSEIL-NORD,61620,18,0,male,parent,33266,3,single,21001B20-,Anderlecht,21001B20-,CONSEIL-NORD,Anderlecht,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1043,21001A95-,BUFFON,108686,18,0,male,parent,57348,1,couple_with_child,21001A95-,Anderlecht,21001A95-,BUFFON,Anderlecht,5,Unif off campus,21018A37-,"Name                COMMUNAUTES
Commune    Woluwe Saint-Lambert
Name: 21018A37-, dtype: object"
1044,21001A02-,WAYEZ,122213,18,0,male,child,64472,4,single_with_child,21001A02-,Anderlecht,21001A02-,WAYEZ,Anderlecht,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1045,21001A552,TREFLE,26247,18,0,male,parent,14273,1,couple_with_child,21001A552,Anderlecht,21001A552,TREFLE,Anderlecht,5,Unif off campus,21018A19-,"Name               STRUYCKBEKEN
Commune    Woluwe Saint-Lambert
Name: 21018A19-, dtype: object"
1046,21001B17-,ABATTOIR,86695,18,0,male,parent,46604,1,couple_with_child,21001B17-,Anderlecht,21001B17-,ABATTOIR,Anderlecht,5,Unif off campus,21018A87-,"Name                  SAINT-LUC
Commune    Woluwe Saint-Lambert
Name: 21018A87-, dtype: object"
