,Unnamed: 0.1.1.1,PersID,WorkerID,TripNumber,TripTypeFrom,TripTypeTo,SS_Origin,Long_Origin,Lat_Origin,SS_Destination,Long_Destination,Lat_Destination,Distance,Strat_Time_pos,Strat_Time_h,Strat_Time_m,End_Time_pos,End_Time_h,End_Time_m,Duration_Time,Code_x,Name_x,Commune_x,Code_y,Name_y,Commune_y
6054,92372,652732,,1,H,W,21011A30-,4.329734991477233,50.86518122930186,21012A13-,4.323993370918811,50.84794988088871,1.9585808399767253,451.0,7,31.0,455.9584325062702,7,35.958432506270185,4.958432506270191,21011A30-,ARCHERS - FOUREZ,Koekelberg,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean
11738,78208,661552,6.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21004B2WJ,4.376642292793144,50.84017750722819,3.7096933507033407,451.0,7,31.0,460.0,7,40.0,9.391628735957823,21011A01-,SAINTE-ANNE,Koekelberg,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,Bruxelles
849,356562,693102,3.0,1,H,W,21012A00-,4.337682247157765,50.85462319959661,21011A00-,4.33019790496617,50.86086999769315,0.8711728730709309,451.0,7,31.0,453.0,7,33.0,2.205500944483369,21012A00-,CENTRE,Molenbeek Saint-Jean,21011A00-,VANHUFFEL,Koekelberg
39620,462330,14813,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A11-,4.313963310011239,50.86525004855964,11.975007925651177,451.0,7,31.0,481.0,8,1.0,30.31647576114222,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A11-,LEPREUX,Koekelberg
36472,712944,286697,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,451.0,7,31.0,480.0,8,0.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
36092,713752,287700,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,451.0,7,31.0,480.0,8,0.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
8078,125452,329243,6.0,1,H,W,21004E130,4.340513193851792,50.88853102487528,21011A20-,4.323197646345974,50.86290796209145,3.0983508254249825,451.0,7,31.0,459.0,7,39.0,7.8439261403164116,21004E130,SACRE-COEUR,Bruxelles,21011A20-,PLATEAU,Koekelberg
27838,463109,15801,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,451.0,7,31.0,478.0,7,58.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
28092,439151,288,1.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,451.0,7,31.0,478.0,7,58.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
34966,462609,15159,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,451.0,7,31.0,480.0,8,0.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
36534,713037,286815,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,451.0,7,31.0,480.0,8,0.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
15527,173148,671504,6.0,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21014A03-,4.36958790883392,50.85074752225523,4.479515868101422,451.0,7,31.0,462.0,7,42.0,11.340546501522589,21011A12-,BASILIQUE,Koekelberg,21014A03-,MADOU,Saint-Josse-ten-Noode
6062,56979,699488,,1,H,W,21012A13-,4.323993370918811,50.84794988088871,21011A30-,4.329734991477233,50.86518122930186,1.9585808399767253,451.0,7,31.0,455.9584325062702,7,35.958432506270185,4.958432506270191,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,21011A30-,ARCHERS - FOUREZ,Koekelberg
13673,173386,656381,6.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21004E800,4.330037892569789,50.89940212998385,4.087525748965348,451.0,7,31.0,461.0,7,41.0,10.34816645307683,21011A20-,PLATEAU,Koekelberg,21004E800,DIVIN JESUS,Bruxelles
6507,173129,671902,6.0,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21012A71-,4.336660104592331,50.85883332138724,1.999077525013062,451.0,7,31.0,456.0,7,36.0,5.060955759526739,21011A12-,BASILIQUE,Koekelberg,21012A71-,PIERS,Molenbeek Saint-Jean
30300,463273,16018,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A02-,4.328660488569909,50.85777410263506,10.663578463083644,451.0,7,31.0,478.0,7,58.0,26.99640117236365,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A02-,JACQUET (RUE DE),Koekelberg
2682,394217,649683,2.0,1,H,W,21011A11-,4.313963310011239,50.86525004855964,21003A011,4.300319147308194,50.86682464033578,0.9737162851114936,451.0,7,31.0,453.0,7,33.0,2.4651045192696044,21011A11-,LEPREUX,Koekelberg,21003A011,MOLENBERG,Berchem Sainte-Agathe
37587,273795,658960,5.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21017A09-,4.430835349123091,50.78688864905858,11.737865021345522,451.0,7,31.0,481.0,8,1.0,29.71611397808993,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
37211,279109,658362,5.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21017A09-,4.430835349123091,50.78688864905858,11.737865021345522,451.0,7,31.0,481.0,8,1.0,29.71611397808993,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
4586,373175,671635,2.0,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21011A01-,4.333667064913547,50.85957213018118,1.7735250901762736,451.0,7,31.0,455.0,7,35.0,4.489936937155123,21011A12-,BASILIQUE,Koekelberg,21011A01-,SAINTE-ANNE,Koekelberg
29193,172352,661289,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21017A09-,4.430835349123091,50.78688864905858,10.581878693285724,451.0,7,31.0,477.78956631211577,7,57.78956631211577,26.78956631211576,21011A01-,SAINTE-ANNE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
16058,77712,655619,,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21004E201,4.36470997981577,50.89495462292417,4.603684762849396,451.0,7,31.0,462.654898133796,7,42.65489813379594,11.65489813379594,21011A20-,PLATEAU,Koekelberg,21004E201,AVENUE JEAN DE BOLOGNE,Bruxelles
2734,418461,660038,1.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21011A30-,4.329734991477233,50.86518122930187,0.9741562924587328,451.0,7,31.0,453.0,7,33.0,2.4662184619208425,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21011A30-,ARCHERS - FOUREZ,Koekelberg
2743,424817,653234,1.0,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21011A10-,4.316091034492043,50.86358573899808,0.9741562924587328,451.0,7,31.0,453.0,7,33.0,2.4662184619208425,21011A30-,ARCHERS - FOUREZ,Koekelberg,21011A10-,PAIX (AVENUE DE LA),Koekelberg
35627,713536,287435,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,451.0,7,31.0,480.0,8,0.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
10227,372924,653240,2.0,2,W,H,4.34443529677624,21004A70-,50.83571379814244,21011A30-,4.329734991477233,50.86518122930187,3.436383115809317,451.0,7,31.0,460.0,7,40.0,8.6997040906565,,,,21011A30-,ARCHERS - FOUREZ,Koekelberg
18622,173007,672180,6.0,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21007A00-,4.317030934613188,50.81011566319405,6.213117973863817,451.0,7,31.0,467.0,7,47.0,15.729412592060296,21011A12-,BASILIQUE,Koekelberg,21007A00-,CENTRE SAINT-DENIS,Forest
31643,35244,668830,,1,H,W,21011A00-,4.3301979049661705,50.86086999769315,21017A09-,4.430835349123091,50.78688864905858,10.849785379497265,451.0,7,31.0,478.4678110873349,7,58.46781108733484,27.467811087334844,21011A00-,VANHUFFEL,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
2936,400274,166360,2.0,1,H,W,21003A342,4.295868251523131,50.85724481588614,21011A11-,4.313963310011239,50.86525004855964,1.5513947937880144,451.0,7,31.0,455.0,7,35.0,3.927581756425353,21003A342,HOGENBOS,Berchem Sainte-Agathe,21011A11-,LEPREUX,Koekelberg
38414,58480,660195,,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21017A09-,4.430835349123091,50.78688864905858,11.737865021345522,451.0,7,31.0,480.71611397808994,8,0.7161139780899362,29.71611397808993,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
33559,142630,651443,,1,H,LG,21011A30-,4.329734991477233,50.86518122930187,21017A09-,4.430835349123091,50.78688864905858,11.23816542904577,451.0,7,31.0,479.4510517191033,7,59.45105171910325,28.45105171910322,21011A30-,ARCHERS - FOUREZ,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
38275,462704,15277,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A10-,4.316091034492043,50.86358573899808,11.737865021345522,451.0,7,31.0,481.0,8,1.0,29.71611397808993,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A10-,PAIX (AVENUE DE LA),Koekelberg
9697,171987,667337,6.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21004B10-,4.369537918266525,50.84195272856981,3.367117767734458,451.0,7,31.0,460.0,7,40.0,8.524348779074579,21011A02-,JACQUET (RUE DE),Koekelberg,21004B10-,ORBAN (SQUARE),Bruxelles
9875,173176,654556,6.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21001A051,4.301530342034462,50.83564801965738,3.392500405274439,451.0,7,31.0,460.0,7,40.0,8.588608620947946,21011A20-,PLATEAU,Koekelberg,21001A051,LINDE-EST,Anderlecht
14194,340381,666052,3.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21004E82-,4.322765204877826,50.89544048021253,4.210006586749989,451.0,7,31.0,462.0,7,42.0,10.658244523417697,21011A02-,JACQUET (RUE DE),Koekelberg,21004E82-,CITE MODELE,Bruxelles
12455,77748,663288,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21004B43-,4.385894693415867,50.84896202448898,3.852574882266732,451.0,7,31.0,460.7533541323209,7,40.75335413232085,9.75335413232084,21011A01-,SAINTE-ANNE,Koekelberg,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles
29565,35343,661751,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21017A09-,4.430835349123091,50.78688864905858,10.581878693285724,451.0,7,31.0,477.78956631211577,7,57.78956631211577,26.78956631211576,21011A01-,SAINTE-ANNE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
33687,714017,288049,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A30-,4.329734991477233,50.86518122930187,11.23816542904577,451.0,7,31.0,479.0,7,59.0,28.45105171910322,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A30-,ARCHERS - FOUREZ,Koekelberg
37326,272342,660120,5.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21017A09-,4.430835349123091,50.78688864905858,11.737865021345522,451.0,7,31.0,481.0,8,1.0,29.71611397808993,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
4660,171232,668511,6.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21004A83-,4.352790978237283,50.85363135995822,1.7789890387867986,451.0,7,31.0,456.0,7,36.0,4.503769718447591,21011A00-,VANHUFFEL,Koekelberg,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,Bruxelles
28414,712035,285548,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,451.0,7,31.0,478.0,7,58.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
3891,260046,663665,5.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21014A3MJ,4.357807332691934,50.85791858242146,1.704888780055101,451.0,7,31.0,455.0,7,35.0,4.316174126721775,21011A01-,SAINTE-ANNE,Koekelberg,21014A3MJ,MANHATTAN,Saint-Josse-ten-Noode
10495,327359,662634,5.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21001A051,4.301530342034462,50.83564801965738,3.489273797999996,451.0,7,31.0,460.0,7,40.0,8.833604551898723,21011A01-,SAINTE-ANNE,Koekelberg,21001A051,LINDE-EST,Anderlecht
34865,712620,286294,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,452.0,7,32.0,481.0,8,1.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
31952,270213,669344,5.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21017A09-,4.430835349123091,50.78688864905858,10.849785379497265,452.0,7,32.0,479.0,7,59.0,27.467811087334848,21011A00-,VANHUFFEL,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
36856,295570,654688,5.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21017A09-,4.430835349123091,50.78688864905858,11.344410050156116,452.0,7,32.0,481.0,8,1.0,28.720025443433205,21011A20-,PLATEAU,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
40477,213318,671296,,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21017A09-,4.430835349123091,50.78688864905858,12.192244985819327,452.0,7,32.0,482.8664430020742,8,2.86644300207422,30.86644300207425,21011A12-,BASILIQUE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
40693,456149,6910,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A12-,4.31042420112006,50.86581800235184,12.192244985819327,452.0,7,32.0,483.0,8,3.0,30.86644300207425,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A12-,BASILIQUE,Koekelberg
22650,113847,671484,,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21004F9MJ,4.395568126060047,50.906833131776,7.517220973236662,452.0,7,32.0,471.0309391727511,7,51.03093917275106,19.030939172751044,21011A12-,BASILIQUE,Koekelberg,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
30293,463268,16011,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A02-,4.328660488569909,50.85777410263506,10.663578463083644,452.0,7,32.0,479.0,7,59.0,26.99640117236365,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A02-,JACQUET (RUE DE),Koekelberg
5771,373193,669975,2.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21012A26-,4.306507731742313,50.85191174095143,1.939028677095619,452.0,7,32.0,457.0,7,37.0,4.9089333597357445,21011A00-,VANHUFFEL,Koekelberg,21012A26-,MACHTENS-NORD,Molenbeek Saint-Jean
30538,463235,15966,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A02-,4.328660488569909,50.85777410263506,10.663578463083644,452.0,7,32.0,479.0,7,59.0,26.99640117236365,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A02-,JACQUET (RUE DE),Koekelberg
39819,297359,671466,5.0,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21017A09-,4.430835349123091,50.78688864905858,12.192244985819327,452.0,7,32.0,483.0,8,3.0,30.86644300207425,21011A12-,BASILIQUE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
708,14925,662901,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21012A03-,4.335564234589096,50.85189739480931,0.8639908968630975,452.0,7,32.0,454.1873187262357,7,34.187318726235674,2.18731872623569,21011A01-,SAINTE-ANNE,Koekelberg,21012A03-,RANSFORT,Molenbeek Saint-Jean
30308,463271,16015,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A02-,4.328660488569909,50.85777410263506,10.663578463083644,452.0,7,32.0,479.0,7,59.0,26.99640117236365,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A02-,JACQUET (RUE DE),Koekelberg
2201,403959,661695,2.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21012A54-,4.321043770528306,50.85662673121097,0.944931757285555,452.0,7,32.0,454.0,7,34.0,2.392232296925456,21011A01-,SAINTE-ANNE,Koekelberg,21012A54-,DELHAIZE,Molenbeek Saint-Jean
18545,21120,662897,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21009A2MJ,4.39693703100213,50.82080474752463,6.192253186293076,452.0,7,32.0,467.6765903450458,7,47.67659034504578,15.676590345045764,21011A01-,SAINTE-ANNE,Koekelberg,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles
10896,252801,652116,5.0,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21004A13-,4.358262879456253,50.83879577933104,3.55338187016933,452.0,7,32.0,461.0,7,41.0,8.995903468783114,21011A30-,ARCHERS - FOUREZ,Koekelberg,21004A13-,PETIT SABLON,Bruxelles
14031,173460,657353,6.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21009A051,4.363574347994738,50.83557584505881,4.157236170611965,452.0,7,32.0,463.0,7,43.0,10.524648533194847,21011A20-,PLATEAU,Koekelberg,21009A051,SAINT-BONIFACE,Ixelles
19124,56751,658489,,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21005A12-,4.387326927749058,50.8280367496772,6.376916315619682,452.0,7,32.0,468.14409193827765,7,48.14409193827765,16.144091938277676,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21005A12-,SAINT-ANTOINE,Etterbeek
28685,463167,15876,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,452.0,7,32.0,479.0,7,59.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
39996,712456,286073,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A12-,4.31042420112006,50.86581800235184,12.192244985819327,452.0,7,32.0,483.0,8,3.0,30.86644300207425,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A12-,BASILIQUE,Koekelberg
24257,123427,793524,,2,W,L,21018A01-,4.434310338747335,50.84216919919301,21011A29-,4.322739895303542,50.86517401550238,8.241730313636278,452.0,7,32.0,472.8651400345222,7,52.8651400345222,20.865140034522224,21018A01-,SAINT-LAMBERT,Woluwe Saint-Lambert,21011A29-,PARC ELISABETH,Koekelberg
3328,16531,722301,,4,W,H,21011A00-,4.3301979049661705,50.86086999769315,21012A20-,4.316943694909823,50.84910525266326,1.605794617160604,452.0,7,31.951599566486493,456.0169023947412,7,36.01690239474118,4.065302828254693,21011A00-,VANHUFFEL,Koekelberg,21012A20-,BAECK,Molenbeek Saint-Jean
31333,300659,669198,5.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21017A09-,4.430835349123091,50.78688864905858,10.849785379497265,452.0,7,32.0,479.0,7,59.0,27.467811087334848,21011A00-,VANHUFFEL,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
28201,462861,15477,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,452.0,7,32.0,479.0,7,59.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
27342,107296,15557,,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,452.0,7,32.0,478.78956631211577,7,58.78956631211577,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
40128,712511,286146,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A12-,4.31042420112006,50.86581800235184,12.192244985819327,452.0,7,32.0,483.0,8,3.0,30.86644300207425,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A12-,BASILIQUE,Koekelberg
18903,172557,650401,6.0,1,H,W,21011A11-,4.313963310011239,50.86525004855964,21001C5MA,4.268182811421767,50.81666432213198,6.28848775760162,452.0,7,32.0,468.0,7,48.0,15.92022217114334,21011A11-,LEPREUX,Koekelberg,21001C5MA,MEYLEMEERSCH,Anderlecht
33346,273697,651952,5.0,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21017A09-,4.430835349123091,50.78688864905858,11.23816542904577,452.0,7,32.0,480.0,8,0.0,28.45105171910322,21011A30-,ARCHERS - FOUREZ,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
19969,171485,661690,6.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21001C5MA,4.268182811421767,50.81666432213198,6.62844794347467,452.0,7,32.0,469.0,7,49.0,16.78088086955613,21011A01-,SAINTE-ANNE,Koekelberg,21001C5MA,MEYLEMEERSCH,Anderlecht
37443,183282,660049,,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21017A09-,4.430835349123091,50.78688864905858,11.737865021345522,452.0,7,32.0,481.71611397808994,8,1.7161139780899362,29.71611397808993,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
35276,713270,287105,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,452.0,7,32.0,481.0,8,1.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
7550,313276,655585,5.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21001B25-,4.326212974828699,50.835856653246,3.016354597744923,452.0,7,32.0,460.0,7,40.0,7.636340753784616,21011A20-,PLATEAU,Koekelberg,21001B25-,REVISION-NORD,Anderlecht
40524,49384,672064,6.0,2,W,H,4.430835349123091,21017A09-,50.78688864905858,21011A12-,4.31042420112006,50.86581800235184,12.192244985819327,452.0,7,32.0,483.0,8,3.0,30.86644300207425,,,,21011A12-,BASILIQUE,Koekelberg
16582,248355,663915,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21004E222,4.355767210102424,50.89938698219068,4.692346538201747,452.0,7,32.0,463.8793583245614,7,43.8793583245614,11.879358324561386,21011A01-,SAINTE-ANNE,Koekelberg,21004E222,MUTSAARD (AVENUE),Bruxelles
40694,712521,286157,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A12-,4.31042420112006,50.86581800235184,12.192244985819327,452.0,7,32.0,483.0,8,3.0,30.86644300207425,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A12-,BASILIQUE,Koekelberg
3477,171612,661961,6.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21004E73-,4.345718996437867,50.87235086530541,1.654125042453627,452.0,7,32.0,456.0,7,36.0,4.187658335325637,21011A01-,SAINTE-ANNE,Koekelberg,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,Bruxelles
50,403927,669670,2.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21012A72-,4.341106402416507,50.85856499373175,0.8076662388495994,452.0,7,32.0,454.0,7,34.0,2.044724655315441,21011A00-,VANHUFFEL,Koekelberg,21012A72-,LAVALLEE,Molenbeek Saint-Jean
35042,52130,656469,,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21017A09-,4.430835349123091,50.78688864905858,11.344410050156116,452.0,7,32.0,480.7200254434332,8,0.720025443433201,28.720025443433205,21011A20-,PLATEAU,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
39747,35514,670964,,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21017A09-,4.430835349123091,50.78688864905858,12.192244985819327,452.0,7,32.0,482.8664430020742,8,2.86644300207422,30.86644300207425,21011A12-,BASILIQUE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
36448,712962,286718,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,452.0,7,32.0,481.0,8,1.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
36744,304200,655698,5.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21017A09-,4.430835349123091,50.78688864905858,11.344410050156116,452.0,7,32.0,481.0,8,1.0,28.720025443433205,21011A20-,PLATEAU,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
36002,712920,286663,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,452.0,7,32.0,481.0,8,1.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
8361,55660,669589,,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21004A13-,4.358262879456253,50.83879577933104,3.1484777999198097,452.0,7,32.0,459.9708298732147,7,39.97082987321471,7.970829873214709,21011A00-,VANHUFFEL,Koekelberg,21004A13-,PETIT SABLON,Bruxelles
24635,108032,131016,6.0,1,H,W,21002A511,4.410796230072658,50.81665389361687,21011A10-,4.316091034492043,50.86358573899808,8.455838659799545,452.0,7,32.0,473.0,7,53.0,21.40718648050517,21002A511,INVALIDES (BOULEVARD DES),Auderghem,21011A10-,PAIX (AVENUE DE LA),Koekelberg
27707,463061,15735,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,452.0,7,32.0,479.0,7,59.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
34849,712633,286313,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,452.0,7,32.0,481.0,8,1.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
5324,250155,653318,5.0,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21004A23-,4.342348484343538,50.85032673183791,1.874654557170428,452.0,7,32.0,457.0,7,37.0,4.745960904228932,21011A30-,ARCHERS - FOUREZ,Koekelberg,21004A23-,NOUVEAU MARCHE AU GRAIN,Bruxelles
25831,19287,1172433,,1,H,W,21018A87-,4.452122702791588,50.85133140603514,21011A29-,4.322739895303542,50.86517401550238,9.213892788181198,452.0,7,32.0,475.3263108561549,7,55.32631085615492,23.326310856154933,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,21011A29-,PARC ELISABETH,Koekelberg
