,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
23775,21018A82-,MARIE LA MISERABLE,1170840,18,0,male,child,636821,1,couple_with_child,21018A82-,Woluwe Saint-Lambert,21018A82-,MARIE LA MISERABLE,Woluwe Saint-Lambert,6,Worker
23778,21018A83-,KLAKKEDELLE,1171881,18,0,male,parent,637380,1,couple_with_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23781,21018A83-,KLAKKEDELLE,1171920,18,0,male,parent,637397,2,couple_no_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23787,21018A83-,KLAKKEDELLE,1171940,18,0,male,parent,637406,1,couple_with_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23788,21018A83-,KLAKKEDELLE,1171947,18,1,female,parent,637410,1,couple_with_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23789,21018A83-,KLAKKEDELLE,1171951,18,1,female,parent,637411,1,couple_with_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23790,21018A83-,KLAKKEDELLE,1171953,18,1,female,parent,637412,2,couple_no_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23791,21018A83-,KLAKKEDELLE,1171955,18,1,female,parent,637413,3,single,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23792,21018A83-,KLAKKEDELLE,1171956,18,1,female,parent,637414,3,single,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23793,21018A83-,KLAKKEDELLE,1171964,18,0,male,parent,637418,1,couple_with_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23798,21018A83-,KLAKKEDELLE,1171368,18,1,female,child,637142,1,couple_with_child,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,6,Worker
23821,21018A87-,SAINT-LUC,1172796,18,1,female,parent,638055,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23822,21018A87-,SAINT-LUC,1172797,18,1,female,parent,638056,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23823,21018A87-,SAINT-LUC,1172798,18,1,female,parent,638057,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23824,21018A87-,SAINT-LUC,1172799,18,1,female,parent,638058,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23825,21018A87-,SAINT-LUC,1172800,18,1,female,parent,638059,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23826,21018A87-,SAINT-LUC,1172801,18,1,female,parent,638060,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23827,21018A87-,SAINT-LUC,1172802,18,1,female,parent,638061,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23828,21018A87-,SAINT-LUC,1172803,18,1,female,parent,638062,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23829,21018A87-,SAINT-LUC,1172804,18,1,female,parent,638063,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23830,21018A87-,SAINT-LUC,1172805,18,1,female,parent,638064,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23831,21018A87-,SAINT-LUC,1172806,18,1,female,parent,638065,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23832,21018A87-,SAINT-LUC,1172807,18,1,female,parent,638066,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23833,21018A87-,SAINT-LUC,1172808,18,1,female,parent,638067,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23834,21018A87-,SAINT-LUC,1172810,18,1,female,parent,638069,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23835,21018A87-,SAINT-LUC,1172811,18,1,female,parent,638070,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23836,21018A87-,SAINT-LUC,1172812,18,1,female,parent,638071,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23837,21018A87-,SAINT-LUC,1172813,18,1,female,parent,638072,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23860,21018A87-,SAINT-LUC,1173154,18,0,male,parent,638413,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23861,21018A87-,SAINT-LUC,1173155,18,0,male,parent,638414,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23862,21018A87-,SAINT-LUC,1173156,18,0,male,parent,638415,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23864,21018A87-,SAINT-LUC,1173158,18,0,male,parent,638417,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23865,21018A87-,SAINT-LUC,1173159,18,0,male,parent,638418,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23866,21018A87-,SAINT-LUC,1173160,18,0,male,parent,638419,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23867,21018A87-,SAINT-LUC,1173161,18,0,male,parent,638420,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23869,21018A87-,SAINT-LUC,1173163,18,0,male,parent,638422,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23870,21018A87-,SAINT-LUC,1173164,18,0,male,parent,638423,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23871,21018A87-,SAINT-LUC,1173165,18,0,male,parent,638424,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23872,21018A87-,SAINT-LUC,1173166,18,0,male,parent,638425,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23873,21018A87-,SAINT-LUC,1173167,18,0,male,parent,638426,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23874,21018A87-,SAINT-LUC,1173168,18,0,male,parent,638427,3,single,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23876,21018A87-,SAINT-LUC,1172461,18,1,female,child,637792,1,couple_with_child,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,6,Worker
23877,21018A3MJ,GULLEDELLE,1176198,18,0,male,parent,639877,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23878,21018A3MJ,GULLEDELLE,1176210,18,0,male,parent,639880,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23879,21018A3MJ,GULLEDELLE,1176283,18,0,male,parent,639905,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23895,21018A3MJ,GULLEDELLE,1176546,18,1,female,parent,640027,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23896,21018A3MJ,GULLEDELLE,1176547,18,0,male,parent,640027,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23897,21018A3MJ,GULLEDELLE,1176548,18,1,female,parent,640028,2,couple_no_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23898,21018A3MJ,GULLEDELLE,1176549,18,0,male,parent,640028,2,couple_no_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23900,21018A3MJ,GULLEDELLE,1176551,18,0,male,parent,640029,2,couple_no_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23901,21018A3MJ,GULLEDELLE,1176552,18,1,female,parent,640030,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23902,21018A3MJ,GULLEDELLE,1176553,18,1,female,parent,640031,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23903,21018A3MJ,GULLEDELLE,1176554,18,1,female,parent,640032,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23904,21018A3MJ,GULLEDELLE,1176556,18,1,female,parent,640034,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23914,21018A3MJ,GULLEDELLE,1176998,18,0,male,parent,640470,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23915,21018A3MJ,GULLEDELLE,1176999,18,0,male,parent,640471,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23916,21018A3MJ,GULLEDELLE,1177000,18,0,male,parent,640472,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23917,21018A3MJ,GULLEDELLE,1177001,18,0,male,parent,640473,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23918,21018A3MJ,GULLEDELLE,1177002,18,0,male,parent,640474,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23919,21018A3MJ,GULLEDELLE,1177003,18,0,male,parent,640475,3,single,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23926,21018A3MJ,GULLEDELLE,1174423,18,1,female,child,639144,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23929,21018A3MJ,GULLEDELLE,1174470,18,1,female,child,639167,4,single_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23937,21018A3MJ,GULLEDELLE,1174918,18,1,female,child,639348,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23945,21018A3MJ,GULLEDELLE,1175339,18,1,female,child,639524,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23946,21018A3MJ,GULLEDELLE,1175450,18,1,female,child,639575,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23948,21018A3MJ,GULLEDELLE,1175520,18,0,male,child,639604,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23949,21018A3MJ,GULLEDELLE,1175532,18,0,male,child,639607,1,couple_with_child,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,6,Worker
23963,21019A231,KELLE,1178495,18,1,female,parent,641233,1,couple_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23964,21019A231,KELLE,1178497,18,1,female,parent,641234,1,couple_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23965,21019A231,KELLE,1178498,18,0,male,parent,641234,1,couple_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23966,21019A231,KELLE,1178499,18,1,female,parent,641235,2,couple_no_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23967,21019A231,KELLE,1178500,18,0,male,parent,641235,2,couple_no_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23968,21019A231,KELLE,1178501,18,1,female,parent,641236,3,single,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23969,21019A231,KELLE,1178628,18,0,male,parent,641357,3,single,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23971,21019A231,KELLE,1177654,18,0,male,child,640917,4,single_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23972,21019A231,KELLE,1177720,18,0,male,child,640941,1,couple_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23975,21019A231,KELLE,1177822,18,1,female,child,640979,1,couple_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23977,21019A231,KELLE,1177925,18,0,male,child,641014,1,couple_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23983,21019A231,KELLE,1178113,18,1,female,child,641084,1,couple_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23984,21019A231,KELLE,1178130,18,0,male,child,641090,4,single_with_child,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,6,Worker
23990,21019A242,VENELLES,1179643,18,0,male,parent,641893,1,couple_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
23995,21019A242,VENELLES,1179660,18,1,female,parent,641905,1,couple_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
23996,21019A242,VENELLES,1179662,18,1,female,parent,641906,1,couple_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
23997,21019A242,VENELLES,1179666,18,1,female,parent,641908,3,single,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
24000,21019A242,VENELLES,1179676,18,0,male,parent,641914,1,couple_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
24001,21019A242,VENELLES,1179678,18,0,male,parent,641915,1,couple_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
24004,21019A242,VENELLES,1179828,18,0,male,parent,642064,3,single,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
24005,21019A242,VENELLES,1178932,18,1,female,child,641553,4,single_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
24007,21019A242,VENELLES,1179183,18,0,male,child,641676,1,couple_with_child,21019A242,Woluwe Saint-Pierre,21019A242,VENELLES,Woluwe Saint-Pierre,6,Worker
24025,21019A252,MONTGOLFIER,1180868,18,1,female,parent,642580,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24026,21019A252,MONTGOLFIER,1180870,18,1,female,parent,642581,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24027,21019A252,MONTGOLFIER,1180871,18,0,male,parent,642581,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24029,21019A252,MONTGOLFIER,1180873,18,0,male,parent,642582,2,couple_no_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24030,21019A252,MONTGOLFIER,1180874,18,1,female,parent,642583,3,single,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24032,21019A252,MONTGOLFIER,1180886,18,0,male,parent,642590,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24035,21019A252,MONTGOLFIER,1181042,18,0,male,parent,642705,5,colloc,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24037,21019A252,MONTGOLFIER,1180208,18,1,female,child,642315,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24041,21019A252,MONTGOLFIER,1180307,18,0,male,child,642361,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24042,21019A252,MONTGOLFIER,1180312,18,1,female,child,642362,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24044,21019A252,MONTGOLFIER,1180424,18,1,female,child,642410,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24045,21019A252,MONTGOLFIER,1180511,18,0,male,child,642445,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24046,21019A252,MONTGOLFIER,1180531,18,1,female,child,642452,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24050,21019A252,MONTGOLFIER,1180657,18,1,female,child,642500,1,couple_with_child,21019A252,Woluwe Saint-Pierre,21019A252,MONTGOLFIER,Woluwe Saint-Pierre,6,Worker
24061,21019A131,KONKEL,1182726,18,0,male,parent,643544,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24079,21019A131,KONKEL,1182863,18,0,male,parent,643596,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24080,21019A131,KONKEL,1182864,18,1,female,parent,643597,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24081,21019A131,KONKEL,1182867,18,0,male,parent,643598,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24082,21019A131,KONKEL,1182868,18,1,female,parent,643599,2,couple_no_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24083,21019A131,KONKEL,1182869,18,0,male,parent,643599,2,couple_no_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24084,21019A131,KONKEL,1182870,18,1,female,parent,643600,2,couple_no_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24085,21019A131,KONKEL,1182871,18,0,male,parent,643600,2,couple_no_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24086,21019A131,KONKEL,1182872,18,1,female,parent,643601,3,single,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24089,21019A131,KONKEL,1181704,18,0,male,child,643161,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24090,21019A131,KONKEL,1181705,18,1,female,child,643161,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24093,21019A131,KONKEL,1181808,18,0,male,child,643201,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24096,21019A131,KONKEL,1181920,18,0,male,child,643244,4,single_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24097,21019A131,KONKEL,1181978,18,1,female,child,643266,4,single_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24102,21019A131,KONKEL,1182170,18,0,male,child,643337,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24104,21019A131,KONKEL,1182207,18,1,female,child,643354,4,single_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24106,21019A131,KONKEL,1182268,18,0,male,child,643377,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24110,21019A131,KONKEL,1182349,18,0,male,child,643409,4,single_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24111,21019A131,KONKEL,1182381,18,0,male,child,643421,1,couple_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24113,21019A131,KONKEL,1182435,18,1,female,child,643442,4,single_with_child,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,6,Worker
24117,21019A12-,ESCRIME (AVENUE DE L'),1183754,18,0,male,parent,644106,1,couple_with_child,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24119,21019A12-,ESCRIME (AVENUE DE L'),1183761,18,1,female,parent,644110,1,couple_with_child,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24120,21019A12-,ESCRIME (AVENUE DE L'),1183763,18,1,female,parent,644111,2,couple_no_child,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24122,21019A12-,ESCRIME (AVENUE DE L'),1183768,18,0,male,parent,644113,2,couple_no_child,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24123,21019A12-,ESCRIME (AVENUE DE L'),1183828,18,0,male,parent,644155,5,colloc,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24124,21019A12-,ESCRIME (AVENUE DE L'),1183829,18,0,male,parent,644155,5,colloc,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24130,21019A45-,HELICE (AVENUE DE L'),1184637,18,0,male,parent,644553,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24132,21019A45-,HELICE (AVENUE DE L'),1184648,18,0,male,parent,644559,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24138,21019A45-,HELICE (AVENUE DE L'),1184662,18,1,female,parent,644568,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24139,21019A45-,HELICE (AVENUE DE L'),1184664,18,1,female,parent,644569,2,couple_no_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24142,21019A45-,HELICE (AVENUE DE L'),1184063,18,1,female,child,644343,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24144,21019A45-,HELICE (AVENUE DE L'),1184143,18,0,male,child,644380,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24149,21019A45-,HELICE (AVENUE DE L'),1184295,18,0,male,child,644436,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24151,21019A45-,HELICE (AVENUE DE L'),1184314,18,1,female,child,644442,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24155,21019A45-,HELICE (AVENUE DE L'),1184451,18,0,male,child,644491,1,couple_with_child,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,6,Worker
24159,21019A52-,DUC (RUE),1185958,18,0,male,parent,645301,1,couple_with_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,6,Worker
24167,21019A52-,DUC (RUE),1186044,18,1,female,parent,645346,1,couple_with_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,6,Worker
24168,21019A52-,DUC (RUE),1186046,18,1,female,parent,645347,2,couple_no_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,6,Worker
24169,21019A52-,DUC (RUE),1186048,18,1,female,parent,645348,3,single,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,6,Worker
24170,21019A52-,DUC (RUE),1186049,18,1,female,parent,645349,3,single,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,6,Worker
24176,21019A52-,DUC (RUE),1185093,18,0,male,child,644914,1,couple_with_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,6,Worker
24180,21019A52-,DUC (RUE),1185261,18,1,female,child,644993,1,couple_with_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,6,Worker
