,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune
767244,21012A141,INDEPENDANCE,767513,18,1,female,parent,418628,6,collectif,21012A141,Molenbeek Saint-Jean
767245,21012A141,INDEPENDANCE,767514,18,1,female,parent,418629,6,collectif,21012A141,Molenbeek Saint-Jean
767246,21012A141,INDEPENDANCE,767515,18,1,female,parent,418630,6,collectif,21012A141,Molenbeek Saint-Jean
767417,21012A141,INDEPENDANCE,767687,20,0,male,parent,418802,6,collectif,21012A141,Molenbeek Saint-Jean
767418,21012A141,INDEPENDANCE,767688,20,0,male,parent,418803,6,collectif,21012A141,Molenbeek Saint-Jean
767419,21012A141,INDEPENDANCE,767689,20,0,male,parent,418804,6,collectif,21012A141,Molenbeek Saint-Jean
767420,21012A141,INDEPENDANCE,767690,20,0,male,parent,418805,6,collectif,21012A141,Molenbeek Saint-Jean
767421,21012A141,INDEPENDANCE,767691,20,0,male,parent,418806,6,collectif,21012A141,Molenbeek Saint-Jean
767422,21012A141,INDEPENDANCE,767692,20,0,male,parent,418807,6,collectif,21012A141,Molenbeek Saint-Jean
769160,21012A03-,RANSFORT,769432,20,1,female,parent,419607,6,collectif,21012A03-,Molenbeek Saint-Jean
769161,21012A03-,RANSFORT,769433,20,1,female,parent,419608,6,collectif,21012A03-,Molenbeek Saint-Jean
769162,21012A03-,RANSFORT,769434,20,1,female,parent,419609,6,collectif,21012A03-,Molenbeek Saint-Jean
769163,21012A03-,RANSFORT,769435,20,1,female,parent,419610,6,collectif,21012A03-,Molenbeek Saint-Jean
769164,21012A03-,RANSFORT,769436,20,1,female,parent,419611,6,collectif,21012A03-,Molenbeek Saint-Jean
769165,21012A03-,RANSFORT,769437,19,1,female,parent,419612,6,collectif,21012A03-,Molenbeek Saint-Jean
769166,21012A03-,RANSFORT,769438,19,1,female,parent,419613,6,collectif,21012A03-,Molenbeek Saint-Jean
769167,21012A03-,RANSFORT,769439,19,1,female,parent,419614,6,collectif,21012A03-,Molenbeek Saint-Jean
769168,21012A03-,RANSFORT,769440,19,1,female,parent,419615,6,collectif,21012A03-,Molenbeek Saint-Jean
769169,21012A03-,RANSFORT,769441,19,1,female,parent,419616,6,collectif,21012A03-,Molenbeek Saint-Jean
769170,21012A03-,RANSFORT,769442,18,1,female,parent,419617,6,collectif,21012A03-,Molenbeek Saint-Jean
769171,21012A03-,RANSFORT,769443,18,1,female,parent,419618,6,collectif,21012A03-,Molenbeek Saint-Jean
769172,21012A03-,RANSFORT,769444,18,1,female,parent,419619,6,collectif,21012A03-,Molenbeek Saint-Jean
769173,21012A03-,RANSFORT,769445,18,1,female,parent,419620,6,collectif,21012A03-,Molenbeek Saint-Jean
769174,21012A03-,RANSFORT,769446,18,1,female,parent,419621,6,collectif,21012A03-,Molenbeek Saint-Jean
769175,21012A03-,RANSFORT,769447,18,1,female,parent,419622,6,collectif,21012A03-,Molenbeek Saint-Jean
769176,21012A03-,RANSFORT,769448,18,1,female,parent,419623,6,collectif,21012A03-,Molenbeek Saint-Jean
769367,21012A03-,RANSFORT,769640,20,0,male,parent,419815,6,collectif,21012A03-,Molenbeek Saint-Jean
769368,21012A03-,RANSFORT,769641,20,0,male,parent,419816,6,collectif,21012A03-,Molenbeek Saint-Jean
769369,21012A03-,RANSFORT,769642,20,0,male,parent,419817,6,collectif,21012A03-,Molenbeek Saint-Jean
769370,21012A03-,RANSFORT,769643,20,0,male,parent,419818,6,collectif,21012A03-,Molenbeek Saint-Jean
769371,21012A03-,RANSFORT,769644,20,0,male,parent,419819,6,collectif,21012A03-,Molenbeek Saint-Jean
769372,21012A03-,RANSFORT,769645,20,0,male,parent,419820,6,collectif,21012A03-,Molenbeek Saint-Jean
769373,21012A03-,RANSFORT,769646,19,0,male,parent,419821,6,collectif,21012A03-,Molenbeek Saint-Jean
769374,21012A03-,RANSFORT,769647,19,0,male,parent,419822,6,collectif,21012A03-,Molenbeek Saint-Jean
769375,21012A03-,RANSFORT,769648,19,0,male,parent,419823,6,collectif,21012A03-,Molenbeek Saint-Jean
769376,21012A03-,RANSFORT,769649,19,0,male,parent,419824,6,collectif,21012A03-,Molenbeek Saint-Jean
769377,21012A03-,RANSFORT,769650,18,0,male,parent,419825,6,collectif,21012A03-,Molenbeek Saint-Jean
769378,21012A03-,RANSFORT,769651,18,0,male,parent,419826,6,collectif,21012A03-,Molenbeek Saint-Jean
769379,21012A03-,RANSFORT,769652,18,0,male,parent,419827,6,collectif,21012A03-,Molenbeek Saint-Jean
769380,21012A03-,RANSFORT,769653,18,0,male,parent,419828,6,collectif,21012A03-,Molenbeek Saint-Jean
769381,21012A03-,RANSFORT,769654,18,0,male,parent,419829,6,collectif,21012A03-,Molenbeek Saint-Jean
769382,21012A03-,RANSFORT,769655,18,0,male,parent,419830,6,collectif,21012A03-,Molenbeek Saint-Jean
769383,21012A03-,RANSFORT,769656,18,0,male,parent,419831,6,collectif,21012A03-,Molenbeek Saint-Jean
769384,21012A03-,RANSFORT,769657,18,0,male,parent,419832,6,collectif,21012A03-,Molenbeek Saint-Jean
770856,21012A11-,INDUSTRIE,771132,19,0,male,parent,420643,6,collectif,21012A11-,Molenbeek Saint-Jean
770857,21012A11-,INDUSTRIE,771133,18,0,male,parent,420644,6,collectif,21012A11-,Molenbeek Saint-Jean
770858,21012A11-,INDUSTRIE,771134,18,0,male,parent,420645,6,collectif,21012A11-,Molenbeek Saint-Jean
770859,21012A11-,INDUSTRIE,771135,18,0,male,parent,420646,6,collectif,21012A11-,Molenbeek Saint-Jean
770860,21012A11-,INDUSTRIE,771136,18,0,male,parent,420647,6,collectif,21012A11-,Molenbeek Saint-Jean
771701,21012A02-,BRUNFAUT (QUARTIER),771977,19,1,female,parent,421099,6,collectif,21012A02-,Molenbeek Saint-Jean
771702,21012A02-,BRUNFAUT (QUARTIER),771978,19,1,female,parent,421100,6,collectif,21012A02-,Molenbeek Saint-Jean
771703,21012A02-,BRUNFAUT (QUARTIER),771979,19,1,female,parent,421101,6,collectif,21012A02-,Molenbeek Saint-Jean
771704,21012A02-,BRUNFAUT (QUARTIER),771980,19,1,female,parent,421102,6,collectif,21012A02-,Molenbeek Saint-Jean
771705,21012A02-,BRUNFAUT (QUARTIER),771981,19,1,female,parent,421103,6,collectif,21012A02-,Molenbeek Saint-Jean
771706,21012A02-,BRUNFAUT (QUARTIER),771982,19,1,female,parent,421104,6,collectif,21012A02-,Molenbeek Saint-Jean
771707,21012A02-,BRUNFAUT (QUARTIER),771983,19,1,female,parent,421105,6,collectif,21012A02-,Molenbeek Saint-Jean
771708,21012A02-,BRUNFAUT (QUARTIER),771984,18,1,female,parent,421106,6,collectif,21012A02-,Molenbeek Saint-Jean
771709,21012A02-,BRUNFAUT (QUARTIER),771985,18,1,female,parent,421107,6,collectif,21012A02-,Molenbeek Saint-Jean
771710,21012A02-,BRUNFAUT (QUARTIER),771986,18,1,female,parent,421108,6,collectif,21012A02-,Molenbeek Saint-Jean
771711,21012A02-,BRUNFAUT (QUARTIER),771987,18,1,female,parent,421109,6,collectif,21012A02-,Molenbeek Saint-Jean
771712,21012A02-,BRUNFAUT (QUARTIER),771988,18,1,female,parent,421110,6,collectif,21012A02-,Molenbeek Saint-Jean
771829,21012A02-,BRUNFAUT (QUARTIER),772107,20,0,male,parent,421229,6,collectif,21012A02-,Molenbeek Saint-Jean
771830,21012A02-,BRUNFAUT (QUARTIER),772108,20,0,male,parent,421230,6,collectif,21012A02-,Molenbeek Saint-Jean
771831,21012A02-,BRUNFAUT (QUARTIER),772109,20,0,male,parent,421231,6,collectif,21012A02-,Molenbeek Saint-Jean
771832,21012A02-,BRUNFAUT (QUARTIER),772110,20,0,male,parent,421232,6,collectif,21012A02-,Molenbeek Saint-Jean
771833,21012A02-,BRUNFAUT (QUARTIER),772111,18,0,male,parent,421233,6,collectif,21012A02-,Molenbeek Saint-Jean
772991,21012A011,CANAL-SUD,773270,19,1,female,parent,421770,6,collectif,21012A011,Molenbeek Saint-Jean
772992,21012A011,CANAL-SUD,773271,19,1,female,parent,421771,6,collectif,21012A011,Molenbeek Saint-Jean
772993,21012A011,CANAL-SUD,773272,19,1,female,parent,421772,6,collectif,21012A011,Molenbeek Saint-Jean
773120,21012A011,CANAL-SUD,773399,20,0,male,parent,421899,6,collectif,21012A011,Molenbeek Saint-Jean
773121,21012A011,CANAL-SUD,773400,20,0,male,parent,421900,6,collectif,21012A011,Molenbeek Saint-Jean
773122,21012A011,CANAL-SUD,773401,20,0,male,parent,421901,6,collectif,21012A011,Molenbeek Saint-Jean
773123,21012A011,CANAL-SUD,773402,20,0,male,parent,421902,6,collectif,21012A011,Molenbeek Saint-Jean
773124,21012A011,CANAL-SUD,773403,19,0,male,parent,421903,6,collectif,21012A011,Molenbeek Saint-Jean
773125,21012A011,CANAL-SUD,773404,19,0,male,parent,421904,6,collectif,21012A011,Molenbeek Saint-Jean
773126,21012A011,CANAL-SUD,773405,19,0,male,parent,421905,6,collectif,21012A011,Molenbeek Saint-Jean
783035,21013A121,GUILLAUME TELL-SUD,783318,18,1,female,parent,427218,6,collectif,21013A121,Saint-Gilles
783109,21013A121,GUILLAUME TELL-SUD,783392,19,0,male,parent,427292,6,collectif,21013A121,Saint-Gilles
783110,21013A121,GUILLAUME TELL-SUD,783393,19,0,male,parent,427293,6,collectif,21013A121,Saint-Gilles
798254,21013A252,DANEMARK (RUE DE),798540,19,1,female,parent,435539,6,collectif,21013A252,Saint-Gilles
798255,21013A252,DANEMARK (RUE DE),798541,19,1,female,parent,435540,6,collectif,21013A252,Saint-Gilles
798256,21013A252,DANEMARK (RUE DE),798542,19,1,female,parent,435541,6,collectif,21013A252,Saint-Gilles
798257,21013A252,DANEMARK (RUE DE),798543,18,1,female,parent,435542,6,collectif,21013A252,Saint-Gilles
798258,21013A252,DANEMARK (RUE DE),798544,18,1,female,parent,435543,6,collectif,21013A252,Saint-Gilles
803914,21013A612,JAMAR,804202,20,1,female,parent,439062,6,collectif,21013A612,Saint-Gilles
803915,21013A612,JAMAR,804203,18,1,female,parent,439063,6,collectif,21013A612,Saint-Gilles
828509,21013A51-,TOISON D'OR (AVENUE),828799,18,1,female,parent,453815,6,collectif,21013A51-,Saint-Gilles
828510,21013A51-,TOISON D'OR (AVENUE),828800,18,1,female,parent,453816,6,collectif,21013A51-,Saint-Gilles
828511,21013A51-,TOISON D'OR (AVENUE),828801,18,1,female,parent,453817,6,collectif,21013A51-,Saint-Gilles
835381,21014A14-,PRAIRIE,835673,19,1,female,parent,457717,6,collectif,21014A14-,Saint-Josse-ten-Noode
839407,21014A41-,BOSSUET,839702,19,1,female,parent,459581,6,collectif,21014A41-,Saint-Josse-ten-Noode
839408,21014A41-,BOSSUET,839703,19,1,female,parent,459582,6,collectif,21014A41-,Saint-Josse-ten-Noode
839409,21014A41-,BOSSUET,839704,19,1,female,parent,459583,6,collectif,21014A41-,Saint-Josse-ten-Noode
842108,21014A10-,SAINT-FRANCOIS,842403,20,1,female,parent,461035,6,collectif,21014A10-,Saint-Josse-ten-Noode
842109,21014A10-,SAINT-FRANCOIS,842404,18,1,female,parent,461036,6,collectif,21014A10-,Saint-Josse-ten-Noode
842110,21014A10-,SAINT-FRANCOIS,842405,18,1,female,parent,461037,6,collectif,21014A10-,Saint-Josse-ten-Noode
842111,21014A10-,SAINT-FRANCOIS,842406,18,1,female,parent,461038,6,collectif,21014A10-,Saint-Josse-ten-Noode
842112,21014A10-,SAINT-FRANCOIS,842407,18,1,female,parent,461039,6,collectif,21014A10-,Saint-Josse-ten-Noode
842113,21014A10-,SAINT-FRANCOIS,842408,18,1,female,parent,461040,6,collectif,21014A10-,Saint-Josse-ten-Noode
842114,21014A10-,SAINT-FRANCOIS,842409,18,1,female,parent,461041,6,collectif,21014A10-,Saint-Josse-ten-Noode
842115,21014A10-,SAINT-FRANCOIS,842410,18,1,female,parent,461042,6,collectif,21014A10-,Saint-Josse-ten-Noode
842116,21014A10-,SAINT-FRANCOIS,842411,18,1,female,parent,461043,6,collectif,21014A10-,Saint-Josse-ten-Noode
842117,21014A10-,SAINT-FRANCOIS,842412,18,1,female,parent,461044,6,collectif,21014A10-,Saint-Josse-ten-Noode
842118,21014A10-,SAINT-FRANCOIS,842413,18,1,female,parent,461045,6,collectif,21014A10-,Saint-Josse-ten-Noode
842119,21014A10-,SAINT-FRANCOIS,842414,18,1,female,parent,461046,6,collectif,21014A10-,Saint-Josse-ten-Noode
842336,21014A10-,SAINT-FRANCOIS,842633,20,0,male,parent,461265,6,collectif,21014A10-,Saint-Josse-ten-Noode
842337,21014A10-,SAINT-FRANCOIS,842634,20,0,male,parent,461266,6,collectif,21014A10-,Saint-Josse-ten-Noode
842338,21014A10-,SAINT-FRANCOIS,842635,20,0,male,parent,461267,6,collectif,21014A10-,Saint-Josse-ten-Noode
842339,21014A10-,SAINT-FRANCOIS,842636,20,0,male,parent,461268,6,collectif,21014A10-,Saint-Josse-ten-Noode
842340,21014A10-,SAINT-FRANCOIS,842637,20,0,male,parent,461269,6,collectif,21014A10-,Saint-Josse-ten-Noode
842341,21014A10-,SAINT-FRANCOIS,842638,20,0,male,parent,461270,6,collectif,21014A10-,Saint-Josse-ten-Noode
842342,21014A10-,SAINT-FRANCOIS,842639,20,0,male,parent,461271,6,collectif,21014A10-,Saint-Josse-ten-Noode
842343,21014A10-,SAINT-FRANCOIS,842640,19,0,male,parent,461272,6,collectif,21014A10-,Saint-Josse-ten-Noode
842344,21014A10-,SAINT-FRANCOIS,842641,19,0,male,parent,461273,6,collectif,21014A10-,Saint-Josse-ten-Noode
842345,21014A10-,SAINT-FRANCOIS,842642,19,0,male,parent,461274,6,collectif,21014A10-,Saint-Josse-ten-Noode
842346,21014A10-,SAINT-FRANCOIS,842643,19,0,male,parent,461275,6,collectif,21014A10-,Saint-Josse-ten-Noode
842347,21014A10-,SAINT-FRANCOIS,842644,19,0,male,parent,461276,6,collectif,21014A10-,Saint-Josse-ten-Noode
842348,21014A10-,SAINT-FRANCOIS,842645,18,0,male,parent,461277,6,collectif,21014A10-,Saint-Josse-ten-Noode
842349,21014A10-,SAINT-FRANCOIS,842646,18,0,male,parent,461278,6,collectif,21014A10-,Saint-Josse-ten-Noode
842350,21014A10-,SAINT-FRANCOIS,842647,18,0,male,parent,461279,6,collectif,21014A10-,Saint-Josse-ten-Noode
842351,21014A10-,SAINT-FRANCOIS,842648,18,0,male,parent,461280,6,collectif,21014A10-,Saint-Josse-ten-Noode
843726,21014A03-,MADOU,844023,19,0,male,parent,462025,6,collectif,21014A03-,Saint-Josse-ten-Noode
843727,21014A03-,MADOU,844024,19,0,male,parent,462026,6,collectif,21014A03-,Saint-Josse-ten-Noode
844092,21014A12-,SAINT-LAZARE,844390,20,1,female,parent,462251,6,collectif,21014A12-,Saint-Josse-ten-Noode
845260,21014A01-,STEURS,845559,19,1,female,parent,462771,6,collectif,21014A01-,Saint-Josse-ten-Noode
875362,21015A822,CH. GILISQUET - SUD (AVENUE),875670,19,1,female,parent,479173,6,collectif,21015A822,Schaerbeek
875411,21015A822,CH. GILISQUET - SUD (AVENUE),875719,20,0,male,parent,479222,6,collectif,21015A822,Schaerbeek
875412,21015A822,CH. GILISQUET - SUD (AVENUE),875720,18,0,male,parent,479223,6,collectif,21015A822,Schaerbeek
880996,21015A811,TERDELT,881305,19,0,male,parent,482182,6,collectif,21015A811,Schaerbeek
880997,21015A811,TERDELT,881306,18,0,male,parent,482183,6,collectif,21015A811,Schaerbeek
893999,21015A021,HOUFFALIZE (PLACE),894309,20,1,female,parent,488300,6,collectif,21015A021,Schaerbeek
894000,21015A021,HOUFFALIZE (PLACE),894310,20,1,female,parent,488301,6,collectif,21015A021,Schaerbeek
894001,21015A021,HOUFFALIZE (PLACE),894311,20,1,female,parent,488302,6,collectif,21015A021,Schaerbeek
894002,21015A021,HOUFFALIZE (PLACE),894312,19,1,female,parent,488303,6,collectif,21015A021,Schaerbeek
894003,21015A021,HOUFFALIZE (PLACE),894313,19,1,female,parent,488304,6,collectif,21015A021,Schaerbeek
894004,21015A021,HOUFFALIZE (PLACE),894314,19,1,female,parent,488305,6,collectif,21015A021,Schaerbeek
894005,21015A021,HOUFFALIZE (PLACE),894315,19,1,female,parent,488306,6,collectif,21015A021,Schaerbeek
894006,21015A021,HOUFFALIZE (PLACE),894316,19,1,female,parent,488307,6,collectif,21015A021,Schaerbeek
894007,21015A021,HOUFFALIZE (PLACE),894317,19,1,female,parent,488308,6,collectif,21015A021,Schaerbeek
894008,21015A021,HOUFFALIZE (PLACE),894318,18,1,female,parent,488309,6,collectif,21015A021,Schaerbeek
894252,21015A021,HOUFFALIZE (PLACE),894563,19,0,male,parent,488554,6,collectif,21015A021,Schaerbeek
913165,21015A53-,DAILLY (PLACE),913482,20,0,male,parent,498313,6,collectif,21015A53-,Schaerbeek
913166,21015A53-,DAILLY (PLACE),913483,20,0,male,parent,498314,6,collectif,21015A53-,Schaerbeek
913167,21015A53-,DAILLY (PLACE),913484,20,0,male,parent,498315,6,collectif,21015A53-,Schaerbeek
913168,21015A53-,DAILLY (PLACE),913485,20,0,male,parent,498316,6,collectif,21015A53-,Schaerbeek
939712,21015A142,SAINTE-FAMILLE,940037,20,1,female,parent,511737,6,collectif,21015A142,Schaerbeek
939713,21015A142,SAINTE-FAMILLE,940038,18,1,female,parent,511738,6,collectif,21015A142,Schaerbeek
947173,21015A04-,L'OLIVIER (RUE),947498,19,1,female,parent,515227,6,collectif,21015A04-,Schaerbeek
947558,21015A04-,L'OLIVIER (RUE),947885,20,0,male,parent,515614,6,collectif,21015A04-,Schaerbeek
947559,21015A04-,L'OLIVIER (RUE),947886,20,0,male,parent,515615,6,collectif,21015A04-,Schaerbeek
947560,21015A04-,L'OLIVIER (RUE),947887,20,0,male,parent,515616,6,collectif,21015A04-,Schaerbeek
949464,21015A421,PALAIS (RUE DE),949791,20,1,female,parent,516529,6,collectif,21015A421,Schaerbeek
949465,21015A421,PALAIS (RUE DE),949792,20,1,female,parent,516530,6,collectif,21015A421,Schaerbeek
949466,21015A421,PALAIS (RUE DE),949793,20,1,female,parent,516531,6,collectif,21015A421,Schaerbeek
953225,21015A40-,BRABANT (RUE DE),953552,18,1,female,parent,518412,6,collectif,21015A40-,Schaerbeek
953226,21015A40-,BRABANT (RUE DE),953553,18,1,female,parent,518413,6,collectif,21015A40-,Schaerbeek
953510,21015A40-,BRABANT (RUE DE),953838,20,0,male,parent,518698,6,collectif,21015A40-,Schaerbeek
953511,21015A40-,BRABANT (RUE DE),953839,20,0,male,parent,518699,6,collectif,21015A40-,Schaerbeek
958855,21015A44-,REINE (AVENUE),959186,19,1,female,parent,521136,6,collectif,21015A44-,Schaerbeek
958856,21015A44-,REINE (AVENUE),959187,19,1,female,parent,521137,6,collectif,21015A44-,Schaerbeek
958857,21015A44-,REINE (AVENUE),959188,19,1,female,parent,521138,6,collectif,21015A44-,Schaerbeek
958858,21015A44-,REINE (AVENUE),959189,19,1,female,parent,521139,6,collectif,21015A44-,Schaerbeek
958859,21015A44-,REINE (AVENUE),959190,19,1,female,parent,521140,6,collectif,21015A44-,Schaerbeek
958860,21015A44-,REINE (AVENUE),959191,19,1,female,parent,521141,6,collectif,21015A44-,Schaerbeek
958861,21015A44-,REINE (AVENUE),959192,19,1,female,parent,521142,6,collectif,21015A44-,Schaerbeek
958862,21015A44-,REINE (AVENUE),959193,18,1,female,parent,521143,6,collectif,21015A44-,Schaerbeek
958863,21015A44-,REINE (AVENUE),959194,18,1,female,parent,521144,6,collectif,21015A44-,Schaerbeek
958864,21015A44-,REINE (AVENUE),959195,18,1,female,parent,521145,6,collectif,21015A44-,Schaerbeek
962572,21015A41-,VANDERLINDEN (RUE),962903,18,0,male,parent,522974,6,collectif,21015A41-,Schaerbeek
966677,21015A612,BRICHAUT (RUE DE),967008,18,1,female,parent,524789,6,collectif,21015A612,Schaerbeek
968576,21015A45-,STEPHENSON (PLACE),968909,19,1,female,parent,525758,6,collectif,21015A45-,Schaerbeek
968577,21015A45-,STEPHENSON (PLACE),968910,19,1,female,parent,525759,6,collectif,21015A45-,Schaerbeek
968578,21015A45-,STEPHENSON (PLACE),968911,19,1,female,parent,525760,6,collectif,21015A45-,Schaerbeek
968579,21015A45-,STEPHENSON (PLACE),968912,19,1,female,parent,525761,6,collectif,21015A45-,Schaerbeek
968580,21015A45-,STEPHENSON (PLACE),968913,18,1,female,parent,525762,6,collectif,21015A45-,Schaerbeek
968581,21015A45-,STEPHENSON (PLACE),968914,18,1,female,parent,525763,6,collectif,21015A45-,Schaerbeek
968582,21015A45-,STEPHENSON (PLACE),968915,18,1,female,parent,525764,6,collectif,21015A45-,Schaerbeek
968583,21015A45-,STEPHENSON (PLACE),968916,18,1,female,parent,525765,6,collectif,21015A45-,Schaerbeek
980367,21015A24-,WAELHEM (RUE),980708,19,1,female,parent,531330,6,collectif,21015A24-,Schaerbeek
980368,21015A24-,WAELHEM (RUE),980709,19,1,female,parent,531331,6,collectif,21015A24-,Schaerbeek
980369,21015A24-,WAELHEM (RUE),980710,19,1,female,parent,531332,6,collectif,21015A24-,Schaerbeek
980370,21015A24-,WAELHEM (RUE),980711,18,1,female,parent,531333,6,collectif,21015A24-,Schaerbeek
980371,21015A24-,WAELHEM (RUE),980712,18,1,female,parent,531334,6,collectif,21015A24-,Schaerbeek
980372,21015A24-,WAELHEM (RUE),980713,18,1,female,parent,531335,6,collectif,21015A24-,Schaerbeek
982811,21015A13-,PORTAELS (RUE),983156,19,1,female,parent,532504,6,collectif,21015A13-,Schaerbeek
982812,21015A13-,PORTAELS (RUE),983157,19,1,female,parent,532505,6,collectif,21015A13-,Schaerbeek
982813,21015A13-,PORTAELS (RUE),983158,19,1,female,parent,532506,6,collectif,21015A13-,Schaerbeek
982814,21015A13-,PORTAELS (RUE),983159,19,1,female,parent,532507,6,collectif,21015A13-,Schaerbeek
986383,21015A22-,MARBOTIN A. (RUE),986730,19,1,female,parent,534183,6,collectif,21015A22-,Schaerbeek
986384,21015A22-,MARBOTIN A. (RUE),986731,19,1,female,parent,534184,6,collectif,21015A22-,Schaerbeek
986385,21015A22-,MARBOTIN A. (RUE),986732,19,1,female,parent,534185,6,collectif,21015A22-,Schaerbeek
986386,21015A22-,MARBOTIN A. (RUE),986733,19,1,female,parent,534186,6,collectif,21015A22-,Schaerbeek
986387,21015A22-,MARBOTIN A. (RUE),986734,19,1,female,parent,534187,6,collectif,21015A22-,Schaerbeek
986388,21015A22-,MARBOTIN A. (RUE),986735,19,1,female,parent,534188,6,collectif,21015A22-,Schaerbeek
986389,21015A22-,MARBOTIN A. (RUE),986736,19,1,female,parent,534189,6,collectif,21015A22-,Schaerbeek
986390,21015A22-,MARBOTIN A. (RUE),986737,19,1,female,parent,534190,6,collectif,21015A22-,Schaerbeek
986391,21015A22-,MARBOTIN A. (RUE),986738,19,1,female,parent,534191,6,collectif,21015A22-,Schaerbeek
986392,21015A22-,MARBOTIN A. (RUE),986739,18,1,female,parent,534192,6,collectif,21015A22-,Schaerbeek
986393,21015A22-,MARBOTIN A. (RUE),986740,18,1,female,parent,534193,6,collectif,21015A22-,Schaerbeek
986394,21015A22-,MARBOTIN A. (RUE),986741,18,1,female,parent,534194,6,collectif,21015A22-,Schaerbeek
986395,21015A22-,MARBOTIN A. (RUE),986742,18,1,female,parent,534195,6,collectif,21015A22-,Schaerbeek
986396,21015A22-,MARBOTIN A. (RUE),986743,18,1,female,parent,534196,6,collectif,21015A22-,Schaerbeek
986626,21015A22-,MARBOTIN A. (RUE),986973,20,0,male,parent,534426,6,collectif,21015A22-,Schaerbeek
986627,21015A22-,MARBOTIN A. (RUE),986974,20,0,male,parent,534427,6,collectif,21015A22-,Schaerbeek
986628,21015A22-,MARBOTIN A. (RUE),986975,20,0,male,parent,534428,6,collectif,21015A22-,Schaerbeek
986629,21015A22-,MARBOTIN A. (RUE),986976,20,0,male,parent,534429,6,collectif,21015A22-,Schaerbeek
986630,21015A22-,MARBOTIN A. (RUE),986977,19,0,male,parent,534430,6,collectif,21015A22-,Schaerbeek
986631,21015A22-,MARBOTIN A. (RUE),986978,19,0,male,parent,534431,6,collectif,21015A22-,Schaerbeek
986632,21015A22-,MARBOTIN A. (RUE),986979,18,0,male,parent,534432,6,collectif,21015A22-,Schaerbeek
986633,21015A22-,MARBOTIN A. (RUE),986980,18,0,male,parent,534433,6,collectif,21015A22-,Schaerbeek
986634,21015A22-,MARBOTIN A. (RUE),986981,18,0,male,parent,534434,6,collectif,21015A22-,Schaerbeek
986635,21015A22-,MARBOTIN A. (RUE),986982,18,0,male,parent,534435,6,collectif,21015A22-,Schaerbeek
986636,21015A22-,MARBOTIN A. (RUE),986983,18,0,male,parent,534436,6,collectif,21015A22-,Schaerbeek
986637,21015A22-,MARBOTIN A. (RUE),986984,18,0,male,parent,534437,6,collectif,21015A22-,Schaerbeek
986638,21015A22-,MARBOTIN A. (RUE),986985,18,0,male,parent,534438,6,collectif,21015A22-,Schaerbeek
986639,21015A22-,MARBOTIN A. (RUE),986986,18,0,male,parent,534439,6,collectif,21015A22-,Schaerbeek
986640,21015A22-,MARBOTIN A. (RUE),986987,18,0,male,parent,534440,6,collectif,21015A22-,Schaerbeek
986641,21015A22-,MARBOTIN A. (RUE),986988,18,0,male,parent,534441,6,collectif,21015A22-,Schaerbeek
986642,21015A22-,MARBOTIN A. (RUE),986989,18,0,male,parent,534442,6,collectif,21015A22-,Schaerbeek
986643,21015A22-,MARBOTIN A. (RUE),986990,18,0,male,parent,534443,6,collectif,21015A22-,Schaerbeek
986644,21015A22-,MARBOTIN A. (RUE),986991,18,0,male,parent,534444,6,collectif,21015A22-,Schaerbeek
1014155,21016A111,VERT CHASSEUR,1014506,20,1,female,parent,549138,6,collectif,21016A111,Uccle
1014156,21016A111,VERT CHASSEUR,1014507,20,1,female,parent,549139,6,collectif,21016A111,Uccle
1014626,21016A841,ZEECRABBE,1014977,20,1,female,parent,549448,6,collectif,21016A841,Uccle
1017591,21016A042,ECHEVINAGE,1017942,19,1,female,parent,551430,6,collectif,21016A042,Uccle
1017592,21016A042,ECHEVINAGE,1017943,19,1,female,parent,551431,6,collectif,21016A042,Uccle
1017593,21016A042,ECHEVINAGE,1017944,19,1,female,parent,551432,6,collectif,21016A042,Uccle
1017594,21016A042,ECHEVINAGE,1017945,18,1,female,parent,551433,6,collectif,21016A042,Uccle
1017595,21016A042,ECHEVINAGE,1017946,18,1,female,parent,551434,6,collectif,21016A042,Uccle
1017596,21016A042,ECHEVINAGE,1017947,18,1,female,parent,551435,6,collectif,21016A042,Uccle
1031118,21016A731,ROETAERT,1031472,20,1,female,parent,558806,6,collectif,21016A731,Uccle
1031119,21016A731,ROETAERT,1031473,20,1,female,parent,558807,6,collectif,21016A731,Uccle
1034051,21016A701,MERLO,1034408,18,0,male,parent,560406,6,collectif,21016A701,Uccle
1034052,21016A701,MERLO,1034409,18,0,male,parent,560407,6,collectif,21016A701,Uccle
1034053,21016A701,MERLO,1034410,18,0,male,parent,560408,6,collectif,21016A701,Uccle
1034054,21016A701,MERLO,1034411,18,0,male,parent,560409,6,collectif,21016A701,Uccle
1034055,21016A701,MERLO,1034412,18,0,male,parent,560410,6,collectif,21016A701,Uccle
1035387,21016A72-,MELKRIEK,1035745,20,1,female,parent,561103,6,collectif,21016A72-,Uccle
1035388,21016A72-,MELKRIEK,1035746,20,1,female,parent,561104,6,collectif,21016A72-,Uccle
1035389,21016A72-,MELKRIEK,1035747,20,1,female,parent,561105,6,collectif,21016A72-,Uccle
1035390,21016A72-,MELKRIEK,1035748,20,1,female,parent,561106,6,collectif,21016A72-,Uccle
