,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune
1170007,1170395,21018A12-,STOCKEL (CHAUSSEE DE),1170395,78,1,female,parent,636507,6,collectif,21018A12-,Woluwe Saint-Lambert
1170008,1170396,21018A12-,STOCKEL (CHAUSSEE DE),1170396,77,1,female,parent,636508,6,collectif,21018A12-,Woluwe Saint-Lambert
1170009,1170397,21018A12-,STOCKEL (CHAUSSEE DE),1170397,77,1,female,parent,636509,6,collectif,21018A12-,Woluwe Saint-Lambert
1170010,1170398,21018A12-,STOCKEL (CHAUSSEE DE),1170398,76,1,female,parent,636510,6,collectif,21018A12-,Woluwe Saint-Lambert
1170011,1170399,21018A12-,STOCKEL (CHAUSSEE DE),1170399,76,1,female,parent,636511,6,collectif,21018A12-,Woluwe Saint-Lambert
1170012,1170400,21018A12-,STOCKEL (CHAUSSEE DE),1170400,75,1,female,parent,636512,6,collectif,21018A12-,Woluwe Saint-Lambert
1170013,1170401,21018A12-,STOCKEL (CHAUSSEE DE),1170401,75,1,female,parent,636513,6,collectif,21018A12-,Woluwe Saint-Lambert
1170015,1170403,21018A12-,STOCKEL (CHAUSSEE DE),1170403,74,1,female,parent,636515,6,collectif,21018A12-,Woluwe Saint-Lambert
1170016,1170404,21018A12-,STOCKEL (CHAUSSEE DE),1170404,74,1,female,parent,636516,6,collectif,21018A12-,Woluwe Saint-Lambert
1170017,1170405,21018A12-,STOCKEL (CHAUSSEE DE),1170405,74,1,female,parent,636517,6,collectif,21018A12-,Woluwe Saint-Lambert
1170018,1170406,21018A12-,STOCKEL (CHAUSSEE DE),1170406,74,1,female,parent,636518,6,collectif,21018A12-,Woluwe Saint-Lambert
1170019,1170407,21018A12-,STOCKEL (CHAUSSEE DE),1170407,73,1,female,parent,636519,6,collectif,21018A12-,Woluwe Saint-Lambert
1170021,1170409,21018A12-,STOCKEL (CHAUSSEE DE),1170409,73,1,female,parent,636521,6,collectif,21018A12-,Woluwe Saint-Lambert
1170024,1170412,21018A12-,STOCKEL (CHAUSSEE DE),1170412,72,1,female,parent,636524,6,collectif,21018A12-,Woluwe Saint-Lambert
1170026,1170414,21018A12-,STOCKEL (CHAUSSEE DE),1170414,72,1,female,parent,636526,6,collectif,21018A12-,Woluwe Saint-Lambert
1170027,1170415,21018A12-,STOCKEL (CHAUSSEE DE),1170415,72,1,female,parent,636527,6,collectif,21018A12-,Woluwe Saint-Lambert
1170028,1170416,21018A12-,STOCKEL (CHAUSSEE DE),1170416,72,1,female,parent,636528,6,collectif,21018A12-,Woluwe Saint-Lambert
1170029,1170417,21018A12-,STOCKEL (CHAUSSEE DE),1170417,71,1,female,parent,636529,6,collectif,21018A12-,Woluwe Saint-Lambert
1170032,1170420,21018A12-,STOCKEL (CHAUSSEE DE),1170420,71,1,female,parent,636532,6,collectif,21018A12-,Woluwe Saint-Lambert
1170034,1170422,21018A12-,STOCKEL (CHAUSSEE DE),1170422,70,1,female,parent,636534,6,collectif,21018A12-,Woluwe Saint-Lambert
1170037,1170425,21018A12-,STOCKEL (CHAUSSEE DE),1170425,68,1,female,parent,636537,6,collectif,21018A12-,Woluwe Saint-Lambert
1170039,1170427,21018A12-,STOCKEL (CHAUSSEE DE),1170427,66,1,female,parent,636539,6,collectif,21018A12-,Woluwe Saint-Lambert
1170093,1170482,21018A12-,STOCKEL (CHAUSSEE DE),1170482,80,0,male,parent,636594,6,collectif,21018A12-,Woluwe Saint-Lambert
1170095,1170484,21018A12-,STOCKEL (CHAUSSEE DE),1170484,79,0,male,parent,636596,6,collectif,21018A12-,Woluwe Saint-Lambert
1170096,1170485,21018A12-,STOCKEL (CHAUSSEE DE),1170485,78,0,male,parent,636597,6,collectif,21018A12-,Woluwe Saint-Lambert
1170098,1170487,21018A12-,STOCKEL (CHAUSSEE DE),1170487,77,0,male,parent,636599,6,collectif,21018A12-,Woluwe Saint-Lambert
1170099,1170488,21018A12-,STOCKEL (CHAUSSEE DE),1170488,77,0,male,parent,636600,6,collectif,21018A12-,Woluwe Saint-Lambert
1170100,1170489,21018A12-,STOCKEL (CHAUSSEE DE),1170489,77,0,male,parent,636601,6,collectif,21018A12-,Woluwe Saint-Lambert
1170102,1170491,21018A12-,STOCKEL (CHAUSSEE DE),1170491,74,0,male,parent,636603,6,collectif,21018A12-,Woluwe Saint-Lambert
1170103,1170492,21018A12-,STOCKEL (CHAUSSEE DE),1170492,74,0,male,parent,636604,6,collectif,21018A12-,Woluwe Saint-Lambert
1170106,1170495,21018A12-,STOCKEL (CHAUSSEE DE),1170495,73,0,male,parent,636607,6,collectif,21018A12-,Woluwe Saint-Lambert
1170107,1170496,21018A12-,STOCKEL (CHAUSSEE DE),1170496,72,0,male,parent,636608,6,collectif,21018A12-,Woluwe Saint-Lambert
1170108,1170497,21018A12-,STOCKEL (CHAUSSEE DE),1170497,72,0,male,parent,636609,6,collectif,21018A12-,Woluwe Saint-Lambert
1170109,1170498,21018A12-,STOCKEL (CHAUSSEE DE),1170498,71,0,male,parent,636610,6,collectif,21018A12-,Woluwe Saint-Lambert
1170110,1170499,21018A12-,STOCKEL (CHAUSSEE DE),1170499,71,0,male,parent,636611,6,collectif,21018A12-,Woluwe Saint-Lambert
1170111,1170500,21018A12-,STOCKEL (CHAUSSEE DE),1170500,69,0,male,parent,636612,6,collectif,21018A12-,Woluwe Saint-Lambert
1170741,1171130,21018A82-,MARIE LA MISERABLE,1171130,69,0,male,parent,636979,6,collectif,21018A82-,Woluwe Saint-Lambert
1171733,1172123,21018A83-,KLAKKEDELLE,1172123,89,1,female,parent,637540,6,collectif,21018A83-,Woluwe Saint-Lambert
1171736,1172126,21018A83-,KLAKKEDELLE,1172126,88,1,female,parent,637543,6,collectif,21018A83-,Woluwe Saint-Lambert
1171738,1172128,21018A83-,KLAKKEDELLE,1172128,87,1,female,parent,637545,6,collectif,21018A83-,Woluwe Saint-Lambert
1171740,1172130,21018A83-,KLAKKEDELLE,1172130,86,1,female,parent,637547,6,collectif,21018A83-,Woluwe Saint-Lambert
1171741,1172131,21018A83-,KLAKKEDELLE,1172131,85,1,female,parent,637548,6,collectif,21018A83-,Woluwe Saint-Lambert
1171746,1172136,21018A83-,KLAKKEDELLE,1172136,81,1,female,parent,637553,6,collectif,21018A83-,Woluwe Saint-Lambert
1171747,1172137,21018A83-,KLAKKEDELLE,1172137,80,1,female,parent,637554,6,collectif,21018A83-,Woluwe Saint-Lambert
1171748,1172138,21018A83-,KLAKKEDELLE,1172138,79,1,female,parent,637555,6,collectif,21018A83-,Woluwe Saint-Lambert
1171749,1172139,21018A83-,KLAKKEDELLE,1172139,78,1,female,parent,637556,6,collectif,21018A83-,Woluwe Saint-Lambert
1171750,1172140,21018A83-,KLAKKEDELLE,1172140,77,1,female,parent,637557,6,collectif,21018A83-,Woluwe Saint-Lambert
1171751,1172141,21018A83-,KLAKKEDELLE,1172141,75,1,female,parent,637558,6,collectif,21018A83-,Woluwe Saint-Lambert
1171752,1172142,21018A83-,KLAKKEDELLE,1172142,74,1,female,parent,637559,6,collectif,21018A83-,Woluwe Saint-Lambert
1171753,1172143,21018A83-,KLAKKEDELLE,1172143,72,1,female,parent,637560,6,collectif,21018A83-,Woluwe Saint-Lambert
1171754,1172144,21018A83-,KLAKKEDELLE,1172144,67,1,female,parent,637561,6,collectif,21018A83-,Woluwe Saint-Lambert
1171755,1172145,21018A83-,KLAKKEDELLE,1172145,66,1,female,parent,637562,6,collectif,21018A83-,Woluwe Saint-Lambert
1171756,1172146,21018A83-,KLAKKEDELLE,1172146,66,1,female,parent,637563,6,collectif,21018A83-,Woluwe Saint-Lambert
1171757,1172147,21018A83-,KLAKKEDELLE,1172147,65,1,female,parent,637564,6,collectif,21018A83-,Woluwe Saint-Lambert
1171794,1172184,21018A83-,KLAKKEDELLE,1172184,73,0,male,parent,637601,6,collectif,21018A83-,Woluwe Saint-Lambert
1171797,1172187,21018A83-,KLAKKEDELLE,1172187,70,0,male,parent,637604,6,collectif,21018A83-,Woluwe Saint-Lambert
1171798,1172188,21018A83-,KLAKKEDELLE,1172188,68,0,male,parent,637605,6,collectif,21018A83-,Woluwe Saint-Lambert
1171799,1172189,21018A83-,KLAKKEDELLE,1172189,67,0,male,parent,637606,6,collectif,21018A83-,Woluwe Saint-Lambert
1172822,1173212,21018A87-,SAINT-LUC,1173212,71,1,female,parent,638435,6,collectif,21018A87-,Woluwe Saint-Lambert
1176804,1177194,21018A3MJ,GULLEDELLE,1177194,79,1,female,parent,640528,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176805,1177195,21018A3MJ,GULLEDELLE,1177195,79,1,female,parent,640529,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176806,1177196,21018A3MJ,GULLEDELLE,1177196,78,1,female,parent,640530,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176807,1177197,21018A3MJ,GULLEDELLE,1177197,78,1,female,parent,640531,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176808,1177198,21018A3MJ,GULLEDELLE,1177198,77,1,female,parent,640532,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176811,1177201,21018A3MJ,GULLEDELLE,1177201,76,1,female,parent,640535,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176812,1177202,21018A3MJ,GULLEDELLE,1177202,75,1,female,parent,640536,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176813,1177203,21018A3MJ,GULLEDELLE,1177203,75,1,female,parent,640537,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176814,1177204,21018A3MJ,GULLEDELLE,1177204,74,1,female,parent,640538,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176816,1177206,21018A3MJ,GULLEDELLE,1177206,74,1,female,parent,640540,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176818,1177208,21018A3MJ,GULLEDELLE,1177208,74,1,female,parent,640542,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176819,1177209,21018A3MJ,GULLEDELLE,1177209,74,1,female,parent,640543,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176820,1177210,21018A3MJ,GULLEDELLE,1177210,74,1,female,parent,640544,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176822,1177212,21018A3MJ,GULLEDELLE,1177212,73,1,female,parent,640546,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176825,1177215,21018A3MJ,GULLEDELLE,1177215,73,1,female,parent,640549,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176829,1177219,21018A3MJ,GULLEDELLE,1177219,73,1,female,parent,640553,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176831,1177221,21018A3MJ,GULLEDELLE,1177221,72,1,female,parent,640555,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176832,1177222,21018A3MJ,GULLEDELLE,1177222,72,1,female,parent,640556,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176833,1177223,21018A3MJ,GULLEDELLE,1177223,72,1,female,parent,640557,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176834,1177224,21018A3MJ,GULLEDELLE,1177224,72,1,female,parent,640558,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176836,1177226,21018A3MJ,GULLEDELLE,1177226,72,1,female,parent,640560,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176839,1177229,21018A3MJ,GULLEDELLE,1177229,71,1,female,parent,640563,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176840,1177230,21018A3MJ,GULLEDELLE,1177230,71,1,female,parent,640564,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176841,1177231,21018A3MJ,GULLEDELLE,1177231,71,1,female,parent,640565,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176842,1177232,21018A3MJ,GULLEDELLE,1177232,71,1,female,parent,640566,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176846,1177236,21018A3MJ,GULLEDELLE,1177236,70,1,female,parent,640570,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176850,1177240,21018A3MJ,GULLEDELLE,1177240,70,1,female,parent,640574,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176851,1177241,21018A3MJ,GULLEDELLE,1177241,69,1,female,parent,640575,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176852,1177242,21018A3MJ,GULLEDELLE,1177242,69,1,female,parent,640576,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176853,1177243,21018A3MJ,GULLEDELLE,1177243,69,1,female,parent,640577,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176855,1177245,21018A3MJ,GULLEDELLE,1177245,68,1,female,parent,640579,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176857,1177247,21018A3MJ,GULLEDELLE,1177247,68,1,female,parent,640581,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176858,1177248,21018A3MJ,GULLEDELLE,1177248,68,1,female,parent,640582,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176859,1177249,21018A3MJ,GULLEDELLE,1177249,67,1,female,parent,640583,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176860,1177250,21018A3MJ,GULLEDELLE,1177250,67,1,female,parent,640584,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176863,1177253,21018A3MJ,GULLEDELLE,1177253,66,1,female,parent,640587,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176868,1177258,21018A3MJ,GULLEDELLE,1177258,65,1,female,parent,640592,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1176869,1177259,21018A3MJ,GULLEDELLE,1177259,65,1,female,parent,640593,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177015,1177405,21018A3MJ,GULLEDELLE,1177405,81,0,male,parent,640739,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177018,1177408,21018A3MJ,GULLEDELLE,1177408,74,0,male,parent,640742,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177019,1177409,21018A3MJ,GULLEDELLE,1177409,74,0,male,parent,640743,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177020,1177410,21018A3MJ,GULLEDELLE,1177410,74,0,male,parent,640744,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177022,1177412,21018A3MJ,GULLEDELLE,1177412,74,0,male,parent,640746,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177023,1177413,21018A3MJ,GULLEDELLE,1177413,73,0,male,parent,640747,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177025,1177415,21018A3MJ,GULLEDELLE,1177415,73,0,male,parent,640749,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177026,1177416,21018A3MJ,GULLEDELLE,1177416,73,0,male,parent,640750,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177027,1177417,21018A3MJ,GULLEDELLE,1177417,73,0,male,parent,640751,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177028,1177418,21018A3MJ,GULLEDELLE,1177418,73,0,male,parent,640752,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177029,1177419,21018A3MJ,GULLEDELLE,1177419,72,0,male,parent,640753,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177030,1177420,21018A3MJ,GULLEDELLE,1177420,72,0,male,parent,640754,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177031,1177421,21018A3MJ,GULLEDELLE,1177421,72,0,male,parent,640755,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177032,1177422,21018A3MJ,GULLEDELLE,1177422,72,0,male,parent,640756,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177033,1177423,21018A3MJ,GULLEDELLE,1177423,71,0,male,parent,640757,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177034,1177424,21018A3MJ,GULLEDELLE,1177424,71,0,male,parent,640758,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177035,1177425,21018A3MJ,GULLEDELLE,1177425,70,0,male,parent,640759,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177037,1177427,21018A3MJ,GULLEDELLE,1177427,70,0,male,parent,640761,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177038,1177428,21018A3MJ,GULLEDELLE,1177428,69,0,male,parent,640762,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177039,1177429,21018A3MJ,GULLEDELLE,1177429,69,0,male,parent,640763,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177040,1177430,21018A3MJ,GULLEDELLE,1177430,69,0,male,parent,640764,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177041,1177431,21018A3MJ,GULLEDELLE,1177431,69,0,male,parent,640765,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177045,1177435,21018A3MJ,GULLEDELLE,1177435,68,0,male,parent,640769,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177046,1177436,21018A3MJ,GULLEDELLE,1177436,67,0,male,parent,640770,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177047,1177437,21018A3MJ,GULLEDELLE,1177437,67,0,male,parent,640771,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177049,1177439,21018A3MJ,GULLEDELLE,1177439,67,0,male,parent,640773,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177050,1177440,21018A3MJ,GULLEDELLE,1177440,67,0,male,parent,640774,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177051,1177441,21018A3MJ,GULLEDELLE,1177441,67,0,male,parent,640775,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177052,1177442,21018A3MJ,GULLEDELLE,1177442,67,0,male,parent,640776,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177054,1177444,21018A3MJ,GULLEDELLE,1177444,66,0,male,parent,640778,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177056,1177446,21018A3MJ,GULLEDELLE,1177446,65,0,male,parent,640780,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177058,1177448,21018A3MJ,GULLEDELLE,1177448,65,0,male,parent,640782,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1177061,1177451,21018A3MJ,GULLEDELLE,1177451,65,0,male,parent,640785,6,collectif,21018A3MJ,Woluwe Saint-Lambert
1178301,1178691,21019A231,KELLE,1178691,79,1,female,parent,641377,6,collectif,21019A231,Woluwe Saint-Pierre
1178302,1178692,21019A231,KELLE,1178692,78,1,female,parent,641378,6,collectif,21019A231,Woluwe Saint-Pierre
1178303,1178693,21019A231,KELLE,1178693,77,1,female,parent,641379,6,collectif,21019A231,Woluwe Saint-Pierre
1178304,1178694,21019A231,KELLE,1178694,76,1,female,parent,641380,6,collectif,21019A231,Woluwe Saint-Pierre
1178305,1178695,21019A231,KELLE,1178695,75,1,female,parent,641381,6,collectif,21019A231,Woluwe Saint-Pierre
1178306,1178696,21019A231,KELLE,1178696,74,1,female,parent,641382,6,collectif,21019A231,Woluwe Saint-Pierre
1178307,1178697,21019A231,KELLE,1178697,73,1,female,parent,641383,6,collectif,21019A231,Woluwe Saint-Pierre
1178308,1178698,21019A231,KELLE,1178698,72,1,female,parent,641384,6,collectif,21019A231,Woluwe Saint-Pierre
1179497,1179887,21019A242,VENELLES,1179887,94,1,female,parent,642085,6,collectif,21019A242,Woluwe Saint-Pierre
1179499,1179889,21019A242,VENELLES,1179889,93,1,female,parent,642087,6,collectif,21019A242,Woluwe Saint-Pierre
1179500,1179890,21019A242,VENELLES,1179890,93,1,female,parent,642088,6,collectif,21019A242,Woluwe Saint-Pierre
1179501,1179891,21019A242,VENELLES,1179891,92,1,female,parent,642089,6,collectif,21019A242,Woluwe Saint-Pierre
1179502,1179892,21019A242,VENELLES,1179892,92,1,female,parent,642090,6,collectif,21019A242,Woluwe Saint-Pierre
1179503,1179893,21019A242,VENELLES,1179893,91,1,female,parent,642091,6,collectif,21019A242,Woluwe Saint-Pierre
1179504,1179894,21019A242,VENELLES,1179894,91,1,female,parent,642092,6,collectif,21019A242,Woluwe Saint-Pierre
1179505,1179895,21019A242,VENELLES,1179895,90,1,female,parent,642093,6,collectif,21019A242,Woluwe Saint-Pierre
1179508,1179898,21019A242,VENELLES,1179898,89,1,female,parent,642096,6,collectif,21019A242,Woluwe Saint-Pierre
1179509,1179899,21019A242,VENELLES,1179899,89,1,female,parent,642097,6,collectif,21019A242,Woluwe Saint-Pierre
1179510,1179900,21019A242,VENELLES,1179900,88,1,female,parent,642098,6,collectif,21019A242,Woluwe Saint-Pierre
1179511,1179901,21019A242,VENELLES,1179901,88,1,female,parent,642099,6,collectif,21019A242,Woluwe Saint-Pierre
1179513,1179903,21019A242,VENELLES,1179903,87,1,female,parent,642101,6,collectif,21019A242,Woluwe Saint-Pierre
1179514,1179904,21019A242,VENELLES,1179904,87,1,female,parent,642102,6,collectif,21019A242,Woluwe Saint-Pierre
1179515,1179905,21019A242,VENELLES,1179905,87,1,female,parent,642103,6,collectif,21019A242,Woluwe Saint-Pierre
1179516,1179906,21019A242,VENELLES,1179906,86,1,female,parent,642104,6,collectif,21019A242,Woluwe Saint-Pierre
1179517,1179907,21019A242,VENELLES,1179907,86,1,female,parent,642105,6,collectif,21019A242,Woluwe Saint-Pierre
1179518,1179908,21019A242,VENELLES,1179908,86,1,female,parent,642106,6,collectif,21019A242,Woluwe Saint-Pierre
1179519,1179909,21019A242,VENELLES,1179909,85,1,female,parent,642107,6,collectif,21019A242,Woluwe Saint-Pierre
1179520,1179910,21019A242,VENELLES,1179910,85,1,female,parent,642108,6,collectif,21019A242,Woluwe Saint-Pierre
1179521,1179911,21019A242,VENELLES,1179911,85,1,female,parent,642109,6,collectif,21019A242,Woluwe Saint-Pierre
1179523,1179913,21019A242,VENELLES,1179913,78,1,female,parent,642111,6,collectif,21019A242,Woluwe Saint-Pierre
1179524,1179914,21019A242,VENELLES,1179914,77,1,female,parent,642112,6,collectif,21019A242,Woluwe Saint-Pierre
1179525,1179915,21019A242,VENELLES,1179915,76,1,female,parent,642113,6,collectif,21019A242,Woluwe Saint-Pierre
1179526,1179916,21019A242,VENELLES,1179916,75,1,female,parent,642114,6,collectif,21019A242,Woluwe Saint-Pierre
1179527,1179917,21019A242,VENELLES,1179917,74,1,female,parent,642115,6,collectif,21019A242,Woluwe Saint-Pierre
1179528,1179918,21019A242,VENELLES,1179918,74,1,female,parent,642116,6,collectif,21019A242,Woluwe Saint-Pierre
1179529,1179919,21019A242,VENELLES,1179919,73,1,female,parent,642117,6,collectif,21019A242,Woluwe Saint-Pierre
1179530,1179920,21019A242,VENELLES,1179920,73,1,female,parent,642118,6,collectif,21019A242,Woluwe Saint-Pierre
1179531,1179921,21019A242,VENELLES,1179921,72,1,female,parent,642119,6,collectif,21019A242,Woluwe Saint-Pierre
1179535,1179925,21019A242,VENELLES,1179925,88,0,male,parent,642123,6,collectif,21019A242,Woluwe Saint-Pierre
1179537,1179927,21019A242,VENELLES,1179927,86,0,male,parent,642125,6,collectif,21019A242,Woluwe Saint-Pierre
1179538,1179928,21019A242,VENELLES,1179928,86,0,male,parent,642126,6,collectif,21019A242,Woluwe Saint-Pierre
1179539,1179929,21019A242,VENELLES,1179929,85,0,male,parent,642127,6,collectif,21019A242,Woluwe Saint-Pierre
1179540,1179930,21019A242,VENELLES,1179930,84,0,male,parent,642128,6,collectif,21019A242,Woluwe Saint-Pierre
1179542,1179932,21019A242,VENELLES,1179932,82,0,male,parent,642130,6,collectif,21019A242,Woluwe Saint-Pierre
1179543,1179933,21019A242,VENELLES,1179933,80,0,male,parent,642131,6,collectif,21019A242,Woluwe Saint-Pierre
1179544,1179934,21019A242,VENELLES,1179934,80,0,male,parent,642132,6,collectif,21019A242,Woluwe Saint-Pierre
1179545,1179935,21019A242,VENELLES,1179935,79,0,male,parent,642133,6,collectif,21019A242,Woluwe Saint-Pierre
1179546,1179936,21019A242,VENELLES,1179936,78,0,male,parent,642134,6,collectif,21019A242,Woluwe Saint-Pierre
1179547,1179937,21019A242,VENELLES,1179937,77,0,male,parent,642135,6,collectif,21019A242,Woluwe Saint-Pierre
1179548,1179938,21019A242,VENELLES,1179938,74,0,male,parent,642136,6,collectif,21019A242,Woluwe Saint-Pierre
1179549,1179939,21019A242,VENELLES,1179939,74,0,male,parent,642137,6,collectif,21019A242,Woluwe Saint-Pierre
1179552,1179942,21019A242,VENELLES,1179942,73,0,male,parent,642140,6,collectif,21019A242,Woluwe Saint-Pierre
1179555,1179945,21019A242,VENELLES,1179945,72,0,male,parent,642143,6,collectif,21019A242,Woluwe Saint-Pierre
1179556,1179946,21019A242,VENELLES,1179946,72,0,male,parent,642144,6,collectif,21019A242,Woluwe Saint-Pierre
1179557,1179947,21019A242,VENELLES,1179947,72,0,male,parent,642145,6,collectif,21019A242,Woluwe Saint-Pierre
1179558,1179948,21019A242,VENELLES,1179948,71,0,male,parent,642146,6,collectif,21019A242,Woluwe Saint-Pierre
1179559,1179949,21019A242,VENELLES,1179949,71,0,male,parent,642147,6,collectif,21019A242,Woluwe Saint-Pierre
1179560,1179950,21019A242,VENELLES,1179950,71,0,male,parent,642148,6,collectif,21019A242,Woluwe Saint-Pierre
1179561,1179951,21019A242,VENELLES,1179951,68,0,male,parent,642149,6,collectif,21019A242,Woluwe Saint-Pierre
1179563,1179953,21019A242,VENELLES,1179953,67,0,male,parent,642151,6,collectif,21019A242,Woluwe Saint-Pierre
1179564,1179954,21019A242,VENELLES,1179954,67,0,male,parent,642152,6,collectif,21019A242,Woluwe Saint-Pierre
1179565,1179955,21019A242,VENELLES,1179955,65,0,male,parent,642153,6,collectif,21019A242,Woluwe Saint-Pierre
1179566,1179956,21019A242,VENELLES,1179956,65,0,male,parent,642154,6,collectif,21019A242,Woluwe Saint-Pierre
1180667,1181057,21019A252,MONTGOLFIER,1181057,89,1,female,parent,642708,6,collectif,21019A252,Woluwe Saint-Pierre
1180668,1181058,21019A252,MONTGOLFIER,1181058,89,1,female,parent,642709,6,collectif,21019A252,Woluwe Saint-Pierre
1180669,1181059,21019A252,MONTGOLFIER,1181059,88,1,female,parent,642710,6,collectif,21019A252,Woluwe Saint-Pierre
1180672,1181062,21019A252,MONTGOLFIER,1181062,87,1,female,parent,642713,6,collectif,21019A252,Woluwe Saint-Pierre
1180673,1181063,21019A252,MONTGOLFIER,1181063,86,1,female,parent,642714,6,collectif,21019A252,Woluwe Saint-Pierre
1180674,1181064,21019A252,MONTGOLFIER,1181064,86,1,female,parent,642715,6,collectif,21019A252,Woluwe Saint-Pierre
1180675,1181065,21019A252,MONTGOLFIER,1181065,85,1,female,parent,642716,6,collectif,21019A252,Woluwe Saint-Pierre
1180678,1181068,21019A252,MONTGOLFIER,1181068,84,1,female,parent,642719,6,collectif,21019A252,Woluwe Saint-Pierre
1180679,1181069,21019A252,MONTGOLFIER,1181069,83,1,female,parent,642720,6,collectif,21019A252,Woluwe Saint-Pierre
1180681,1181071,21019A252,MONTGOLFIER,1181071,82,1,female,parent,642722,6,collectif,21019A252,Woluwe Saint-Pierre
1180682,1181072,21019A252,MONTGOLFIER,1181072,82,1,female,parent,642723,6,collectif,21019A252,Woluwe Saint-Pierre
1180686,1181076,21019A252,MONTGOLFIER,1181076,80,1,female,parent,642727,6,collectif,21019A252,Woluwe Saint-Pierre
1180687,1181077,21019A252,MONTGOLFIER,1181077,79,1,female,parent,642728,6,collectif,21019A252,Woluwe Saint-Pierre
1180688,1181078,21019A252,MONTGOLFIER,1181078,79,1,female,parent,642729,6,collectif,21019A252,Woluwe Saint-Pierre
1180690,1181080,21019A252,MONTGOLFIER,1181080,78,1,female,parent,642731,6,collectif,21019A252,Woluwe Saint-Pierre
1180691,1181081,21019A252,MONTGOLFIER,1181081,78,1,female,parent,642732,6,collectif,21019A252,Woluwe Saint-Pierre
