,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
9743,21015A00-,COLIGNON (PLACE),9743,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A00-,COLIGNON (PLACE)
9744,21015A00-,COLIGNON (PLACE),9744,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A00-,COLIGNON (PLACE)
9745,21015A00-,COLIGNON (PLACE),9745,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A00-,COLIGNON (PLACE)
9746,21015A01-,VAN YSENDYCK (RUE),9746,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A01-,VAN YSENDYCK (RUE)
9747,21015A24-,WAELHEM (RUE),9747,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A24-,WAELHEM (RUE)
9748,21015A24-,WAELHEM (RUE),9748,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A24-,WAELHEM (RUE)
9749,21015A13-,PORTAELS (RUE),9749,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A13-,PORTAELS (RUE)
9750,21015A13-,PORTAELS (RUE),9750,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A13-,PORTAELS (RUE)
9751,21015A22-,MARBOTIN A. (RUE),9751,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A22-,MARBOTIN A. (RUE)
9752,21015A22-,MARBOTIN A. (RUE),9752,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A22-,MARBOTIN A. (RUE)
9753,21015A272,HOPITAL P. BRIEN,9753,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A272,HOPITAL P. BRIEN
9754,21015A231,J. BLOCKX (RUE),9754,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A231,J. BLOCKX (RUE)
9755,21015A20-,HELMET,9755,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A20-,HELMET
9756,21015A20-,HELMET,9756,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A20-,HELMET
9757,21015A20-,HELMET,9757,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A20-,HELMET
9758,21015A21-,GUIDO GEZELLE (RUE),9758,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A21-,GUIDO GEZELLE (RUE)
9759,21018A20-,GEORGES HENRI (AVENUE),9759,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9760,21018A20-,GEORGES HENRI (AVENUE),9760,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9761,21018A20-,GEORGES HENRI (AVENUE),9761,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9762,21018A20-,GEORGES HENRI (AVENUE),9762,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9763,21018A20-,GEORGES HENRI (AVENUE),9763,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9764,21018A20-,GEORGES HENRI (AVENUE),9764,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9765,21018A20-,GEORGES HENRI (AVENUE),9765,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9766,21018A20-,GEORGES HENRI (AVENUE),9766,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9767,21018A20-,GEORGES HENRI (AVENUE),9767,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A20-,GEORGES HENRI (AVENUE)
9768,21018A72-,ROGATIONS,9768,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A72-,ROGATIONS
9769,21018A72-,ROGATIONS,9769,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A72-,ROGATIONS
9770,21018A72-,ROGATIONS,9770,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A72-,ROGATIONS
9771,21018A72-,ROGATIONS,9771,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A72-,ROGATIONS
9772,21018A72-,ROGATIONS,9772,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A72-,ROGATIONS
9773,21018A72-,ROGATIONS,9773,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A72-,ROGATIONS
9774,21018A72-,ROGATIONS,9774,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A72-,ROGATIONS
9775,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9775,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
9776,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9776,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
9777,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9777,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
9778,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9778,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
9779,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9779,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
9780,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9780,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
9781,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9781,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A21-,DE BROQUEVILLE (AVENUE)-NORD
9782,21018A35-,HOF TEN BERG-NORD,9782,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A35-,HOF TEN BERG-NORD
9783,21018A35-,HOF TEN BERG-NORD,9783,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A35-,HOF TEN BERG-NORD
9784,21018A35-,HOF TEN BERG-NORD,9784,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A35-,HOF TEN BERG-NORD
9785,21018A35-,HOF TEN BERG-NORD,9785,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A35-,HOF TEN BERG-NORD
9786,21018A34-,HOF TEN BERG-SUD,9786,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A34-,HOF TEN BERG-SUD
9787,21018A34-,HOF TEN BERG-SUD,9787,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A34-,HOF TEN BERG-SUD
9788,21018A34-,HOF TEN BERG-SUD,9788,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A34-,HOF TEN BERG-SUD
9789,21018A34-,HOF TEN BERG-SUD,9789,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A34-,HOF TEN BERG-SUD
9790,21018A34-,HOF TEN BERG-SUD,9790,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A34-,HOF TEN BERG-SUD
9791,21018A32-,CLOS DES PEUPLIERS,9791,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A32-,CLOS DES PEUPLIERS
9792,21018A32-,CLOS DES PEUPLIERS,9792,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A32-,CLOS DES PEUPLIERS
9793,21018A311,PARC SCHUMAN,9793,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A311,PARC SCHUMAN
9794,21018A311,PARC SCHUMAN,9794,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A311,PARC SCHUMAN
9795,21018A311,PARC SCHUMAN,9795,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A311,PARC SCHUMAN
9796,21018A311,PARC SCHUMAN,9796,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A311,PARC SCHUMAN
9797,21018A33-,NEERVELD,9797,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9798,21018A33-,NEERVELD,9798,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9799,21018A33-,NEERVELD,9799,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9800,21018A33-,NEERVELD,9800,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9801,21018A33-,NEERVELD,9801,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9802,21018A33-,NEERVELD,9802,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9803,21018A33-,NEERVELD,9803,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9804,21018A33-,NEERVELD,9804,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9805,21018A33-,NEERVELD,9805,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9806,21018A33-,NEERVELD,9806,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9807,21018A33-,NEERVELD,9807,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9808,21018A33-,NEERVELD,9808,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9809,21018A33-,NEERVELD,9809,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A33-,NEERVELD
9810,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,9810,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A22-,DE BROQUEVILLE (AVENUE)-SUD
9811,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,9811,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A22-,DE BROQUEVILLE (AVENUE)-SUD
9812,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,9812,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A22-,DE BROQUEVILLE (AVENUE)-SUD
9813,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,9813,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A22-,DE BROQUEVILLE (AVENUE)-SUD
9814,21018A512,QUARTIER DES PEINTRES,9814,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A512,QUARTIER DES PEINTRES
9815,21018A512,QUARTIER DES PEINTRES,9815,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A512,QUARTIER DES PEINTRES
9816,21018A512,QUARTIER DES PEINTRES,9816,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A512,QUARTIER DES PEINTRES
9817,21018A512,QUARTIER DES PEINTRES,9817,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A512,QUARTIER DES PEINTRES
9818,21018A031,ABELOOS,9818,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A031,ABELOOS
9819,21018A031,ABELOOS,9819,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A031,ABELOOS
9820,21018A031,ABELOOS,9820,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A031,ABELOOS
9821,21018A04-,BEETEPUT,9821,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A04-,BEETEPUT
9822,21018A04-,BEETEPUT,9822,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A04-,BEETEPUT
9823,21018A04-,BEETEPUT,9823,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A04-,BEETEPUT
9824,21018A02-,SLEGERS (AVENUE),9824,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A02-,SLEGERS (AVENUE)
9825,21018A02-,SLEGERS (AVENUE),9825,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A02-,SLEGERS (AVENUE)
9826,21018A02-,SLEGERS (AVENUE),9826,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A02-,SLEGERS (AVENUE)
9827,21018A02-,SLEGERS (AVENUE),9827,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A02-,SLEGERS (AVENUE)
9828,21018A37-,COMMUNAUTES,9828,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9829,21018A37-,COMMUNAUTES,9829,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9830,21018A37-,COMMUNAUTES,9830,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9831,21018A37-,COMMUNAUTES,9831,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9832,21018A37-,COMMUNAUTES,9832,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9833,21018A37-,COMMUNAUTES,9833,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9834,21018A37-,COMMUNAUTES,9834,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9835,21018A37-,COMMUNAUTES,9835,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9836,21018A37-,COMMUNAUTES,9836,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9837,21018A37-,COMMUNAUTES,9837,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9838,21018A37-,COMMUNAUTES,9838,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9839,21018A37-,COMMUNAUTES,9839,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9840,21018A37-,COMMUNAUTES,9840,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9841,21018A37-,COMMUNAUTES,9841,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A37-,COMMUNAUTES
9842,21018A63-,CONSTELLATIONS,9842,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9843,21018A63-,CONSTELLATIONS,9843,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9844,21018A63-,CONSTELLATIONS,9844,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9845,21018A63-,CONSTELLATIONS,9845,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9846,21018A63-,CONSTELLATIONS,9846,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9847,21018A63-,CONSTELLATIONS,9847,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9848,21018A63-,CONSTELLATIONS,9848,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9849,21018A63-,CONSTELLATIONS,9849,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9850,21018A63-,CONSTELLATIONS,9850,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9851,21018A63-,CONSTELLATIONS,9851,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9852,21018A63-,CONSTELLATIONS,9852,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9853,21018A63-,CONSTELLATIONS,9853,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A63-,CONSTELLATIONS
9854,21018A05-,DRIES,9854,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A05-,DRIES
9855,21018A05-,DRIES,9855,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A05-,DRIES
9856,21018A05-,DRIES,9856,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A05-,DRIES
9857,21018A05-,DRIES,9857,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A05-,DRIES
9858,21018A05-,DRIES,9858,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A05-,DRIES
9859,21018A61-,HEYDENBERG-EST,9859,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A61-,HEYDENBERG-EST
9860,21018A61-,HEYDENBERG-EST,9860,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A61-,HEYDENBERG-EST
9861,21018A61-,HEYDENBERG-EST,9861,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A61-,HEYDENBERG-EST
9862,21018A61-,HEYDENBERG-EST,9862,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A61-,HEYDENBERG-EST
9863,21018A61-,HEYDENBERG-EST,9863,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A61-,HEYDENBERG-EST
9864,21018A62-,HEYDENBERG-OUEST,9864,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A62-,HEYDENBERG-OUEST
9865,21018A62-,HEYDENBERG-OUEST,9865,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A62-,HEYDENBERG-OUEST
9866,21018A62-,HEYDENBERG-OUEST,9866,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A62-,HEYDENBERG-OUEST
9867,21018A62-,HEYDENBERG-OUEST,9867,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A62-,HEYDENBERG-OUEST
9868,21018A62-,HEYDENBERG-OUEST,9868,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A62-,HEYDENBERG-OUEST
9869,21018A62-,HEYDENBERG-OUEST,9869,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A62-,HEYDENBERG-OUEST
9870,21018A62-,HEYDENBERG-OUEST,9870,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A62-,HEYDENBERG-OUEST
9871,21018A24-,LAMBEAU (AVENUE),9871,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A24-,LAMBEAU (AVENUE)
9872,21018A24-,LAMBEAU (AVENUE),9872,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A24-,LAMBEAU (AVENUE)
9873,21018A24-,LAMBEAU (AVENUE),9873,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A24-,LAMBEAU (AVENUE)
9874,21018A24-,LAMBEAU (AVENUE),9874,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A24-,LAMBEAU (AVENUE)
9875,21018A24-,LAMBEAU (AVENUE),9875,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A24-,LAMBEAU (AVENUE)
9876,21018A09-,RASANTE,9876,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A09-,RASANTE
9877,21018A09-,RASANTE,9877,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A09-,RASANTE
9878,21018A30-,SAINTE-FAMILLE,9878,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A30-,SAINTE-FAMILLE
9879,21018A30-,SAINTE-FAMILLE,9879,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A30-,SAINTE-FAMILLE
9880,21018A30-,SAINTE-FAMILLE,9880,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A30-,SAINTE-FAMILLE
9881,21018A30-,SAINTE-FAMILLE,9881,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A30-,SAINTE-FAMILLE
9882,21018A643,DEUX MAISONS,9882,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A643,DEUX MAISONS
9883,21018A643,DEUX MAISONS,9883,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A643,DEUX MAISONS
9884,21018A643,DEUX MAISONS,9884,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A643,DEUX MAISONS
9885,21018A643,DEUX MAISONS,9885,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A643,DEUX MAISONS
