,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
1073376,1142935,1143308,21016A601,BOURDON,1143308,17,1,female,child,635322,4,single_with_child,3,Secondaires,21016A601,Uccle
1073397,1142956,1143329,21016A601,BOURDON,1143329,17,1,female,child,635329,4,single_with_child,3,Secondaires,21016A601,Uccle
1073402,1142961,1143334,21016A601,BOURDON,1143334,17,1,female,child,635330,1,couple_with_child,3,Secondaires,21016A601,Uccle
1073426,1142985,1143358,21016A601,BOURDON,1143358,16,0,male,child,635339,1,couple_with_child,3,Secondaires,21016A601,Uccle
1073443,1143002,1143375,21016A601,BOURDON,1143375,16,0,male,child,635346,1,couple_with_child,3,Secondaires,21016A601,Uccle
1073480,1143039,1143412,21016A601,BOURDON,1143412,16,0,male,child,635359,1,couple_with_child,3,Secondaires,21016A601,Uccle
1073501,1143060,1143433,21016A601,BOURDON,1143433,17,1,female,child,635367,1,couple_with_child,3,Secondaires,21016A601,Uccle
1073553,1143112,1143485,21016A601,BOURDON,1143485,16,1,female,child,635387,1,couple_with_child,3,Secondaires,21016A601,Uccle
1074345,1143987,1144361,21016A620,KRIEKENPUT,1144361,17,0,male,child,635851,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074398,1144040,1144414,21016A620,KRIEKENPUT,1144414,16,0,male,child,635870,4,single_with_child,3,Secondaires,21016A620,Uccle
1074413,1144055,1144429,21016A620,KRIEKENPUT,1144429,17,1,female,child,635876,4,single_with_child,3,Secondaires,21016A620,Uccle
1074415,1144057,1144431,21016A620,KRIEKENPUT,1144431,17,1,female,child,635877,4,single_with_child,3,Secondaires,21016A620,Uccle
1074434,1144076,1144450,21016A620,KRIEKENPUT,1144450,17,0,male,child,635884,4,single_with_child,3,Secondaires,21016A620,Uccle
1074467,1144109,1144483,21016A620,KRIEKENPUT,1144483,16,0,male,child,635893,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074476,1144118,1144492,21016A620,KRIEKENPUT,1144492,16,0,male,child,635897,4,single_with_child,3,Secondaires,21016A620,Uccle
1074490,1144132,1144506,21016A620,KRIEKENPUT,1144506,16,0,male,child,635901,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074508,1144150,1144524,21016A620,KRIEKENPUT,1144524,17,1,female,child,635908,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074518,1144160,1144534,21016A620,KRIEKENPUT,1144534,17,1,female,child,635913,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074536,1144178,1144552,21016A620,KRIEKENPUT,1144552,16,1,female,child,635920,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074550,1144192,1144566,21016A620,KRIEKENPUT,1144566,17,0,male,child,635926,4,single_with_child,3,Secondaires,21016A620,Uccle
1074567,1144209,1144583,21016A620,KRIEKENPUT,1144583,17,1,female,child,635933,4,single_with_child,3,Secondaires,21016A620,Uccle
1074592,1144234,1144608,21016A620,KRIEKENPUT,1144608,17,0,male,child,635943,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074606,1144248,1144622,21016A620,KRIEKENPUT,1144622,17,1,female,child,635949,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074607,1144249,1144623,21016A620,KRIEKENPUT,1144623,17,0,male,child,635949,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074636,1144278,1144652,21016A620,KRIEKENPUT,1144652,16,0,male,child,635962,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074651,1144293,1144667,21016A620,KRIEKENPUT,1144667,17,1,female,child,635968,4,single_with_child,3,Secondaires,21016A620,Uccle
1074671,1144313,1144687,21016A620,KRIEKENPUT,1144687,16,0,male,child,635976,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074672,1144314,1144688,21016A620,KRIEKENPUT,1144688,17,1,female,child,635976,1,couple_with_child,3,Secondaires,21016A620,Uccle
1074709,1144351,1144725,21016A620,KRIEKENPUT,1144725,16,0,male,child,635989,4,single_with_child,3,Secondaires,21016A620,Uccle
1074725,1144367,1144741,21016A620,KRIEKENPUT,1144741,16,1,female,child,635992,1,couple_with_child,3,Secondaires,21016A620,Uccle
1075808,1145600,1145974,21016A01-,DIEWEG,1145974,16,0,male,child,636704,4,single_with_child,3,Secondaires,21016A01-,Uccle
1075894,1145686,1146060,21016A01-,DIEWEG,1146060,17,1,female,child,636735,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1075907,1145699,1146073,21016A01-,DIEWEG,1146073,17,1,female,child,636739,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1075938,1145730,1146104,21016A01-,DIEWEG,1146104,16,0,male,child,636753,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076058,1145850,1146224,21016A01-,DIEWEG,1146224,16,0,male,child,636799,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076062,1145854,1146228,21016A01-,DIEWEG,1146228,17,0,male,child,636800,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076072,1145864,1146238,21016A01-,DIEWEG,1146238,17,0,male,child,636803,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076084,1145876,1146250,21016A01-,DIEWEG,1146250,16,1,female,child,636806,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076086,1145878,1146252,21016A01-,DIEWEG,1146252,17,1,female,child,636806,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076093,1145885,1146259,21016A01-,DIEWEG,1146259,16,1,female,child,636808,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076096,1145888,1146262,21016A01-,DIEWEG,1146262,16,1,female,child,636809,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076188,1145980,1146354,21016A01-,DIEWEG,1146354,16,1,female,child,636847,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076231,1146023,1146397,21016A01-,DIEWEG,1146397,17,0,male,child,636864,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076243,1146035,1146409,21016A01-,DIEWEG,1146409,17,0,male,child,636868,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076246,1146038,1146412,21016A01-,DIEWEG,1146412,16,0,male,child,636869,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076249,1146041,1146415,21016A01-,DIEWEG,1146415,16,1,female,child,636870,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076252,1146044,1146418,21016A01-,DIEWEG,1146418,16,0,male,child,636871,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076270,1146062,1146436,21016A01-,DIEWEG,1146436,17,0,male,child,636876,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076293,1146085,1146459,21016A01-,DIEWEG,1146459,16,0,male,child,636887,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076308,1146100,1146474,21016A01-,DIEWEG,1146474,16,0,male,child,636892,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076311,1146103,1146477,21016A01-,DIEWEG,1146477,16,1,female,child,636893,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076374,1146166,1146540,21016A01-,DIEWEG,1146540,16,0,male,child,636917,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076407,1146199,1146573,21016A01-,DIEWEG,1146573,16,1,female,child,636925,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076408,1146200,1146574,21016A01-,DIEWEG,1146574,17,1,female,child,636925,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076409,1146201,1146575,21016A01-,DIEWEG,1146575,17,1,female,child,636925,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076413,1146205,1146579,21016A01-,DIEWEG,1146579,16,0,male,child,636926,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076431,1146223,1146597,21016A01-,DIEWEG,1146597,17,1,female,child,636937,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076435,1146227,1146601,21016A01-,DIEWEG,1146601,17,0,male,child,636938,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076450,1146242,1146616,21016A01-,DIEWEG,1146616,17,0,male,child,636942,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076464,1146256,1146630,21016A01-,DIEWEG,1146630,16,0,male,child,636946,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076467,1146259,1146633,21016A01-,DIEWEG,1146633,16,0,male,child,636947,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076491,1146283,1146657,21016A01-,DIEWEG,1146657,16,1,female,child,636960,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076511,1146303,1146677,21016A01-,DIEWEG,1146677,17,0,male,child,636966,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076521,1146313,1146687,21016A01-,DIEWEG,1146687,16,0,male,child,636968,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076530,1146322,1146696,21016A01-,DIEWEG,1146696,17,0,male,child,636970,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076538,1146330,1146704,21016A01-,DIEWEG,1146704,17,1,female,child,636972,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076539,1146331,1146705,21016A01-,DIEWEG,1146705,17,0,male,child,636972,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076568,1146360,1146734,21016A01-,DIEWEG,1146734,16,1,female,child,636986,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076593,1146385,1146759,21016A01-,DIEWEG,1146759,17,0,male,child,636992,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076604,1146396,1146770,21016A01-,DIEWEG,1146770,17,1,female,child,636995,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076678,1146470,1146844,21016A01-,DIEWEG,1146844,16,1,female,child,637021,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076711,1146503,1146877,21016A01-,DIEWEG,1146877,17,0,male,child,637038,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076750,1146542,1146916,21016A01-,DIEWEG,1146916,17,1,female,child,637056,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076754,1146546,1146920,21016A01-,DIEWEG,1146920,16,1,female,child,637056,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076757,1146549,1146923,21016A01-,DIEWEG,1146923,17,0,male,child,637057,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076759,1146551,1146925,21016A01-,DIEWEG,1146925,17,1,female,child,637058,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076774,1146566,1146940,21016A01-,DIEWEG,1146940,17,1,female,child,637063,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076856,1146648,1147022,21016A01-,DIEWEG,1147022,16,1,female,child,637094,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076871,1146663,1147037,21016A01-,DIEWEG,1147037,16,1,female,child,637104,4,single_with_child,3,Secondaires,21016A01-,Uccle
1076900,1146692,1147066,21016A01-,DIEWEG,1147066,16,1,female,child,637112,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076950,1146742,1147116,21016A01-,DIEWEG,1147116,16,0,male,child,637132,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1076990,1146782,1147156,21016A01-,DIEWEG,1147156,16,1,female,child,637142,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1077112,1146904,1147278,21016A01-,DIEWEG,1147278,16,0,male,child,637189,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1077130,1146922,1147296,21016A01-,DIEWEG,1147296,17,1,female,child,637200,4,single_with_child,3,Secondaires,21016A01-,Uccle
1077201,1146993,1147367,21016A01-,DIEWEG,1147367,16,0,male,child,637226,4,single_with_child,3,Secondaires,21016A01-,Uccle
1077404,1147196,1147570,21016A01-,DIEWEG,1147570,16,1,female,child,637300,1,couple_with_child,3,Secondaires,21016A01-,Uccle
1080043,1150251,1150625,21016A00-,GLOBE-EST,1150625,17,1,female,child,639319,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080065,1150273,1150647,21016A00-,GLOBE-EST,1150647,17,0,male,child,639324,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080120,1150328,1150702,21016A00-,GLOBE-EST,1150702,16,0,male,child,639351,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080185,1150393,1150767,21016A00-,GLOBE-EST,1150767,17,0,male,child,639381,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080189,1150397,1150771,21016A00-,GLOBE-EST,1150771,17,1,female,child,639382,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080202,1150410,1150784,21016A00-,GLOBE-EST,1150784,17,1,female,child,639385,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080252,1150460,1150834,21016A00-,GLOBE-EST,1150834,17,0,male,child,639410,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080260,1150468,1150842,21016A00-,GLOBE-EST,1150842,17,0,male,child,639412,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080266,1150474,1150848,21016A00-,GLOBE-EST,1150848,17,0,male,child,639414,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080317,1150525,1150899,21016A00-,GLOBE-EST,1150899,17,0,male,child,639440,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080353,1150561,1150935,21016A00-,GLOBE-EST,1150935,16,1,female,child,639462,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080354,1150562,1150936,21016A00-,GLOBE-EST,1150936,17,0,male,child,639462,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080386,1150594,1150968,21016A00-,GLOBE-EST,1150968,16,1,female,child,639471,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080427,1150635,1151009,21016A00-,GLOBE-EST,1151009,16,0,male,child,639493,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080434,1150642,1151016,21016A00-,GLOBE-EST,1151016,16,0,male,child,639495,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080441,1150649,1151023,21016A00-,GLOBE-EST,1151023,17,0,male,child,639497,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080446,1150654,1151028,21016A00-,GLOBE-EST,1151028,16,0,male,child,639498,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080478,1150686,1151060,21016A00-,GLOBE-EST,1151060,17,0,male,child,639516,4,single_with_child,3,Secondaires,21016A00-,Uccle
1080481,1150689,1151063,21016A00-,GLOBE-EST,1151063,17,0,male,child,639517,4,single_with_child,3,Secondaires,21016A00-,Uccle
1080493,1150701,1151075,21016A00-,GLOBE-EST,1151075,17,0,male,child,639520,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080500,1150708,1151082,21016A00-,GLOBE-EST,1151082,17,0,male,child,639521,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080503,1150711,1151085,21016A00-,GLOBE-EST,1151085,16,0,male,child,639522,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080532,1150740,1151114,21016A00-,GLOBE-EST,1151114,17,0,male,child,639529,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080586,1150794,1151168,21016A00-,GLOBE-EST,1151168,17,0,male,child,639556,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080642,1150850,1151224,21016A00-,GLOBE-EST,1151224,17,0,male,child,639582,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080653,1150861,1151235,21016A00-,GLOBE-EST,1151235,17,0,male,child,639585,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080655,1150863,1151237,21016A00-,GLOBE-EST,1151237,17,1,female,child,639585,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080709,1150917,1151291,21016A00-,GLOBE-EST,1151291,17,1,female,child,639614,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080727,1150935,1151309,21016A00-,GLOBE-EST,1151309,16,0,male,child,639619,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080738,1150946,1151320,21016A00-,GLOBE-EST,1151320,17,0,male,child,639622,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080790,1150998,1151372,21016A00-,GLOBE-EST,1151372,16,0,male,child,639650,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080811,1151019,1151393,21016A00-,GLOBE-EST,1151393,16,1,female,child,639655,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080893,1151101,1151475,21016A00-,GLOBE-EST,1151475,16,0,male,child,639691,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1080966,1151174,1151548,21016A00-,GLOBE-EST,1151548,17,0,male,child,639726,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081023,1151231,1151605,21016A00-,GLOBE-EST,1151605,16,1,female,child,639755,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081089,1151297,1151671,21016A00-,GLOBE-EST,1151671,17,0,male,child,639786,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081092,1151300,1151674,21016A00-,GLOBE-EST,1151674,17,0,male,child,639786,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081093,1151301,1151675,21016A00-,GLOBE-EST,1151675,17,1,female,child,639786,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081113,1151321,1151695,21016A00-,GLOBE-EST,1151695,17,1,female,child,639791,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081114,1151322,1151696,21016A00-,GLOBE-EST,1151696,17,1,female,child,639791,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081171,1151379,1151753,21016A00-,GLOBE-EST,1151753,17,1,female,child,639818,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081177,1151385,1151759,21016A00-,GLOBE-EST,1151759,16,0,male,child,639820,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081180,1151388,1151762,21016A00-,GLOBE-EST,1151762,16,0,male,child,639821,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081182,1151390,1151764,21016A00-,GLOBE-EST,1151764,17,0,male,child,639822,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081187,1151395,1151769,21016A00-,GLOBE-EST,1151769,17,0,male,child,639823,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081213,1151421,1151795,21016A00-,GLOBE-EST,1151795,17,0,male,child,639829,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081220,1151428,1151802,21016A00-,GLOBE-EST,1151802,16,0,male,child,639831,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081260,1151468,1151842,21016A00-,GLOBE-EST,1151842,17,0,male,child,639854,4,single_with_child,3,Secondaires,21016A00-,Uccle
1081428,1151636,1152010,21016A00-,GLOBE-EST,1152010,17,1,female,child,639928,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1081608,1151816,1152190,21016A00-,GLOBE-EST,1152190,17,1,female,child,640003,1,couple_with_child,3,Secondaires,21016A00-,Uccle
1084492,1155092,1155466,21016A102,GROESELENBERG,1155466,16,0,male,child,641910,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084500,1155100,1155474,21016A102,GROESELENBERG,1155474,16,1,female,child,641912,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084532,1155132,1155506,21016A102,GROESELENBERG,1155506,17,0,male,child,641924,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084538,1155138,1155512,21016A102,GROESELENBERG,1155512,17,0,male,child,641925,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084551,1155151,1155525,21016A102,GROESELENBERG,1155525,17,1,female,child,641928,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084552,1155152,1155526,21016A102,GROESELENBERG,1155526,16,1,female,child,641928,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084561,1155161,1155535,21016A102,GROESELENBERG,1155535,16,0,male,child,641935,4,single_with_child,3,Secondaires,21016A102,Uccle
1084582,1155182,1155556,21016A102,GROESELENBERG,1155556,17,1,female,child,641941,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084590,1155190,1155564,21016A102,GROESELENBERG,1155564,16,1,female,child,641947,4,single_with_child,3,Secondaires,21016A102,Uccle
1084595,1155195,1155569,21016A102,GROESELENBERG,1155569,16,0,male,child,641949,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084611,1155211,1155585,21016A102,GROESELENBERG,1155585,17,1,female,child,641953,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084622,1155222,1155596,21016A102,GROESELENBERG,1155596,17,1,female,child,641960,4,single_with_child,3,Secondaires,21016A102,Uccle
1084624,1155224,1155598,21016A102,GROESELENBERG,1155598,17,1,female,child,641960,4,single_with_child,3,Secondaires,21016A102,Uccle
1084639,1155239,1155613,21016A102,GROESELENBERG,1155613,16,0,male,child,641964,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084640,1155240,1155614,21016A102,GROESELENBERG,1155614,16,0,male,child,641964,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084662,1155262,1155636,21016A102,GROESELENBERG,1155636,16,1,female,child,641975,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084690,1155290,1155664,21016A102,GROESELENBERG,1155664,16,1,female,child,641986,4,single_with_child,3,Secondaires,21016A102,Uccle
1084723,1155323,1155697,21016A102,GROESELENBERG,1155697,16,0,male,child,642000,4,single_with_child,3,Secondaires,21016A102,Uccle
1084731,1155331,1155705,21016A102,GROESELENBERG,1155705,17,0,male,child,642002,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084734,1155334,1155708,21016A102,GROESELENBERG,1155708,16,0,male,child,642003,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084743,1155343,1155717,21016A102,GROESELENBERG,1155717,17,0,male,child,642006,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084746,1155346,1155720,21016A102,GROESELENBERG,1155720,17,1,female,child,642006,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084763,1155363,1155737,21016A102,GROESELENBERG,1155737,17,0,male,child,642015,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084770,1155370,1155744,21016A102,GROESELENBERG,1155744,17,0,male,child,642017,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084799,1155399,1155773,21016A102,GROESELENBERG,1155773,17,0,male,child,642029,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084803,1155403,1155777,21016A102,GROESELENBERG,1155777,16,1,female,child,642030,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084838,1155438,1155812,21016A102,GROESELENBERG,1155812,16,0,male,child,642045,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084858,1155458,1155832,21016A102,GROESELENBERG,1155832,17,1,female,child,642055,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084873,1155473,1155847,21016A102,GROESELENBERG,1155847,16,1,female,child,642058,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084939,1155539,1155913,21016A102,GROESELENBERG,1155913,17,0,male,child,642084,1,couple_with_child,3,Secondaires,21016A102,Uccle
1084969,1155569,1155943,21016A102,GROESELENBERG,1155943,17,1,female,child,642097,1,couple_with_child,3,Secondaires,21016A102,Uccle
1085019,1155619,1155993,21016A102,GROESELENBERG,1155993,16,1,female,child,642120,1,couple_with_child,3,Secondaires,21016A102,Uccle
1085082,1155682,1156056,21016A102,GROESELENBERG,1156056,16,1,female,child,642146,1,couple_with_child,3,Secondaires,21016A102,Uccle
1085212,1155812,1156186,21016A102,GROESELENBERG,1156186,16,1,female,child,642195,4,single_with_child,3,Secondaires,21016A102,Uccle
1086675,1157485,1157859,21016A12-,HAMOIR,1157859,17,1,female,child,643236,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086676,1157486,1157860,21016A12-,HAMOIR,1157860,17,1,female,child,643236,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086707,1157517,1157891,21016A12-,HAMOIR,1157891,16,1,female,child,643250,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086741,1157551,1157925,21016A12-,HAMOIR,1157925,16,1,female,child,643266,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086755,1157565,1157939,21016A12-,HAMOIR,1157939,17,0,male,child,643269,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1086759,1157569,1157943,21016A12-,HAMOIR,1157943,16,1,female,child,643270,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1086764,1157574,1157948,21016A12-,HAMOIR,1157948,16,1,female,child,643271,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1086777,1157587,1157961,21016A12-,HAMOIR,1157961,17,0,male,child,643281,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086840,1157650,1158024,21016A12-,HAMOIR,1158024,17,1,female,child,643311,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086881,1157691,1158065,21016A12-,HAMOIR,1158065,16,0,male,child,643329,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1086895,1157705,1158079,21016A12-,HAMOIR,1158079,16,0,male,child,643333,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1086914,1157724,1158098,21016A12-,HAMOIR,1158098,17,1,female,child,643345,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086915,1157725,1158099,21016A12-,HAMOIR,1158099,17,1,female,child,643345,4,single_with_child,3,Secondaires,21016A12-,Uccle
1086920,1157730,1158104,21016A12-,HAMOIR,1158104,17,0,male,child,643346,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1087024,1157834,1158208,21016A12-,HAMOIR,1158208,16,1,female,child,643396,4,single_with_child,3,Secondaires,21016A12-,Uccle
1087117,1157927,1158301,21016A12-,HAMOIR,1158301,16,1,female,child,643433,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1087186,1157996,1158370,21016A12-,HAMOIR,1158370,16,0,male,child,643466,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1087222,1158032,1158406,21016A12-,HAMOIR,1158406,16,1,female,child,643483,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1087300,1158110,1158484,21016A12-,HAMOIR,1158484,17,0,male,child,643518,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1087452,1158262,1158636,21016A12-,HAMOIR,1158636,17,1,female,child,643586,1,couple_with_child,3,Secondaires,21016A12-,Uccle
1088802,1159960,1160334,21016A44-,PECHERIE,1160334,17,0,male,child,644726,4,single_with_child,3,Secondaires,21016A44-,Uccle
1088949,1160107,1160481,21016A44-,PECHERIE,1160481,16,1,female,child,644802,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089000,1160158,1160532,21016A44-,PECHERIE,1160532,16,0,male,child,644822,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089093,1160251,1160625,21016A44-,PECHERIE,1160625,17,0,male,child,644866,4,single_with_child,3,Secondaires,21016A44-,Uccle
1089094,1160252,1160626,21016A44-,PECHERIE,1160626,16,1,female,child,644866,4,single_with_child,3,Secondaires,21016A44-,Uccle
1089140,1160298,1160672,21016A44-,PECHERIE,1160672,17,1,female,child,644885,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089141,1160299,1160673,21016A44-,PECHERIE,1160673,17,0,male,child,644885,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089153,1160311,1160685,21016A44-,PECHERIE,1160685,16,0,male,child,644888,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089157,1160315,1160689,21016A44-,PECHERIE,1160689,16,0,male,child,644889,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089186,1160344,1160718,21016A44-,PECHERIE,1160718,17,0,male,child,644903,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089200,1160358,1160732,21016A44-,PECHERIE,1160732,17,1,female,child,644907,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089222,1160380,1160754,21016A44-,PECHERIE,1160754,16,0,male,child,644919,1,couple_with_child,3,Secondaires,21016A44-,Uccle
1089232,1160390,1160764,21016A44-,PECHERIE,1160764,17,0,male,child,644922,1,couple_with_child,3,Secondaires,21016A44-,Uccle
